Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000436,12.369905,[333 283] ; [19 43],[319.81120944 296.18879056] ; [32.18879056 29.81120944],1
p4,1,0.000898,11.026191,[395 220] ; [26 35],[383.01035503 231.98964497] ; [37.98964497 23.01035503],1
p2,1,0.001222,10.456228,[538  77] ; [45 17],[529.60856721  85.39143279] ; [53.39143279  8.60856721],0
n5,1,0.004213,8.18974,[492 122] ; [40 22],[483.20710059 130.79289941] ; [48.79289941 13.20710059],0
p8,1,0.004367,8.124405,[360 249] ; [25 37],[349.42622951 259.57377049] ; [35.57377049 26.42622951],0
p7,1,0.014209,6.011992,[414 187] ; [32 28],[405.51588502 195.48411498] ; [40.48411498 19.51588502],0
s4,1,0.015589,5.848617,[102 509] ; [18 44],[108.94502229 502.05497771] ; [11.05497771 50.94502229],0
n4,1,0.020801,5.343385,[496 122] ; [42 20],[488.94705882 129.05294118] ; [49.05294118 12.94705882],0
u2,1,0.031338,4.634331,[107  64] ; [ 9 14],[102.24742268  68.75257732] ; [13.75257732  9.24742268],0
r3,1,0.039776,4.227406,[596  19] ; [56  5],[593.16568047  21.83431953] ; [58.83431953  2.16568047],0
n6,1,0.04572,3.991864,[540  74] ; [49 13],[534.97928994  79.02071006] ; [54.02071006  7.97928994],0
s1,1,0.070249,3.277197,[ 15 596] ; [ 4 58],[ 17.24962853 593.75037147] ; [ 1.75037147 60.24962853],0
a5,1,0.08479,2.970608,[470 148] ; [41 21],[464.40882353 153.59117647] ; [46.59117647 15.40882353],0
v1,1,0.087248,2.924423,[339 261] ; [28 34],[332.62839879 267.37160121] ; [34.37160121 27.62839879],0
p12,1,0.095119,2.785535,[ 59 556] ; [ 2 60],[ 55.41358936 559.58641064] ; [ 5.58641064 56.41358936],0
n1,1,0.119517,2.423635,[43 70] ; [ 4 16],[39.93233083 73.06766917] ; [ 7.06766917 12.93233083],0
b5,1,0.147352,2.099451,[360 258] ; [42 20],[365.34705882 252.65294118] ; [36.65294118 25.34705882],0
a3,1,0.167956,1.901098,[446 171] ; [39 22],[441.36430678 175.63569322] ; [43.63569322 17.36430678],0
d3,1,0.170882,1.875192,[426 191] ; [48 14],[430.71870398 186.28129602] ; [43.28129602 18.71870398],0
u3,1,0.215695,1.532785,[102  70] ; [10 12],[99.29896907 72.70103093] ; [12.70103093  9.29896907],0
d4,1,0.222423,1.488668,[509 107] ; [55  7],[512.42477876 103.57522124] ; [51.57522124 10.42477876],0
s7,1,0.225683,1.467865,[300 294] ; [24 33],[295.63133641 298.36866359] ; [28.36866359 28.63133641],0
p1,1,0.243378,1.36092,[ 57 559] ; [ 3 59],[ 54.51327434 561.48672566] ; [ 5.48672566 56.51327434],0
s3,1,0.28966,1.121199,[346 261] ; [31 31],[342.0612855 264.9387145] ; [34.9387145 27.0612855],0
v4,1,0.302745,1.062064,[589  23] ; [58  4],[587.48367953  24.51632047] ; [59.51632047  2.48367953],0
a7,1,0.311848,1.022832,[451 166] ; [49 13],[454.34462445 162.65537555] ; [45.65537555 16.34462445],0
a8,1,0.411228,0.675247,[ 78 493] ; [ 5 47],[ 76.07223114 494.92776886] ; [ 6.92776886 45.07223114],0
p5,1,0.412133,0.67264,[ 82 532] ; [ 6 56],[ 79.92899408 534.07100592] ; [ 8.07100592 53.92899408],0
d1,1,0.43203,0.61736,[367 251] ; [40 22],[369.89117647 248.10882353] ; [37.10882353 24.89117647],0
u1,1,0.450969,0.568216,[106 512] ; [13 49],[108.15 509.85] ; [10.85 51.15],0
r4,1,0.472552,0.516003,[565  53] ; [55  7],[563.47058824  54.52941176] ; [56.52941176  5.47058824],0
s8,1,0.51544,0.423007,[284 330] ; [26 36],[281.56804734 332.43195266] ; [28.43195266 33.56804734],0
a2,1,0.553119,0.351759,[139 479] ; [16 46],[140.86764706 477.13235294] ; [14.13235294 47.86764706],0
s6,1,0.568211,0.325685,[415 190] ; [39 21],[413.03759398 191.96240602] ; [40.96240602 19.03759398],0
p9,1,0.628017,0.23476,[586  31] ; [58  4],[585.19587629  31.80412371] ; [58.80412371  3.19587629],0
n3,1,0.684794,0.164779,[84 29] ; [14  6],[83.26315789 29.73684211] ; [14.73684211  5.26315789],0
d5,1,0.688364,0.160862,[504 112] ; [52 10],[505.15634218 110.84365782] ; [50.84365782 11.15634218],0
d2,1,0.702885,0.145488,[282 333] ; [30 32],[283.42688331 331.57311669] ; [28.57311669 33.42688331],0
n2,1,0.71856,0.129876,[87 27] ; [16  4],[87.62686567 26.37313433] ; [15.37313433  4.62686567],0
b4,1,0.727585,0.12134,[363 255] ; [35 27],[361.71176471 256.28823529] ; [36.28823529 25.71176471],0
p6,1,0.742562,0.107887,[229 380] ; [22 40],[227.80774963 381.19225037] ; [23.19225037 38.80774963],0
r1,1,0.783367,0.075589,[495 120] ; [49 13],[494.18020679 120.81979321] ; [49.81979321 12.18020679],0
b2,1,0.78905,0.07158,[145 234] ; [10 18],[144.33660934 234.66339066] ; [10.66339066 17.33660934],0
b3,1,0.78905,0.07158,[145 234] ; [10 18],[144.33660934 234.66339066] ; [10.66339066 17.33660934],0
a4,1,0.813021,0.055947,[269 348] ; [28 34],[269.88070692 347.11929308] ; [27.11929308 34.88070692],0
v3,1,0.836845,0.042408,[243 354] ; [24 37],[242.24772036 354.75227964] ; [24.75227964 36.24772036],0
v2,1,0.863391,0.029604,[348 244] ; [34 25],[347.37941628 244.62058372] ; [34.62058372 24.37941628],0
a6,1,0.962512,0.002209,[429 187] ; [43 19],[428.83775811 187.16224189] ; [43.16224189 18.83775811],0
s2,1,0.9779,0.000767,[317 295] ; [32 30],[316.89614243 295.10385757] ; [32.10385757 29.89614243],0
s5,1,0.996467,2e-05,[210 389] ; [20 37],[210.0152439 388.9847561] ; [19.9847561 37.0152439],0
