Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,1e-06,23.727647,[206  27] ; [4 7],[200.53278689  32.46721311] ; [9.46721311 1.53278689],1
u3,1,0.272331,1.204969,[49 27] ; [2 3],[47.85185185 28.14814815] ; [3.14814815 1.85185185],0
p9,1,0.330003,0.948884,[193  37] ; [8 3],[191.82572614  38.17427386] ; [9.17427386 1.82572614],0
n4,1,0.334178,0.932638,[178  55] ; [7 4],[176.65983607  56.34016393] ; [8.34016393 2.65983607],0
n2,1,0.349881,0.873889,[47 13] ; [3 2],[46.15384615 13.84615385] ; [3.84615385 1.15384615],0
s6,1,0.354685,0.856626,[135  95] ; [8 3],[136.47302905  93.52697095] ; [6.52697095 4.47302905],0
a3,1,0.376995,0.780478,[157  76] ; [6 5],[155.65163934  77.34836066] ; [7.34836066 3.65163934],0
p8,1,0.383054,0.760878,[ 57 174] ; [4 7],[ 58.22727273 172.77272727] ; [2.77272727 8.22727273],0
u2,1,0.399166,0.710838,[45 31] ; [2 3],[44.09876543 31.90123457] ; [2.90123457 2.09876543],0
n3,1,0.405858,0.690901,[46 14] ; [3 2],[45.23076923 14.76923077] ; [3.76923077 1.23076923],0
v3,1,0.409287,0.68087,[ 72 150] ; [2 8],[ 70.81034483 151.18965517] ; [3.18965517 6.81034483],0
a2,1,0.429885,0.623133,[ 43 190] ; [ 1 10],[ 42.01639344 190.98360656] ; [1.98360656 9.01639344],0
v1,1,0.478075,0.503251,[105 117] ; [4 7],[103.85407725 118.14592275] ; [5.14592275 5.85407725],0
b1,1,0.632823,0.228252,[ 69 164] ; [4 7],[ 69.70901639 163.29098361] ; [3.29098361 7.70901639],0
d2,1,0.632988,0.22803,[109 122] ; [6 5],[109.77272727 121.22727273] ; [5.22727273 5.77272727],0
s8,1,0.662552,0.190439,[ 78 154] ; [3 8],[ 77.33333333 154.66666667] ; [3.66666667 7.33333333],0
s2,1,0.676454,0.174145,[ 97 130] ; [4 7],[ 96.33193277 130.66806723] ; [4.66806723 6.33193277],0
p4,1,0.687707,0.161579,[ 99 134] ; [4 7],[ 98.35655738 134.64344262] ; [4.64344262 6.35655738],0
s4,1,0.691127,0.157868,[ 32 198] ; [2 9],[ 32.44813278 197.55186722] ; [1.55186722 9.44813278],0
p6,1,0.74767,0.103499,[ 34 198] ; [2 9],[ 34.37037037 197.62962963] ; [1.62962963 9.37037037],0
p3,1,0.756498,0.096152,[ 74 158] ; [4 7],[ 74.4691358 157.5308642] ; [3.5308642 7.4691358],0
n6,1,0.775204,0.081553,[198  35] ; [9 2],[197.66803279  35.33196721] ; [9.33196721 1.66803279],0
a6,1,0.798819,0.064962,[161  72] ; [8 3],[161.38114754  71.61885246] ; [7.61885246 3.38114754],0
s7,1,0.932304,0.007216,[ 79 146] ; [4 7],[ 79.13135593 145.86864407] ; [3.86864407 7.13135593],0
n5,1,0.93267,0.007138,[166  66] ; [8 3],[166.12345679  65.87654321] ; [7.87654321 3.12345679],0
n1,1,0.942077,0.005279,[25 35] ; [2 3],[24.92307692 35.07692308] ; [2.07692308 2.92307692],0
b5,1,0.959994,0.002516,[150  83] ; [7 4],[149.92213115  83.07786885] ; [7.07786885 3.92213115],0
a5,1,0.964007,0.002036,[168  65] ; [8 3],[168.06557377  64.93442623] ; [7.93442623 3.06557377],0
p2,1,0.988697,0.000201,[169  64] ; [8 3],[169.0204918  63.9795082] ; [7.9795082 3.0204918],0
p12,1,1.0,0.0,[ 21 210] ; [ 1 10],[ 21. 210.] ; [ 1. 10.],0
