Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,107.870408,[216  56] ; [133 219],[152.12820513 119.87179487] ; [196.87179487 155.12820513],1
v1,1,0.0,29.894346,[192  80] ; [174 182],[158.52229299 113.47770701] ; [207.47770701 148.52229299],1
s8,1,9.9e-05,15.162732,[150 120] ; [145 218],[125.82938389 144.17061611] ; [169.17061611 193.82938389],1
s7,1,0.000149,14.381734,[160  97] ; [163 186],[136.98184818 120.01815182] ; [186.01815182 162.98184818],1
p3,1,0.000269,13.271952,[165 106] ; [168 195],[142.33911672 128.66088328] ; [190.66088328 172.33911672],1
n4,1,0.001287,10.361076,[258  18] ; [310  53],[245.33333333  30.66666667] ; [322.66666667  40.33333333],0
p12,1,0.003127,8.731916,[ 34 238] ; [ 21 340],[ 23.63349131 248.36650869] ; [ 31.36650869 329.63349131],0
a1,1,0.003326,8.619249,[ 24 252] ; [ 12 352],[ 15.525 260.475] ; [ 20.475 343.525],0
s4,1,0.004637,8.015987,[ 30 242] ; [ 69 288],[ 42.81081081 229.18918919] ; [ 56.18918919 300.81081081],0
s2,1,0.007626,7.119175,[160 111] ; [175 187],[143.42022117 127.57977883] ; [191.57977883 170.42022117],0
p7,1,0.009361,6.752692,[189  77] ; [216 138],[173.75806452  92.24193548] ; [231.24193548 122.75806452],0
p5,1,0.009792,6.672306,[ 48 225] ; [ 38 324],[ 36.97322835 236.02677165] ; [ 49.02677165 312.97322835],0
p10,1,0.021637,5.274778,[237  34] ; [291  70],[226.40506329  44.59493671] ; [301.59493671  59.40506329],0
d1,1,0.021705,5.269258,[178  98] ; [202 162],[163.875 112.125] ; [216.125 147.875],0
a3,1,0.022922,5.174441,[213  60] ; [254 109],[200.45754717  72.54245283] ; [266.54245283  96.45754717],0
n6,1,0.024156,5.083364,[257  18] ; [320  43],[248.70689655  26.29310345] ; [328.29310345  34.70689655],0
p1,1,0.025553,4.986023,[ 34 240] ; [ 26 336],[ 25.8490566 248.1509434] ; [ 34.1509434 327.8490566],0
r1,1,0.037077,4.34687,[237  39] ; [287  74],[227.03924647  48.96075353] ; [296.96075353  64.03924647],0
p4,1,0.055136,3.677966,[180  91] ; [214 149],[168.41324921 102.58675079] ; [225.58675079 137.41324921],0
s5,1,0.058436,3.581223,[106 158] ; [116 238],[ 94.83495146 169.16504854] ; [127.16504854 226.83495146],0
a2,1,0.060307,3.528924,[ 81 195] ; [ 83 281],[ 70.725 205.275] ; [ 93.275 270.725],0
r3,1,0.06959,3.292675,[263  11] ; [335  27],[257.62893082  16.37106918] ; [340.37106918  21.62893082],0
u1,1,0.069642,3.291442,[ 62 214] ; [ 61 303],[ 53.04375 222.95625] ; [ 69.95625 294.04375],0
r4,1,0.077307,3.120622,[260  16] ; [329  35],[254.00625  21.99375] ; [334.99375  29.00625],0
p9,1,0.084338,2.979254,[239  32] ; [299  60],[231.42539683  39.57460317] ; [306.57460317  52.42539683],0
p11,1,0.085934,2.948942,[229  47] ; [282  82],[220.36875  55.63125] ; [290.63125  73.36875],0
v4,1,0.088938,2.893488,[268   7] ; [344  19],[263.79310345  11.20689655] ; [348.20689655  14.79310345],0
d3,1,0.09154,2.847083,[194  80] ; [234 129],[184.10047096  89.89952904] ; [243.89952904 119.10047096],0
p8,1,0.094369,2.798215,[158 110] ; [187 171],[147.69968051 120.30031949] ; [197.30031949 160.69968051],0
d2,1,0.104134,2.641055,[149 124] ; [174 188],[138.86456693 134.13543307] ; [184.13543307 177.86456693],0
u4,1,0.105989,2.613026,[  9 267] ; [  5 359],[  6.0375 269.9625] ; [  7.9625 356.0375],0
a4,1,0.109065,2.567716,[139 135] ; [160 201],[129.01732283 144.98267717] ; [169.98267717 191.01732283],0
a5,1,0.160233,1.972028,[215  60] ; [267  97],[207.43348983  67.56651017] ; [274.56651017  89.43348983],0
d4,1,0.174819,1.841124,[226  46] ; [286  77],[219.31338583  52.68661417] ; [292.68661417  70.31338583],0
p6,1,0.199873,1.643302,[114 155] ; [134 225],[106.22929936 162.77070064] ; [141.77070064 217.22929936],0
n2,1,0.215702,1.532737,[40  7] ; [70 22],[37.1942446  9.8057554] ; [72.8057554 19.1942446],0
s3,1,0.222485,1.488269,[163 104] ; [204 159],[155.53809524 111.46190476] ; [211.46190476 151.53809524],0
d5,1,0.257193,1.283805,[228  46] ; [290  74],[222.46394984  51.53605016] ; [295.53605016  68.46394984],0
u2,1,0.27146,1.209357,[35 27] ; [52 57],[31.54385965 30.45614035] ; [55.45614035 53.54385965],0
s6,1,0.278236,1.175687,[192  75] ; [243 115],[185.832  81.168] ; [249.168 108.832],0
n3,1,0.342625,0.900585,[36 11] ; [62 28],[33.62043796 13.37956204] ; [64.37956204 25.62043796],0
b4,1,0.367096,0.81347,[166 110] ; [206 158],[160.425 115.575] ; [211.575 152.425],0
p2,1,0.487821,0.481329,[231  41] ; [300  62],[227.81072555  44.18927445] ; [303.18927445  58.81072555],0
b2,1,0.569435,0.323629,[ 74 105] ; [ 84 134],[ 71.23929471 107.76070529] ; [ 86.76070529 131.23929471],0
b3,1,0.569435,0.323629,[ 74 105] ; [ 84 134],[ 71.23929471 107.76070529] ; [ 86.76070529 131.23929471],0
b5,1,0.60955,0.260831,[159 117] ; [217 147],[162.15 113.85] ; [213.85 150.15],0
n1,1,0.656401,0.197925,[19 25] ; [43 48],[20.20740741 23.79259259] ; [41.79259259 49.20740741],0
a7,1,0.82061,0.05142,[195  78] ; [257 107],[193.71428571  79.28571429] ; [258.28571429 105.71428571],0
a8,1,0.868882,0.027251,[ 37 205] ; [ 50 288],[ 36.3 205.7] ; [ 50.7 287.3],0
s1,1,0.89961,0.015915,[  8 262] ; [ 10 348],[  7.7388535 262.2611465] ; [ 10.2611465 347.7388535],0
u3,1,0.920726,0.009904,[36 27] ; [62 48],[35.68786127 27.31213873] ; [62.31213873 47.68786127],0
a6,1,0.980284,0.000611,[188  85] ; [251 113],[188.14285714  84.85714286] ; [250.85714286 113.14285714],0
