Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,49.757872,[147  25] ; [54 62],[120.04166667  51.95833333] ; [80.95833333 35.04166667],1
p8,1,3.6e-05,17.070067,[115  56] ; [49 66],[98.05594406 72.94405594] ; [65.94405594 49.05594406],1
p6,1,0.000211,13.728954,[98 72] ; [41 75],[82.62237762 87.37762238] ; [56.37762238 59.62237762],1
p5,1,0.000446,12.329656,[ 36 133] ; [  7 108],[ 25.58802817 143.41197183] ; [17.41197183 97.58802817],1
p2,1,0.00073,11.412095,[156  15] ; [90 27],[146.0625  24.9375] ; [99.9375 17.0625],1
p7,1,0.000888,11.047409,[130  39] ; [64 46],[117.5125448  51.4874552] ; [76.4874552 33.5125448],1
p12,1,0.006105,7.519161,[ 29 142] ; [  7 109],[ 21.44947735 149.55052265] ; [ 14.55052265 101.44947735],0
a5,1,0.006735,7.342352,[146  26] ; [84 33],[136.88581315  35.11418685] ; [93.11418685 23.88581315],0
d1,1,0.006905,7.297398,[130  42] ; [71 46],[119.62629758  52.37370242] ; [81.37370242 35.62629758],0
d4,1,0.00734,7.187911,[156  15] ; [94 23],[148.4375  22.5625] ; [101.5625  15.4375],0
p1,1,0.010207,6.598351,[ 25 145] ; [  6 111],[ 18.36236934 151.63763066] ; [ 12.63763066 104.36236934],0
v1,1,0.024488,5.059757,[115  49] ; [65 49],[106.18705036  57.81294964] ; [73.81294964 40.18705036],0
p11,1,0.031945,4.601456,[143  29] ; [85 32],[135.69550173  36.30449827] ; [92.30449827 24.69550173],0
a3,1,0.039316,4.247143,[144  27] ; [87 30],[137.15625  33.84375] ; [93.84375 23.15625],0
b1,1,0.072924,3.215953,[80 92] ; [42 75],[72.60899654 99.39100346] ; [49.39100346 67.60899654],0
u4,1,0.096933,2.755292,[ 12 160] ; [  3 114],[  8.92733564 163.07266436] ; [  6.07266436 110.92733564],0
s7,1,0.101105,2.688023,[133  29] ; [100  12],[137.75912409  24.24087591] ; [95.24087591 16.75912409],0
d2,1,0.10881,2.571426,[106  66] ; [61 56],[99.39100346 72.60899654] ; [67.60899654 49.39100346],0
n4,1,0.111284,2.535894,[144  27] ; [89 27],[138.82578397  32.17421603] ; [94.17421603 21.82578397],0
b3,1,0.126693,2.332562,[57 64] ; [27 48],[51.85714286 69.14285714] ; [32.14285714 42.85714286],0
b2,1,0.126693,2.332562,[57 64] ; [27 48],[51.85714286 69.14285714] ; [32.14285714 42.85714286],0
v3,1,0.130862,2.282252,[83 79] ; [47 65],[76.86131387 85.13868613] ; [53.13868613 58.86131387],0
u1,1,0.135323,2.230351,[ 47 125] ; [23 94],[ 41.66089965 130.33910035] ; [28.33910035 88.66089965],0
a1,1,0.142103,2.155042,[ 13 159] ; [  4 113],[ 10.11764706 161.88235294] ; [  6.88235294 110.11764706],0
