Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.176311,[106  62] ; [ 3 40],[86.78672986 81.21327014] ; [22.21327014 20.78672986],1
a5,1,9e-06,19.762501,[129  39] ; [18 25],[117.04265403  50.95734597] ; [29.95734597 13.04265403],1
d4,1,0.00023,13.570937,[141  27] ; [25 18],[132.17061611  35.82938389] ; [33.82938389  9.17061611],1
d3,1,0.000276,13.228338,[120  48] ; [18 25],[109.87677725  58.12322275] ; [28.12322275 14.87677725],1
a4,1,0.000721,11.43437,[93 75] ; [11 31],[83.2 84.8] ; [20.8 21.2],1
d2,1,0.000922,10.978961,[90 77] ; [11 32],[80.31904762 86.68095238] ; [20.68095238 22.31904762],1
s5,1,0.001131,10.600347,[ 58 103] ; [ 4 37],[ 49.41584158 111.58415842] ; [12.58415842 28.41584158],0
v2,1,0.001855,9.687387,[111  50] ; [17 23],[102.52736318  58.47263682] ; [25.47263682 14.52736318],0
a6,1,0.002032,9.520579,[120  48] ; [20 23],[111.46919431  56.53080569] ; [28.53080569 14.46919431],0
s6,1,0.002113,9.448834,[121  44] ; [21 22],[112.64423077  52.35576923] ; [29.35576923 13.64423077],0
s8,1,0.002214,9.363169,[78 89] ; [ 9 34],[69.18571429 97.81428571] ; [17.81428571 25.18571429],0
p3,1,0.003109,8.742515,[76 90] ; [ 9 34],[67.51196172 98.48803828] ; [17.48803828 25.51196172],0
u1,1,0.003381,8.589547,[ 42 126] ; [ 2 41],[ 35.03317536 132.96682464] ; [ 8.96682464 34.03317536],0
a2,1,0.005011,7.875459,[ 51 117] ; [ 4 39],[ 43.79146919 124.20853081] ; [11.20853081 31.79146919],0
b5,1,0.006999,7.273289,[122  46] ; [22 21],[114.65402844  53.34597156] ; [29.34597156 13.65402844],0
a3,1,0.010294,6.58326,[127  41] ; [24 19],[120.22748815  47.77251185] ; [30.77251185 12.22748815],0
r4,1,0.013069,6.159722,[147  21] ; [31 12],[141.72511848  26.27488152] ; [36.27488152  6.72511848],0
s7,1,0.0131,6.155546,[81 78] ; [12 29],[73.935 85.065] ; [19.065 21.935],0
p2,1,0.020058,5.406861,[130  37] ; [26 17],[124.05714286  42.94285714] ; [31.94285714 11.05714286],0
v3,1,0.021179,5.311975,[73 86] ; [11 31],[66.44776119 92.55223881] ; [17.55223881 24.44776119],0
p4,1,0.024273,5.07499,[83 85] ; [13 30],[76.43601896 91.56398104] ; [19.56398104 23.43601896],0
r2,1,0.027785,4.841348,[159   8] ; [36  6],[155.81339713  11.18660287] ; [39.18660287  2.81339713],0
