Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001213,10.471068,[38 17] ; [59  5],[44.83193277 10.16806723] ; [52.16806723 11.83193277],0
s6,1,0.011718,6.352972,[28 28] ; [47 18],[34.7107438 21.2892562] ; [40.2892562 24.7107438],0
r1,1,0.01594,5.809528,[38 18] ; [56  9],[43.50413223 12.49586777] ; [50.49586777 14.50413223],0
p1,1,0.027847,4.8375,[ 1 55] ; [ 8 57],[ 4.16528926 51.83471074] ; [ 4.83471074 60.16528926],0
p10,1,0.02791,4.833639,[41 15] ; [56  7],[45.64705882 10.35294118] ; [51.35294118 11.64705882],0
n1,1,0.034766,4.456644,[11  6] ; [ 6 14],[7.81081081 9.18918919] ; [ 9.18918919 10.81081081],0
n5,1,0.053509,3.727947,[35 21] ; [51 14],[39.80165289 16.19834711] ; [46.19834711 18.80165289],0
v4,1,0.060336,3.528115,[47  8] ; [62  3],[49.95833333  5.04166667] ; [59.04166667  5.95833333],0
u2,1,0.077121,3.124546,[8 7] ; [11  2],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
s5,1,0.078517,3.095331,[ 9 47] ; [19 45],[13.06666667 42.93333333] ; [14.93333333 49.06666667],0
r4,1,0.10807,2.582223,[44 12] ; [58  7],[47.20661157  8.79338843] ; [54.79338843 10.20661157],0
p12,1,0.133144,2.255461,[ 2 53] ; [ 7 57],[ 4.15966387 50.84033613] ; [ 4.84033613 59.15966387],0
p8,1,0.179614,1.800816,[26 30] ; [37 26],[29.64705882 26.35294118] ; [33.35294118 29.64705882],0
p5,1,0.190546,1.713391,[ 7 49] ; [14 51],[ 9.71900826 46.28099174] ; [11.28099174 53.71900826],0
p4,1,0.216673,1.526269,[38 18] ; [37 28],[34.7107438 21.2892562] ; [40.2892562 24.7107438],0
d4,1,0.273742,1.197898,[43 13] ; [55 10],[45.3553719 10.6446281] ; [52.6446281 12.3553719],0
p7,1,0.295679,1.093583,[34 22] ; [44 19],[36.70588235 19.29411765] ; [41.29411765 21.70588235],0
v3,1,0.297938,1.0834,[21 33] ; [31 33],[23.79661017 30.20338983] ; [28.20338983 35.79661017],0
a4,1,0.299278,1.077407,[25 31] ; [23 42],[22.21487603 33.78512397] ; [25.78512397 39.21487603],0
b3,1,0.302802,1.061814,[16 27] ; [23 25],[18.42857143 24.57142857] ; [20.57142857 27.42857143],0
b2,1,0.302802,1.061814,[16 27] ; [23 25],[18.42857143 24.57142857] ; [20.57142857 27.42857143],0
d3,1,0.350946,0.870032,[37 19] ; [48 17],[39.33884298 16.66115702] ; [45.66115702 19.33884298],0
p6,1,0.355747,0.852851,[19 36] ; [27 36],[21.44067797 33.55932203] ; [24.55932203 38.44067797],0
a5,1,0.371693,0.797997,[40 16] ; [51 14],[42.11570248 13.88429752] ; [48.88429752 16.11570248],0
n4,1,0.377502,0.77882,[41 15] ; [52 13],[43.04132231 12.95867769] ; [49.95867769 15.04132231],0
s4,1,0.386068,0.75129,[ 8 48] ; [ 6 59],[ 6.47933884 49.52066116] ; [ 7.52066116 57.47933884],0
u1,1,0.444736,0.584031,[ 9 47] ; [14 51],[10.6446281 45.3553719] ; [12.3553719 52.6446281],0
n2,1,0.446805,0.578743,[13  4] ; [13  7],[11.94594595  5.05405405] ; [14.05405405  5.94594595],0
s3,1,0.472304,0.516582,[15 41] ; [21 43],[16.8 39.2] ; [19.2 44.8],0
a3,1,0.475872,0.508309,[41 14] ; [52 13],[42.625 12.375] ; [50.375 14.625],0
n6,1,0.545399,0.365625,[46 10] ; [56  9],[47.20661157  8.79338843] ; [54.79338843 10.20661157],0
r3,1,0.56191,0.336408,[51  5] ; [61  4],[51.83471074  4.16528926] ; [60.16528926  4.83471074],0
a7,1,0.578795,0.308187,[37 19] ; [46 19],[38.41322314 17.58677686] ; [44.58677686 20.41322314],0
p3,1,0.588789,0.29224,[30 26] ; [38 27],[31.47107438 24.52892562] ; [36.52892562 28.47107438],0
p2,1,0.612607,0.256396,[46 10] ; [51 14],[44.89256198 11.10743802] ; [52.10743802 12.89256198],0
