Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,109.102615,[146  24] ; [14 65],[109.23694779  60.76305221] ; [50.76305221 28.23694779],1
p2,1,0.0,36.145844,[136  33] ; [34 46],[115.3815261  53.6184739] ; [54.6184739 25.3815261],1
p11,1,0.0,32.326225,[137  33] ; [36 44],[117.64  52.36] ; [55.36 24.64],1
r3,1,0.0,32.113113,[160   9] ; [53 25],[145.73684211  23.26315789] ; [67.26315789 10.73684211],1
r4,1,1e-06,24.468611,[143  27] ; [44 36],[127.16  42.84] ; [59.84 20.16],1
v4,1,0.000106,15.028752,[156  14] ; [58 21],[146.10441767  23.89558233] ; [67.89558233 11.10441767],1
v1,1,0.000191,13.915023,[77 91] ; [17 63],[ 63.67741935 104.32258065] ; [30.32258065 49.67741935],1
p8,1,0.001306,10.334397,[70 96] ; [17 63],[ 58.70731707 107.29268293] ; [28.29268293 51.70731707],0
n6,1,0.001875,9.668396,[136  33] ; [49 30],[126.06854839  42.93145161] ; [58.93145161 20.06854839],0
a5,1,0.005368,7.750978,[118  52] ; [41 39],[108.12  61.88] ; [50.88 29.12],0
n5,1,0.01082,6.494592,[116  53] ; [41 38],[106.98790323  62.01209677] ; [50.01209677 28.98790323],0
p7,1,0.012298,6.267406,[76 93] ; [22 56],[ 67.05263158 101.94736842] ; [30.94736842 47.05263158],0
b1,1,0.012533,6.233879,[ 55 115] ; [39 41],[ 63.92 106.08] ; [30.08 49.92],0
p4,1,0.029255,4.752544,[ 63 107] ; [18 60],[ 55.52419355 114.47580645] ; [25.47580645 52.52419355],0
s6,1,0.031207,4.641513,[68 99] ; [21 58],[ 60.41869919 106.58130081] ; [28.58130081 50.41869919],0
d4,1,0.035349,4.428245,[135  35] ; [53 26],[128.35341365  41.64658635] ; [59.64658635 19.35341365],0
s8,1,0.049664,3.852758,[ 37 133] ; [ 9 70],[ 31.40562249 138.59437751] ; [14.59437751 64.40562249],0
p6,1,0.052333,3.765092,[ 39 129] ; [10 69],[ 33.32793522 134.67206478] ; [15.67206478 63.32793522],0
b5,1,0.052538,3.758543,[115  55] ; [44 36],[108.12  61.88] ; [50.88 29.12],0
n4,1,0.067713,3.337596,[115  55] ; [44 35],[108.55421687  61.44578313] ; [50.44578313 28.55421687],0
p5,1,0.07166,3.244588,[ 11 159] ; [ 1 79],[  8.16 161.84] ; [ 3.84 76.16],0
d3,1,0.092513,2.830093,[109  59] ; [43 37],[102.96774194  65.03225806] ; [49.03225806 30.96774194],0
r2,1,0.118292,2.439796,[147  22] ; [61 16],[142.89430894  26.10569106] ; [65.10569106 11.89430894],0
d2,1,0.11983,2.419538,[ 65 105] ; [38 40],[70.60483871 99.39516129] ; [32.39516129 45.60483871],0
v2,1,0.144289,2.131614,[79 84] ; [30 48],[73.7219917 89.2780083] ; [35.2780083 42.7219917],0
a7,1,0.165145,1.926474,[117  52] ; [47 31],[112.21052632  56.78947368] ; [51.78947368 26.21052632],0
s7,1,0.181184,1.787883,[ 36 129] ; [11 65],[ 32.17842324 132.82157676] ; [14.82157676 61.17842324],0
a6,1,0.199848,1.643486,[112  58] ; [46 34],[107.44  62.56] ; [50.56 29.44],0
n2,1,0.23482,1.411422,[34 18] ; [19 17],[31.31818182 20.68181818] ; [21.68181818 14.31818182],0
a3,1,0.238122,1.39168,[108  62] ; [44 35],[103.7751004  66.2248996] ; [48.2248996 30.7751004],0
d5,1,0.243238,1.361731,[128  41] ; [55 25],[124.20481928  44.79518072] ; [58.79518072 21.20481928],0
d1,1,0.268025,1.226827,[85 85] ; [34 46],[80.92 89.08] ; [38.08 41.92],0
b4,1,0.282171,1.156605,[94 76] ; [50 30],[97.92 72.08] ; [46.08 33.92],0
u2,1,0.309123,1.034417,[35 27] ; [16 19],[32.59793814 29.40206186] ; [18.40206186 16.59793814],0
a1,1,0.327887,0.957225,[  6 164] ; [ 5 75],[  7.48 162.52] ; [ 3.52 76.48],0
n3,1,0.331568,0.942766,[33 18] ; [19 16],[30.8372093 20.1627907] ; [21.1627907 13.8372093],0
r1,1,0.337317,0.920604,[118  52] ; [50 29],[114.69879518  55.30120482] ; [53.30120482 25.69879518],0
s2,1,0.43037,0.621824,[ 23 145] ; [ 8 71],[ 21.08502024 146.91497976] ; [ 9.91497976 69.08502024],0
u1,1,0.455563,0.556773,[ 16 154] ; [10 70],[ 17.68 152.32] ; [ 8.32 71.68],0
v3,1,0.531858,0.39084,[ 49 115] ; [20 57],[ 46.95435685 117.04564315] ; [22.04564315 54.95435685],0
a8,1,0.538191,0.378902,[ 17 142] ; [ 6 68],[ 15.69527897 143.30472103] ; [ 7.30472103 66.69527897],0
b3,1,0.618484,0.248004,[33 60] ; [16 35],[31.64583333 61.35416667] ; [17.35416667 33.64583333],0
b2,1,0.618484,0.248004,[33 60] ; [16 35],[31.64583333 61.35416667] ; [17.35416667 33.64583333],0
a4,1,0.62014,0.24567,[ 68 102] ; [29 50],[ 66.2248996 103.7751004] ; [30.7751004 48.2248996],0
n1,1,0.644243,0.213235,[18 33] ; [11 25],[17. 34.] ; [12. 24.],0
p12,1,0.838017,0.041792,[  5 164] ; [ 2 78],[  4.75100402 164.24899598] ; [ 2.24899598 77.75100402],0
a2,1,0.839071,0.041242,[ 28 142] ; [14 66],[ 28.56 141.44] ; [13.44 66.56],0
s1,1,0.84432,0.038562,[  5 163] ; [ 2 77],[  4.7611336 163.2388664] ; [ 2.2388664 76.7611336],0
s4,1,0.880766,0.0225,[ 20 148] ; [ 9 71],[ 19.64516129 148.35483871] ; [ 9.35483871 70.64516129],0
u3,1,0.911397,0.012383,[30 32] ; [17 19],[29.73469388 32.26530612] ; [17.26530612 18.73469388],0
p1,1,0.966202,0.001795,[ 11 159] ; [ 5 74],[ 10.92369478 159.07630522] ; [ 5.07630522 73.92369478],0
s5,1,0.978869,0.000702,[ 25 141] ; [12 67],[ 25.06938776 140.93061224] ; [11.93061224 67.06938776],0
