Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,28.687385,[42  2] ; [24 30],[29.63265306 14.36734694] ; [36.36734694 17.63265306],1
r4,1,2.9e-05,17.488787,[33 11] ; [18 37],[22.66666667 21.33333333] ; [28.33333333 26.66666667],1
n6,1,0.000245,13.450335,[32 11] ; [20 34],[23.05154639 19.94845361] ; [28.94845361 25.05154639],1
p10,1,0.001915,9.629039,[28 16] ; [17 36],[20.41237113 23.58762887] ; [24.58762887 28.41237113],0
p9,1,0.002318,9.278741,[27 16] ; [16 35],[19.67021277 23.32978723] ; [23.32978723 27.67021277],0
n2,1,0.004686,7.996903,[17  3] ; [12 15],[12.34042553  7.65957447] ; [16.65957447 10.34042553],0
n3,1,0.00657,7.386903,[15  4] ; [ 9 15],[10.60465116  8.39534884] ; [13.39534884 10.60465116],0
s2,1,0.011455,6.393381,[10 34] ; [ 3 52],[ 5.77777778 38.22222222] ; [ 7.22222222 47.77777778],0
v4,1,0.020099,5.403277,[35  9] ; [31 23],[29.63265306 14.36734694] ; [36.36734694 17.63265306],0
v2,1,0.022395,5.214852,[18 22] ; [12 41],[12.90322581 27.09677419] ; [17.09677419 35.90322581],0
p7,1,0.024719,5.043481,[16 27] ; [ 9 44],[11.19791667 31.80208333] ; [13.80208333 39.19791667],0
r1,1,0.038072,4.301814,[28 16] ; [23 31],[22.89795918 21.10204082] ; [28.10204082 25.89795918],0
p3,1,0.044796,4.0263,[14 30] ; [ 8 46],[ 9.87755102 34.12244898] ; [12.12244898 41.87755102],0
u3,1,0.089687,2.879987,[11  9] ; [ 5 13],[ 8.42105263 11.57894737] ; [ 7.57894737 10.42105263],0
s1,1,0.094827,2.790465,[ 2 42] ; [ 8 46],[ 4.48979592 39.51020408] ; [ 5.51020408 48.48979592],0
a1,1,0.100859,2.69191,[ 2 42] ; [ 8 47],[ 4.44444444 39.55555556] ; [ 5.55555556 49.44444444],0
p4,1,0.112268,2.522,[11 32] ; [ 7 47],[ 7.97938144 35.02061856] ; [10.02061856 43.97938144],0
n4,1,0.130201,2.290101,[31 13] ; [30 24],[27.3877551 16.6122449] ; [33.6122449 20.3877551],0
a2,1,0.132509,2.262857,[ 4 40] ; [11 44],[ 6.66666667 37.33333333] ; [ 8.33333333 46.66666667],0
u2,1,0.134029,2.245201,[11  8] ; [ 6 12],[ 8.72972973 10.27027027] ; [8.27027027 9.72972973],0
s7,1,0.141658,2.159857,[ 9 34] ; [ 5 45],[ 6.47311828 36.52688172] ; [ 7.52688172 42.47311828],0
d4,1,0.142368,2.152174,[34 10] ; [35 20],[30.66666667 13.33333333] ; [38.33333333 16.66666667],0
a3,1,0.155823,2.0143,[24 20] ; [37 17],[27.3877551 16.6122449] ; [33.6122449 20.3877551],0
r2,1,0.165265,1.925375,[37  6] ; [38 13],[34.30851064  8.69148936] ; [40.69148936 10.30851064],0
b2,1,0.1842,1.763412,[ 8 18] ; [18 20],[10.5625 15.4375] ; [15.4375 22.5625],0
b3,1,0.1842,1.763412,[ 8 18] ; [18 20],[10.5625 15.4375] ; [15.4375 22.5625],0
s5,1,0.229682,1.442827,[ 4 37] ; [ 2 52],[ 2.58947368 38.41052632] ; [ 3.41052632 50.58947368],0
v1,1,0.252207,1.311035,[12 31] ; [10 45],[ 9.65306122 33.34693878] ; [12.34693878 42.65306122],0
d5,1,0.269663,1.218462,[24 20] ; [36 19],[26.66666667 17.33333333] ; [33.33333333 21.66666667],0
n5,1,0.284363,1.146118,[30 13] ; [32 22],[27.48453608 15.51546392] ; [34.51546392 19.48453608],0
s8,1,0.296446,1.090112,[ 6 38] ; [ 4 51],[ 4.44444444 39.55555556] ; [ 5.55555556 49.44444444],0
a5,1,0.339626,0.911842,[23 21] ; [34 21],[25.33333333 18.66666667] ; [31.66666667 23.33333333],0
b4,1,0.345009,0.891728,[25 19] ; [26 29],[22.66666667 21.33333333] ; [28.33333333 26.66666667],0
p6,1,0.403511,0.697838,[ 1 43] ; [ 3 50],[ 1.81443299 42.18556701] ; [ 2.18556701 50.81443299],0
a8,1,0.511767,0.430453,[ 4 39] ; [ 3 49],[ 3.16842105 39.83157895] ; [ 3.83157895 48.16842105],0
n1,1,0.685377,0.164136,[ 8 11] ; [13 14],[ 8.67391304 10.32608696] ; [12.32608696 14.67391304],0
a4,1,0.69185,0.15709,[17 27] ; [23 31],[17.95918367 26.04081633] ; [22.04081633 31.95918367],0
d2,1,0.697485,0.151102,[19 24] ; [26 28],[19.94845361 23.05154639] ; [25.05154639 28.94845361],0
p1,1,0.709232,0.139045,[ 5 39] ; [ 5 50],[ 4.44444444 39.55555556] ; [ 5.55555556 49.44444444],0
u1,1,0.741525,0.108791,[ 4 40] ; [ 4 51],[ 3.55555556 40.44444444] ; [ 4.44444444 50.55555556],0
a7,1,0.776428,0.080643,[24 20] ; [31 23],[24.69387755 19.30612245] ; [30.30612245 23.69387755],0
a6,1,0.784984,0.074436,[26 18] ; [31 24],[25.33333333 18.66666667] ; [31.66666667 23.33333333],0
d3,1,0.787311,0.072794,[22 22] ; [26 29],[21.33333333 22.66666667] ; [26.66666667 28.33333333],0
p8,1,0.809452,0.058145,[ 9 35] ; [10 44],[ 8.53061224 35.46938776] ; [10.46938776 43.53061224],0
b1,1,0.856966,0.032486,[20 24] ; [26 29],[20.44444444 23.55555556] ; [25.55555556 29.44444444],0
p5,1,0.857106,0.032421,[ 1 41] ; [ 1 53],[ 0.875 41.125] ; [ 1.125 52.875],0
b5,1,0.892689,0.018199,[21 23] ; [27 28],[21.33333333 22.66666667] ; [26.66666667 28.33333333],0
s3,1,0.916703,0.010939,[11 33] ; [14 40],[11.2244898 32.7755102] ; [13.7755102 40.2244898],0
s4,1,0.930138,0.007686,[ 3 41] ; [ 4 51],[ 3.11111111 40.88888889] ; [ 3.88888889 51.11111111],0
v3,1,0.933531,0.006956,[10 32] ; [12 40],[ 9.82978723 32.17021277] ; [12.17021277 39.82978723],0
d1,1,1.0,0.0,[20 24] ; [25 30],[20. 24.] ; [25. 30.],0
