Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,31.615646,[22 10] ; [ 6 50],[10.18181818 21.81818182] ; [17.81818182 38.18181818],1
s7,1,1.9e-05,18.311461,[21 10] ; [11 42],[11.80952381 19.19047619] ; [20.19047619 32.80952381],1
s6,1,3.8e-05,16.971429,[21 11] ; [12 44],[12. 20.] ; [21. 35.],1
s8,1,4.2e-05,16.761905,[16 16] ; [ 6 50],[ 8. 24.] ; [14. 42.],1
p3,1,0.025172,5.012023,[13 19] ; [10 44],[ 8.55813953 23.44186047] ; [14.44186047 39.55813953],0
a3,1,0.057952,3.595041,[24  8] ; [30 25],[19.86206897 12.13793103] ; [34.13793103 20.86206897],0
s5,1,0.066151,3.376035,[ 7 23] ; [ 5 51],[ 4.18604651 25.81395349] ; [ 7.81395349 48.18604651],0
r3,1,0.074309,3.185185,[20 12] ; [23 31],[16. 16.] ; [27. 27.],0
d5,1,0.125811,2.343448,[23  9] ; [31 25],[19.63636364 12.36363636] ; [34.36363636 21.63636364],0
b3,1,0.1267,2.332481,[ 5 18] ; [14 20],[ 7.66666667 15.33333333] ; [11.33333333 22.66666667],0
b2,1,0.1267,2.332481,[ 5 18] ; [14 20],[ 7.66666667 15.33333333] ; [11.33333333 22.66666667],0
p2,1,0.136607,2.215768,[21 11] ; [26 27],[17.69411765 14.30588235] ; [29.30588235 23.69411765],0
p7,1,0.170438,1.879089,[15 16] ; [18 36],[12.03529412 18.96470588] ; [20.96470588 33.03529412],0
d4,1,0.192612,1.697521,[22 10] ; [30 25],[19.12643678 12.87356322] ; [32.87356322 22.12643678],0
a6,1,0.242506,1.365965,[19 13] ; [26 30],[16.36363636 15.63636364] ; [28.63636364 27.36363636],0
p6,1,0.277051,1.1815,[10 22] ; [11 42],[ 7.90588235 24.09411765] ; [13.09411765 39.90588235],0
n2,1,0.279191,1.171025,[11  3] ; [18 11],[9.44186047 4.55813953] ; [19.55813953  9.44186047],0
a8,1,0.298319,1.081694,[ 3 29] ; [ 2 50],[ 1.9047619 30.0952381] ; [ 3.0952381 48.9047619],0
d3,1,0.307531,1.04125,[17 15] ; [23 32],[14.71264368 17.28735632] ; [25.28735632 29.71264368],0
