Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.177662,[ 22 279] ; [25 50],[ 37.625 263.375] ; [ 9.375 65.625],1
s5,1,0.0,30.260961,[ 96 195] ; [46 20],[115.74789916 175.25210084] ; [26.25210084 39.74789916],1
p12,1,4e-06,21.214941,[ 23 276] ; [20 55],[ 34.37700535 264.62299465] ; [ 8.62299465 66.37700535],1
a1,1,6e-06,20.620682,[ 10 292] ; [13 62],[ 18.42440318 283.57559682] ; [ 4.57559682 70.42440318],1
p8,1,0.000147,14.406304,[185 114] ; [63 11],[198.79892761 100.20107239] ; [49.20107239 24.79892761],1
p6,1,0.000747,11.367401,[139 160] ; [50 23],[151.91129032 147.08870968] ; [37.08870968 35.91129032],1
s6,1,0.001709,9.838154,[201  96] ; [59  9],[211.56164384  85.43835616] ; [48.43835616 19.56164384],0
n3,1,0.001754,9.79074,[38  4] ; [8 7],[33.89473684  8.10526316] ; [12.10526316  2.89473684],0
p4,1,0.003596,8.477448,[238  64] ; [70  5],[246.72679045  55.27320955] ; [61.27320955 13.72679045],0
s1,1,0.004235,8.180402,[  7 293] ; [ 7 68],[ 11.2 288.8] ; [ 2.8 72.2],0
n5,1,0.004712,7.986789,[257  44] ; [73  2],[264.17553191  36.82446809] ; [65.82446809  9.17553191],0
s7,1,0.004778,7.961586,[157 127] ; [51 18],[167.3427762 116.6572238] ; [40.6572238 28.3427762],0
b5,1,0.022249,5.226224,[181 121] ; [34 41],[172.22811671 129.77188329] ; [42.77188329 32.22811671],0
u4,1,0.029097,4.761876,[  6 296] ; [ 5 69],[  8.83510638 293.16489362] ; [ 2.16489362 71.83510638],0
n6,1,0.033848,4.502371,[270  32] ; [72  2],[274.69148936  27.30851064] ; [67.30851064  6.69148936],0
s8,1,0.040604,4.192448,[149 151] ; [46 27],[156.83646113 143.16353887] ; [38.16353887 34.83646113],0
v3,1,0.053033,3.742869,[136 158] ; [43 30],[143.39509537 150.60490463] ; [35.60490463 37.39509537],0
