Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.684849,[98 54] ; [30 73],[76.29803922 75.70196078] ; [51.70196078 51.29803922],1
v2,1,1e-06,25.24997,[118  36] ; [49 57],[98.91538462 55.08461538] ; [68.08461538 37.91538462],1
p8,1,0.002726,8.982052,[100  54] ; [49 57],[88.25384615 65.74615385] ; [60.74615385 45.25384615],0
p6,1,0.002835,8.910624,[89 67] ; [41 66],[77.11026616 78.88973384] ; [52.88973384 54.11026616],0
p4,1,0.006152,7.505154,[121  35] ; [67 41],[111.09090909  44.90909091] ; [76.90909091 31.09090909],0
s8,1,0.007376,7.17895,[121  34] ; [68 40],[111.3878327  43.6121673] ; [77.6121673 30.3878327],0
p3,1,0.010258,6.589452,[104  53] ; [54 53],[93.96212121 63.03787879] ; [64.03787879 42.96212121],0
n5,1,0.010976,6.469232,[136  20] ; [81 27],[128.22727273  27.77272727] ; [88.77272727 19.22727273],0
p7,1,0.011649,6.363569,[114  36] ; [65 41],[104.8828125  45.1171875] ; [74.1171875 31.8828125],0
n2,1,0.016101,5.791835,[23  2] ; [18 10],[19.33962264  5.66037736] ; [21.66037736  6.33962264],0
s5,1,0.032752,4.558708,[81 69] ; [42 62],[72.63779528 77.36220472] ; [50.36220472 53.63779528],0
p5,1,0.032881,4.551973,[ 33 123] ; [12 96],[ 26.59090909 129.40909091] ; [18.40909091 89.59090909],0
n3,1,0.050915,3.811068,[13 12] ; [21  6],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
a5,1,0.052042,3.774418,[143  15] ; [89 19],[137.80451128  20.19548872] ; [94.19548872 13.80451128],0
s1,1,0.063241,3.450278,[  4 152] ; [  8 100],[  7.09090909 148.90909091] ; [  4.90909091 103.09090909],0
b5,1,0.117897,2.445043,[100  58] ; [58 50],[93.84962406 64.15037594] ; [64.15037594 43.84962406],0
p12,1,0.120999,2.404338,[ 23 134] ; [ 9 99],[ 18.95849057 138.04150943] ; [13.04150943 94.95849057],0
