Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.506738,[47 61] ; [237  58],[76.10918114 31.89081886] ; [207.89081886  87.10918114],1
d3,1,0.0,47.182887,[48 60] ; [236  60],[75.92079208 32.07920792] ; [208.07920792  87.92079208],1
a2,1,1e-06,23.664196,[11 97] ; [103 193],[30.47524752 77.52475248] ; [ 83.52475248 212.47524752],1
u1,1,1.4e-05,18.889674,[ 9 99] ; [ 86 210],[25.3960396 82.6039604] ; [ 69.6039604 226.3960396],1
b5,1,0.001007,10.814276,[47 61] ; [183 113],[61.48514851 46.51485149] ; [168.51485149 127.48514851],0
v4,1,0.003171,8.706502,[99  9] ; [288   6],[103.97014925   4.02985075] ; [283.02985075  10.97014925],0
u3,1,0.009515,6.723516,[ 8 12] ; [48 19],[12.87356322  7.12643678] ; [43.12643678 23.87356322],0
s8,1,0.009821,6.667157,[70 38] ; [148 146],[58.56716418 49.43283582] ; [159.43283582 134.56716418],0
d1,1,0.015064,5.908979,[60 48] ; [203  93],[70.30693069 37.69306931] ; [192.69306931 103.30693069],0
s5,1,0.029399,4.744122,[52 49] ; [110 172],[42.72062663 58.27937337] ; [119.27937337 162.72062663],0
r2,1,0.032638,4.564686,[99  8] ; [284   8],[102.70927318   4.29072682] ; [280.29072682  11.70927318],0
r4,1,0.032734,4.559624,[95 13] ; [279  17],[99.98019802  8.01980198] ; [274.01980198  21.98019802],0
s7,1,0.045724,3.991723,[72 34] ; [156 119],[63.43307087 42.56692913] ; [164.56692913 110.43307087],0
b1,1,0.048785,3.88273,[53 55] ; [113 183],[44.37623762 63.62376238] ; [121.62376238 174.37623762],0
s4,1,0.059575,3.549177,[25 83] ; [ 44 247],[18.67669173 89.32330827] ; [ 50.32330827 240.67669173],0
d5,1,0.08869,2.897984,[86 21] ; [258  38],[91.33498759 15.66501241] ; [252.66501241  43.33498759],0
p4,1,0.116321,2.466175,[84 24] ; [250  46],[89.28712871 18.71287129] ; [244.71287129  51.28712871],0
n1,1,0.135631,2.226845,[12 10] ; [14 26],[ 9.22580645 12.77419355] ; [16.77419355 23.22580645],0
b2,1,0.136745,2.214213,[40 42] ; [ 71 111],[34.47727273 47.52272727] ; [ 76.52272727 105.47727273],0
b3,1,0.136745,2.214213,[40 42] ; [ 71 111],[34.47727273 47.52272727] ; [ 76.52272727 105.47727273],0
r1,1,0.165791,1.920594,[83 25] ; [243  50],[87.80049875 20.19950125] ; [238.19950125  54.80049875],0
p12,1,0.174975,1.839798,[ 9 97] ; [ 40 256],[12.92039801 93.07960199] ; [ 36.07960199 259.92039801],0
v2,1,0.205817,1.600607,[59 45] ; [183 104],[64.36828645 39.63171355] ; [177.63171355 109.36828645],0
u4,1,0.237787,1.393667,[  5 103] ; [  7 288],[  3.21588089 104.78411911] ; [  8.78411911 286.21588089],0
v1,1,0.274134,1.195941,[60 44] ; [183 104],[64.6342711 39.3657289] ; [178.3657289 108.6342711],0
b4,1,0.280274,1.165763,[57 51] ; [174 122],[61.75247525 46.24752475] ; [169.24752475 126.75247525],0
n4,1,0.282809,1.153539,[93 14] ; [244  52],[89.4764268 17.5235732] ; [247.5235732  48.4764268],0
p10,1,0.287342,1.132033,[99  9] ; [278  16],[101.28358209   6.71641791] ; [275.71641791  18.28358209],0
p6,1,0.318708,0.994243,[49 57] ; [152 141],[53.39849624 52.60150376] ; [147.60150376 145.39849624],0
r3,1,0.330828,0.945653,[102   6] ; [283  10],[103.69077307   4.30922693] ; [281.30922693  11.69077307],0
s3,1,0.336159,0.925025,[68 39] ; [170 122],[63.8245614 43.1754386] ; [174.1754386 117.8245614],0
d4,1,0.353319,0.8615,[87 20] ; [252  44],[90.00744417 16.99255583] ; [248.99255583  47.00744417],0
s6,1,0.370751,0.801145,[80 24] ; [210  80],[76.54822335 27.45177665] ; [213.45177665  76.54822335],0
u2,1,0.385102,0.754352,[11  9] ; [44 23],[12.64367816  7.35632184] ; [42.35632184 24.64367816],0
a3,1,0.394312,0.725602,[88 20] ; [228  66],[84.89552239 23.10447761] ; [231.10447761  62.89552239],0
n5,1,0.468292,0.526004,[90 17] ; [238  56],[87.52119701 19.47880299] ; [240.47880299  53.52119701],0
p11,1,0.469924,0.522154,[95 13] ; [252  44],[92.76237624 15.23762376] ; [254.23762376  41.76237624],0
n3,1,0.512265,0.429437,[16  6] ; [32  8],[17.03225806  4.96774194] ; [30.96774194  9.03225806],0
p1,1,0.535687,0.383593,[16 91] ; [ 37 257],[14.14214464 92.85785536] ; [ 38.85785536 255.14214464],0
p7,1,0.551558,0.354534,[81 26] ; [230  63],[83.1925 23.8075] ; [227.8075  65.1925],0
n2,1,0.564747,0.331551,[15  7] ; [30 10],[15.96774194  6.03225806] ; [29.03225806 10.96774194],0
a5,1,0.597968,0.278072,[89 19] ; [237  59],[87.14851485 20.85148515] ; [238.85148515  57.14851485],0
p2,1,0.609924,0.260285,[95 12] ; [267  28],[96.35323383 10.64676617] ; [265.64676617  29.35323383],0
p5,1,0.718378,0.130052,[22 86] ; [ 55 238],[20.73815461 87.26184539] ; [ 56.26184539 236.73815461],0
s1,1,0.7506,0.101027,[  2 106] ; [  7 287],[  2.41791045 105.58208955] ; [  6.58208955 287.41791045],0
d2,1,0.754052,0.098158,[59 48] ; [158 138],[57.61538462 49.38461538] ; [159.38461538 136.61538462],0
a1,1,0.781158,0.077178,[  7 101] ; [ 17 279],[  6.41584158 101.58415842] ; [ 17.58415842 278.41584158],0
a4,1,0.845552,0.037946,[53 55] ; [148 147],[53.86600496 54.13399504] ; [147.13399504 147.86600496],0
a8,1,0.858903,0.031603,[14 90] ; [ 37 224],[14.53150685 89.46849315] ; [ 36.46849315 224.53150685],0
s2,1,0.906098,0.013915,[59 49] ; [162 131],[59.52119701 48.47880299] ; [161.47880299 131.52119701],0
n6,1,0.916928,0.010879,[95 12] ; [263  32],[95.28855721 11.71144279] ; [262.71144279  32.28855721],0
p8,1,0.923503,0.00922,[72 35] ; [200  95],[72.39800995 34.60199005] ; [199.60199005  95.39800995],0
v3,1,0.932114,0.007257,[48 57] ; [128 155],[47.62886598 57.37113402] ; [128.37113402 154.62886598],0
