Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,72.180576,[323  16] ; [28 21],[306.67268041  32.32731959] ; [44.32731959  4.67268041],1
p7,1,0.000119,14.811913,[240  88] ; [22 26],[228.55319149  99.44680851] ; [33.44680851 14.55319149],1
p11,1,0.000173,14.106203,[284  55] ; [30 19],[274.34536082  64.65463918] ; [39.65463918  9.34536082],1
a3,1,0.013307,6.127787,[273  65] ; [32 17],[266.38242894  71.61757106] ; [38.61757106 10.38242894],0
p2,1,0.018697,5.529678,[292  46] ; [36 13],[286.47028424  51.52971576] ; [41.52971576  7.47028424],0
s5,1,0.02825,4.812767,[153 172] ; [13 31],[146.20596206 178.79403794] ; [19.79403794 24.20596206],0
n5,1,0.036264,4.384636,[276  62] ; [33 15],[270.57512953  67.42487047] ; [38.42487047  9.57512953],0
p8,1,0.047247,3.936573,[200 134] ; [22 27],[193.59791123 140.40208877] ; [28.40208877 20.59791123],0
a8,1,0.058112,3.590464,[ 46 266] ; [11 31],[ 50.23728814 261.76271186] ; [ 6.76271186 35.23728814],0
u3,1,0.064322,3.42229,[43 23] ; [15  2],[46.12048193 19.87951807] ; [11.87951807  5.12048193],0
n6,1,0.07028,3.276469,[299  39] ; [38 10],[295.09326425  42.90673575] ; [41.90673575  6.09326425],0
s6,1,0.074412,3.182902,[288  49] ; [37 12],[283.74352332  53.25647668] ; [41.25647668  7.74352332],0
r4,1,0.087226,2.92483,[324  15] ; [44  5],[321.5257732  17.4742268] ; [46.4742268  2.5257732],0
b1,1,0.126264,2.337842,[134 205] ; [25 24],[138.92010309 200.07989691] ; [20.07989691 28.92010309],0
a5,1,0.126771,2.331611,[274  65] ; [35 14],[269.97680412  69.02319588] ; [39.02319588  9.97680412],0
v1,1,0.146572,2.107573,[206 121] ; [25 23],[201.432 125.568] ; [29.568 18.432],0
p3,1,0.159314,1.980726,[202 137] ; [24 25],[197.45876289 141.54123711] ; [28.54123711 20.45876289],0
s7,1,0.161237,1.962585,[254  70] ; [34 15],[250.16621984  73.83378016] ; [37.83378016 11.16621984],0
n2,1,0.190404,1.714487,[55 17] ; [9 6],[52.96551724 19.03448276] ; [11.03448276  3.96551724],0
r1,1,0.22999,1.440923,[291  47] ; [39 10],[288.21705426  49.78294574] ; [41.78294574  7.21705426],0
a2,1,0.245421,1.349186,[ 96 243] ; [10 39],[ 92.61340206 246.38659794] ; [13.38659794 35.61340206],0
b5,1,0.248652,1.33086,[199 140] ; [33 16],[202.70103093 136.29896907] ; [29.29896907 19.70103093],0
b4,1,0.266958,1.23231,[193 146] ; [32 17],[196.58505155 142.41494845] ; [28.41494845 20.58505155],0
a7,1,0.269037,1.22165,[240  98] ; [31 18],[236.6873385 101.3126615] ; [34.3126615 14.6873385],0
p5,1,0.280191,1.166162,[ 54 280] ; [ 5 44],[ 51.45169713 282.54830287] ; [ 7.54830287 41.45169713],0
a4,1,0.285706,1.139748,[166 173] ; [20 29],[162.51030928 176.48969072] ; [23.48969072 25.51030928],0
p4,1,0.29961,1.075929,[232 106] ; [30 19],[228.82687339 109.17312661] ; [33.17312661 15.82687339],0
s2,1,0.336206,0.924845,[247  90] ; [32 16],[244.21558442  92.78441558] ; [34.78441558 13.21558442],0
n4,1,0.353074,0.862378,[280  59] ; [37 11],[277.68217054  61.31782946] ; [39.31782946  8.68217054],0
n3,1,0.368776,0.807784,[50 22] ; [8 6],[48.55813953 23.44186047] ; [9.44186047 4.55813953],0
s3,1,0.379403,0.772636,[251  85] ; [33 15],[248.5  87.5] ; [35.5 12.5],0
r3,1,0.380733,0.768335,[327  12] ; [46  3],[325.8943299  13.1056701] ; [47.1056701  1.8943299],0
u4,1,0.380733,0.768335,[ 12 327] ; [ 3 46],[ 13.1056701 325.8943299] ; [ 1.8943299 47.1056701],0
d4,1,0.406693,0.688448,[291  47] ; [40  9],[289.09043928  48.90956072] ; [41.90956072  7.09043928],0
d3,1,0.407151,0.687104,[241  98] ; [32 17],[238.52319588 100.47680412] ; [34.47680412 14.52319588],0
d5,1,0.478123,0.503142,[289  49] ; [40  9],[287.34366925  50.65633075] ; [41.65633075  7.34366925],0
p6,1,0.486292,0.48472,[158 178] ; [20 28],[155.75 180.25] ; [22.25 25.75],0
d1,1,0.495653,0.464231,[231 108] ; [31 18],[228.91237113 110.08762887] ; [33.08762887 15.91237113],0
b3,1,0.496805,0.461755,[101 127] ; [15 24],[ 99.05617978 128.94382022] ; [16.94382022 22.05617978],0
b2,1,0.496805,0.461755,[101 127] ; [15 24],[ 99.05617978 128.94382022] ; [16.94382022 22.05617978],0
d2,1,0.544079,0.368031,[192 147] ; [30 19],[193.96391753 145.03608247] ; [28.03608247 20.96391753],0
v3,1,0.592048,0.287157,[155 170] ; [20 26],[153.30188679 171.69811321] ; [21.69811321 24.30188679],0
p1,1,0.629567,0.232648,[ 35 302] ; [ 4 45],[ 34.0492228 302.9507772] ; [ 4.9507772 44.0492228],0
v2,1,0.744003,0.10664,[197 127] ; [28 20],[195.96774194 128.03225806] ; [29.03225806 18.96774194],0
s4,1,0.766951,0.087832,[ 68 269] ; [ 9 40],[ 67.2253886 269.7746114] ; [ 9.7746114 39.2253886],0
u2,1,0.785374,0.074159,[43 23] ; [11  5],[43.46341463 22.53658537] ; [10.53658537  5.46341463],0
n1,1,0.803712,0.061775,[33 38] ; [6 8],[32.57647059 38.42352941] ; [6.42352941 7.57647059],0
a6,1,0.828848,0.046733,[226 112] ; [32 17],[225.33333333 112.66666667] ; [32.66666667 16.33333333],0
s1,1,0.840042,0.040739,[ 12 323] ; [ 2 46],[ 12.24543081 322.75456919] ; [ 1.75456919 46.24543081],0
a1,1,0.883546,0.021455,[ 19 320] ; [ 3 46],[ 19.22164948 319.77835052] ; [ 2.77835052 46.22164948],0
u1,1,0.894574,0.017561,[ 79 260] ; [11 38],[ 78.63402062 260.36597938] ; [11.36597938 37.63402062],0
