Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,219.315898,[ 40 230] ; [279  99],[132.91666667 137.08333333] ; [186.08333333 191.91666667],1
d5,1,0.0,183.509574,[150 121] ; [373   7],[217.71582181  53.28417819] ; [305.28417819  74.71582181],1
d3,1,0.0,177.729265,[101 169] ; [333  48],[180.  90.] ; [254. 127.],1
d4,1,0.0,166.709292,[159 111] ; [373   6],[221.32511556  48.67488444] ; [310.67488444  68.32511556],1
a4,1,0.0,84.043569,[ 63 205] ; [227 152],[120.1236476 147.8763524] ; [169.8763524 209.1236476],1
a2,1,0.0,74.094823,[ 18 253] ; [136 245],[ 64.00920245 206.99079755] ; [ 89.99079755 291.00920245],1
u1,1,0.0,63.998025,[ 10 261] ; [107 274],[ 48.6303681 222.3696319] ; [ 68.3696319 312.6303681],1
a5,1,0.0,59.379986,[153 117] ; [320  61],[196.17511521  73.82488479] ; [276.82488479 104.17511521],1
a3,1,0.0,42.593361,[153 115] ; [306  73],[190.12673879  77.87326121] ; [268.87326121 110.12673879],1
a6,1,6e-06,20.39094,[154 116] ; [281  99],[180.69230769  89.30769231] ; [254.30769231 125.69230769],1
r1,1,1.4e-05,18.816045,[190  79] ; [322  58],[212.21571649  56.78428351] ; [299.78428351  80.21571649],1
a7,1,8.2e-05,15.52087,[170  99] ; [294  86],[192.32049307  76.67950693] ; [271.67950693 108.32049307],1
v2,1,0.000332,12.880356,[129 131] ; [236 133],[150.87440382 109.12559618] ; [214.12559618 154.87440382],1
n4,1,0.000446,12.327385,[205  65] ; [330  51],[221.88940092  48.11059908] ; [313.11059908  67.88940092],1
s2,1,0.001372,10.243517,[106 164] ; [196 181],[126.02782071 143.97217929] ; [175.97217929 201.02782071],0
p4,1,0.001533,10.038201,[141 128] ; [245 133],[160.48531685 108.51468315] ; [225.51468315 152.48531685],0
v3,1,0.002675,9.016786,[ 96 172] ; [173 189],[114.43174603 153.56825397] ; [154.56825397 207.43174603],0
r2,1,0.003384,8.587753,[243  25] ; [361  14],[251.74494557  16.25505443] ; [352.25505443  22.74494557],0
s8,1,0.004021,8.274256,[101 168] ; [185 193],[118.90880989 150.09119011] ; [167.09119011 210.90880989],0
s7,1,0.006517,7.40158,[107 149] ; [192 171],[123.65751212 132.34248788] ; [175.34248788 187.65751212],0
u4,1,0.011529,6.381868,[  2 269] ; [ 15 366],[  7.06595092 263.93404908] ; [  9.93404908 371.06595092],0
n5,1,0.012525,6.234964,[203  67] ; [316  64],[215.58461538  54.41538462] ; [303.41538462  76.58461538],0
r3,1,0.013903,6.050427,[250  20] ; [367  12],[256.68721109  13.31278891] ; [360.31278891  18.68721109],0
u3,1,0.015972,5.805967,[52 64] ; [47 28],[60.12565445 55.87434555] ; [38.87434555 36.12565445],0
v1,1,0.020793,5.344063,[129 135] ; [214 154],[143.27848101 120.72151899] ; [199.72151899 168.27848101],0
p9,1,0.023039,5.165537,[215  51] ; [326  47],[225.20500782  40.79499218] ; [315.79499218  57.20500782],0
r4,1,0.023125,5.159071,[234  37] ; [350  31],[242.73619632  28.26380368] ; [341.26380368  39.73619632],0
p3,1,0.044354,4.043035,[123 147] ; [203 176],[135.62403698 134.37596302] ; [190.37596302 188.62403698],0
s3,1,0.04645,3.965211,[126 140] ; [207 167],[138.403125 127.596875] ; [194.596875 179.403125],0
p10,1,0.061496,3.496573,[206  57] ; [318  60],[214.99531981  48.00468019] ; [309.00468019  68.99531981],0
s5,1,0.076874,3.129773,[ 72 192] ; [125 244],[ 82.16113744 181.83886256] ; [114.83886256 254.16113744],0
p8,1,0.081617,3.032397,[129 137] ; [208 167],[139.84711388 126.15288612] ; [197.15288612 177.84711388],0
s1,1,0.086068,2.946415,[ 11 256] ; [  7 370],[  7.46273292 259.53726708] ; [ 10.53726708 366.46273292],0
p12,1,0.097992,2.737923,[ 17 251] ; [ 38 341],[ 22.7820711 245.2179289] ; [ 32.2179289 346.7820711],0
v4,1,0.116971,2.457423,[251  18] ; [365  15],[255.3220339  13.6779661] ; [360.6779661  19.3220339],0
p11,1,0.130897,2.281838,[212  59] ; [316  65],[219.4601227  51.5398773] ; [308.5398773  72.4601227],0
u2,1,0.132195,2.266542,[56 60] ; [44 30],[61.05263158 54.94736842] ; [38.94736842 35.05263158],0
a1,1,0.146856,2.104604,[  9 262] ; [ 22 359],[ 12.88496933 258.11503067] ; [ 18.11503067 362.88496933],0
n2,1,0.279244,1.170768,[51 15] ; [54 24],[48.125 17.875] ; [56.875 21.125],0
p2,1,0.28491,1.143519,[220  48] ; [323  56],[224.92117465  43.07882535] ; [318.07882535  60.92117465],0
p6,1,0.333062,0.936957,[ 92 173] ; [145 232],[ 97.8271028 167.1728972] ; [139.1728972 237.8271028],0
n3,1,0.440712,0.594429,[48 17] ; [53 25],[45.90909091 19.09090909] ; [55.09090909 22.90909091],0
p7,1,0.496231,0.462987,[163 102] ; [238 133],[167.08333333  97.91666667] ; [233.91666667 137.08333333],0
b2,1,0.500263,0.454377,[63 97] ; [106 142],[66.2745098 93.7254902] ; [102.7254902 145.2745098],0
b3,1,0.500263,0.454377,[63 97] ; [106 142],[66.2745098 93.7254902] ; [102.7254902 145.2745098],0
p1,1,0.514885,0.424127,[ 22 245] ; [ 37 343],[ 24.34775889 242.65224111] ; [ 34.65224111 345.34775889],0
s6,1,0.581148,0.304383,[166 100] ; [242 133],[169.31045242  96.68954758] ; [238.68954758 136.31045242],0
p5,1,0.618493,0.247992,[ 37 231] ; [ 47 330],[ 34.90232558 233.09767442] ; [ 49.09767442 327.90232558],0
b4,1,0.673677,0.177331,[157 114] ; [227 154],[159.60736196 111.39263804] ; [224.39263804 156.60736196],0
a8,1,0.754315,0.097941,[ 39 214] ; [ 55 281],[ 40.37691002 212.62308998] ; [ 53.62308998 282.37691002],0
