Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.1e-05,19.265954,[38 32] ; [15 62],[25.23809524 44.76190476] ; [27.76190476 49.23809524],1
v1,1,5e-05,16.436544,[47 22] ; [27 51],[34.73469388 34.26530612] ; [39.26530612 38.73469388],1
p10,1,0.027575,4.854429,[57 12] ; [52 26],[51.16326531 17.83673469] ; [57.83673469 20.16326531],0
b1,1,0.040303,4.205092,[22 49] ; [37 41],[28.11409396 42.88590604] ; [30.88590604 47.11409396],0
p11,1,0.095649,2.776637,[56 15] ; [52 26],[51.46308725 19.53691275] ; [56.53691275 21.46308725],0
p5,1,0.103938,2.644049,[14 57] ; [ 8 70],[10.48322148 60.51677852] ; [11.51677852 66.48322148],0
n5,1,0.111406,2.534158,[58 13] ; [55 23],[53.84563758 17.15436242] ; [59.15436242 18.84563758],0
s5,1,0.144795,2.126243,[19 49] ; [30 46],[23.13888889 44.86111111] ; [25.86111111 50.13888889],0
n3,1,0.159886,1.975303,[12  4] ; [11 10],[9.94594595 6.05405405] ; [13.05405405  7.94594595],0
d5,1,0.164027,1.936707,[53 18] ; [50 28],[49.08053691 21.91946309] ; [53.91946309 24.08053691],0
r3,1,0.187729,1.73535,[68  2] ; [71  6],[66.19047619  3.80952381] ; [72.80952381  4.19047619],0
s1,1,0.194574,1.682638,[ 2 67] ; [ 6 71],[ 3.78082192 65.21917808] ; [ 4.21917808 72.78082192],0
u1,1,0.207934,1.585752,[ 1 70] ; [ 4 74],[ 2.38255034 68.61744966] ; [ 2.61744966 75.38255034],0
u3,1,0.210821,1.565781,[19 14] ; [30 12],[21.56 11.44] ; [27.44 14.56],0
b4,1,0.23831,1.390562,[45 26] ; [42 36],[41.45637584 29.54362416] ; [45.54362416 32.45637584],0
p12,1,0.23866,1.388491,[ 6 65] ; [ 3 75],[ 4.2885906 66.7114094] ; [ 4.7114094 73.2885906],0
a7,1,0.239878,1.381312,[52 18] ; [51 27],[48.71621622 21.28378378] ; [54.28378378 23.71621622],0
s8,1,0.241052,1.37443,[35 36] ; [31 47],[31.44966443 39.55033557] ; [34.55033557 43.44966443],0
n6,1,0.259891,1.269335,[59 11] ; [60 18],[56.28378378 13.71621622] ; [62.71621622 15.28378378],0
p7,1,0.266816,1.233044,[46 22] ; [44 31],[42.7972028 25.2027972] ; [47.2027972 27.7972028],0
