Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,66.966913,[13 41] ; [114  19],[36.67379679 17.32620321] ; [90.32620321 42.67379679],1
r3,1,0.0,66.525138,[25 28] ; [130   4],[43.93048128  9.06951872] ; [111.06951872  22.93048128],1
r2,1,0.0,60.222585,[28 25] ; [131   3],[45.06417112  7.93582888] ; [113.93582888  20.06417112],1
v4,1,0.0,43.229696,[28 26] ; [124   9],[43.89304813 10.10695187] ; [108.10695187  24.89304813],1
p11,1,0.000162,14.226392,[15 40] ; [77 57],[26.77248677 28.22751323] ; [65.22751323 68.77248677],1
s8,1,0.000322,12.938005,[ 3 52] ; [39 93],[12.35294118 42.64705882] ; [ 29.64705882 102.35294118],1
p2,1,0.00035,12.779642,[21 34] ; [89 45],[32.01058201 22.98941799] ; [77.98941799 56.01058201],1
u3,1,0.000994,10.839305,[ 5 21] ; [31 22],[11.84810127 14.15189873] ; [24.15189873 28.84810127],1
s6,1,0.001656,9.896797,[13 42] ; [64 68],[22.64705882 32.35294118] ; [54.35294118 77.64705882],0
a1,1,0.002595,9.072513,[ 9 46] ; [  5 129],[ 4.07407407 50.92592593] ; [  9.92592593 124.07407407],0
p7,1,0.002611,9.061164,[14 40] ; [66 66],[23.22580645 30.77419355] ; [56.77419355 75.22580645],0
n6,1,0.005046,7.862743,[25 28] ; [92 41],[33.33870968 19.66129032] ; [83.66129032 49.33870968],0
p8,1,0.009717,6.686023,[ 9 45] ; [47 84],[16.34594595 37.65405405] ; [39.65405405 91.34594595],0
s7,1,0.011552,6.378333,[ 7 43] ; [42 86],[13.76404494 36.23595506] ; [35.23595506 92.76404494],0
s2,1,0.025974,4.957777,[ 9 46] ; [43 90],[15.21276596 39.78723404] ; [36.78723404 96.21276596],0
a7,1,0.032829,4.554684,[25 28] ; [86 48],[31.45989305 21.54010695] ; [79.54010695 54.45989305],0
s3,1,0.036875,4.356197,[15 39] ; [58 73],[21.30810811 32.69189189] ; [51.69189189 79.30810811],0
b1,1,0.046017,3.980959,[33 22] ; [59 75],[26.77248677 28.22751323] ; [65.22751323 68.77248677],0
p6,1,0.048009,3.909657,[ 7 46] ; [35 96],[12.09782609 40.90217391] ; [ 29.90217391 101.09782609],0
n2,1,0.056528,3.636424,[13 15] ; [31 14],[16.87671233 11.12328767] ; [27.12328767 17.87671233],0
u1,1,0.097324,2.748863,[ 4 51] ; [ 22 112],[ 7.56613757 47.43386243] ; [ 18.43386243 115.56613757],0
p3,1,0.108087,2.581977,[11 43] ; [43 91],[15.5106383 38.4893617] ; [38.4893617 95.5106383],0
u2,1,0.117931,2.444589,[ 8 17] ; [26 25],[11.18421053 13.81578947] ; [22.81578947 28.18421053],0
p4,1,0.123528,2.372005,[15 40] ; [52 81],[19.60106383 35.39893617] ; [47.39893617 85.60106383],0
b4,1,0.134446,2.240397,[28 27] ; [84 50],[32.59259259 22.40740741] ; [79.40740741 54.59259259],0
a8,1,0.137957,2.200604,[ 4 47] ; [ 20 102],[ 7.07514451 43.92485549] ; [ 16.92485549 105.07514451],0
n3,1,0.141649,2.159951,[14 14] ; [29 14],[16.95774648 11.04225352] ; [26.04225352 16.95774648],0
a2,1,0.156296,2.009699,[ 7 48] ; [ 29 105],[10.47619048 44.52380952] ; [ 25.52380952 108.47619048],0
d4,1,0.160042,1.973833,[35 19] ; [99 33],[38.90322581 15.09677419] ; [95.09677419 36.90322581],0
