Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.942685,[ 9 33] ; [64 28],[22.88059701 19.11940299] ; [50.11940299 41.88059701],1
a4,1,7e-06,20.214936,[ 8 34] ; [56 36],[20.05970149 21.94029851] ; [43.94029851 48.05970149],1
a3,1,0.000166,14.181583,[18 23] ; [71 21],[27.43609023 13.56390977] ; [61.56390977 30.43609023],1
d2,1,0.000201,13.823403,[10 31] ; [54 37],[19.87878788 21.12121212] ; [44.12121212 46.87878788],1
d4,1,0.00098,10.865898,[29 12] ; [85  7],[35.14285714  5.85714286] ; [78.85714286 13.14285714],1
u1,1,0.004243,8.176607,[ 1 41] ; [20 72],[ 6.58208955 35.41791045] ; [14.41791045 77.58208955],0
v2,1,0.009271,6.769831,[15 27] ; [54 36],[21.95454545 20.04545455] ; [47.04545455 42.95454545],0
p10,1,0.027941,4.831695,[27 13] ; [76 14],[31.69230769  8.30769231] ; [71.30769231 18.69230769],0
a6,1,0.028684,4.78647,[18 24] ; [58 34],[23.82089552 18.17910448] ; [52.17910448 39.82089552],0
n4,1,0.035486,4.421622,[25 17] ; [71 21],[30.08955224 11.91044776] ; [65.91044776 26.08955224],0
n6,1,0.036732,4.362796,[32  9] ; [83  8],[35.71969697  5.28030303] ; [79.28030303 11.71969697],0
p4,1,0.051551,3.790292,[20 21] ; [60 30],[25.03816794 15.96183206] ; [54.96183206 35.03816794],0
d5,1,0.053025,3.743145,[29 13] ; [77 15],[33.2238806  8.7761194] ; [72.7761194 19.2238806],0
r2,1,0.054563,3.695392,[37  5] ; [87  3],[39.45454545  2.54545455] ; [84.54545455  5.45454545],0
p12,1,0.055153,3.677453,[ 1 40] ; [12 79],[ 4.03787879 36.96212121] ; [ 8.96212121 82.03787879],0
r1,1,0.063204,3.45124,[28 14] ; [74 17],[32.21052632  9.78947368] ; [69.78947368 21.21052632],0
r4,1,0.066665,3.363274,[33  9] ; [83  9],[36.35820896  5.64179104] ; [79.64179104 12.35820896],0
d3,1,0.072313,3.229713,[23 19] ; [65 27],[27.58208955 14.41791045] ; [60.41791045 31.58208955],0
