Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.349106,[189 101] ; [ 4 94],[144.25257732 145.74742268] ; [48.74742268 49.25257732],1
d4,1,0.0,46.28008,[246  44] ; [50 48],[221.2371134  68.7628866] ; [74.7628866 23.2371134],1
d3,1,0.0,35.205314,[206  83] ; [37 61],[181.46511628 107.53488372] ; [61.53488372 36.46511628],1
a5,1,1e-06,24.529158,[210  80] ; [44 54],[189.84536082 100.15463918] ; [64.15463918 33.84536082],1
d2,1,4e-06,21.243294,[145 144] ; [23 75],[125.45736434 163.54263566] ; [42.54263566 55.45736434],1
a4,1,1.6e-05,18.562104,[139 151] ; [22 74],[120.95854922 169.04145078] ; [40.04145078 55.95854922],1
a3,1,2.1e-05,18.087328,[202  87] ; [44 52],[184.65974026 104.34025974] ; [61.34025974 34.65974026],1
r1,1,0.000454,12.293841,[223  65] ; [58 40],[209.65803109  78.34196891] ; [71.34196891 26.65803109],1
u1,1,0.000509,12.080699,[ 49 241] ; [ 3 95],[ 38.86597938 251.13402062] ; [13.13402062 84.86597938],1
a2,1,0.001475,10.109363,[ 66 224] ; [ 8 90],[ 55.30927835 234.69072165] ; [18.69072165 79.30927835],0
a7,1,0.00164,9.913981,[207  83] ; [53 45],[194.32989691  95.67010309] ; [65.67010309 32.32989691],0
n4,1,0.005507,7.705043,[219  70] ; [60 38],[208.34883721  80.65116279] ; [70.65116279 27.34883721],0
p3,1,0.007131,7.239582,[136 152] ; [31 67],[124.60103627 163.39896373] ; [42.39896373 55.60103627],0
a6,1,0.010641,6.524228,[190 100] ; [50 48],[179.3814433 110.6185567] ; [60.6185567 37.3814433],0
s8,1,0.016301,5.770137,[120 169] ; [27 70],[110.05958549 178.94041451] ; [36.94041451 60.05958549],0
r3,1,0.018175,5.579241,[270  19] ; [84 14],[264.35658915  24.64341085] ; [89.64341085  8.35658915],0
p4,1,0.021137,5.315463,[172 118] ; [44 52],[162.27979275 127.72020725] ; [53.72020725 42.27979275],0
n5,1,0.022048,5.241955,[214  75] ; [60 37],[205.14507772  83.85492228] ; [68.85492228 28.14507772],0
r2,1,0.02771,4.846037,[273  14] ; [87 11],[268.36363636  18.63636364] ; [91.63636364  6.36363636],0
p2,1,0.030905,4.658259,[241  48] ; [72 26],[233.73901809  55.26098191] ; [79.26098191 18.73901809],0
r4,1,0.037038,4.348677,[260  30] ; [80 18],[254.12371134  35.87628866] ; [85.87628866 12.12371134],0
n6,1,0.040548,4.194797,[243  47] ; [73 25],[236.18556701  53.81443299] ; [79.81443299 18.18556701],0
p10,1,0.052983,3.744458,[220  67] ; [64 32],[212.81462141  74.18537859] ; [71.18537859 24.81462141],0
s6,1,0.055853,3.656444,[190  95] ; [53 42],[182.25 102.75] ; [60.75 34.25],0
p6,1,0.067753,3.336627,[105 185] ; [25 71],[ 97.66839378 192.33160622] ; [32.33160622 63.66839378],0
v1,1,0.120576,2.409821,[114 170] ; [30 66],[107.62105263 176.37894737] ; [36.37894737 59.62105263],0
u2,1,0.130908,2.281708,[53 35] ; [25 28],[48.68085106 39.31914894] ; [29.31914894 23.68085106],0
n2,1,0.14448,2.129583,[57 26] ; [24  5],[60.02678571 22.97321429] ; [20.97321429  8.02678571],0
s7,1,0.155074,2.021612,[126 150] ; [35 59],[120.0972973 155.9027027] ; [40.9027027 53.0972973],0
p8,1,0.215227,1.535915,[145 145] ; [41 55],[139.74093264 150.25906736] ; [46.25906736 49.74093264],0
u3,1,0.224954,1.472485,[55 32] ; [28 25],[51.57857143 35.42142857] ; [31.42142857 21.57857143],0
s2,1,0.253783,1.302355,[138 150] ; [40 57],[133.15324675 154.84675325] ; [44.84675325 52.15324675],0
p7,1,0.283291,1.151236,[166 118] ; [49 45],[161.53439153 122.46560847] ; [53.46560847 40.53439153],0
n3,1,0.345779,0.888889,[52 29] ; [20  7],[54. 27.] ; [18.  9.],0
s5,1,0.392067,0.732522,[ 91 190] ; [26 68],[ 87.672 193.328] ; [29.328 64.672],0
s1,1,0.423607,0.640286,[ 12 274] ; [ 6 91],[ 13.44125326 272.55874674] ; [ 4.55874674 92.44125326],0
a1,1,0.46284,0.539018,[ 10 280] ; [ 5 93],[ 11.21134021 278.78865979] ; [ 3.78865979 94.21134021],0
b5,1,0.488555,0.479706,[175 115] ; [63 35],[177.88659794 112.11340206] ; [60.11340206 37.88659794],0
p1,1,0.497589,0.460075,[ 23 265] ; [10 88],[ 24.62176166 263.37823834] ; [ 8.37823834 89.62176166],0
n1,1,0.517282,0.41931,[35 47] ; [10 18],[33.54545455 48.45454545] ; [11.45454545 16.54545455],0
v3,1,0.580157,0.305982,[ 54 230] ; [16 81],[ 52.17847769 231.82152231] ; [17.82152231 79.17847769],0
p5,1,0.600773,0.273832,[ 30 257] ; [12 85],[ 31.390625 255.609375] ; [10.609375 86.390625],0
p11,1,0.647761,0.208735,[214  76] ; [70 28],[212.26804124  77.73195876] ; [71.73195876 26.26804124],0
p12,1,0.674365,0.176539,[ 15 274] ; [ 4 93],[ 14.2253886 274.7746114] ; [ 4.7746114 92.2253886],0
p9,1,0.700716,0.147728,[225  60] ; [74 22],[223.66141732  61.33858268] ; [75.33858268 20.66141732],0
b1,1,0.709084,0.139193,[121 169] ; [43 55],[122.57731959 167.42268041] ; [41.42268041 56.57731959],0
a8,1,0.8338,0.044029,[ 30 239] ; [11 81],[ 30.55124654 238.44875346] ; [10.44875346 81.55124654],0
b2,1,0.842898,0.039279,[ 61 117] ; [20 36],[ 61.61538462 116.38461538] ; [19.38461538 36.61538462],0
b3,1,0.842898,0.039279,[ 61 117] ; [20 36],[ 61.61538462 116.38461538] ; [19.38461538 36.61538462],0
b4,1,0.870063,0.026758,[160 130] ; [55 43],[160.69587629 129.30412371] ; [54.30412371 43.69587629],0
s3,1,0.913371,0.011835,[157 132] ; [51 44],[156.54166667 132.45833333] ; [51.45833333 43.54166667],0
s4,1,0.938435,0.005966,[ 59 225] ; [20 78],[ 58.73298429 225.26701571] ; [20.26701571 77.73298429],0
