Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.008225,6.983829,[18 15] ; [21  3],[22.57894737 10.42105263] ; [16.42105263  7.57894737],0
n4,1,0.018276,5.569461,[24  9] ; [10 14],[19.68421053 13.31578947] ; [14.31578947  9.68421053],0
s6,1,0.054472,3.698173,[15 18] ; [ 5 19],[11.57894737 21.42105263] ; [ 8.42105263 15.57894737],0
s4,1,0.067367,3.34604,[ 7 26] ; [ 1 23],[ 4.63157895 28.36842105] ; [ 3.36842105 20.63157895],0
r4,1,0.091551,2.846892,[16 17] ; [17  7],[19.10526316 13.89473684] ; [13.89473684 10.10526316],0
p2,1,0.100133,2.703418,[12 21] ; [14 10],[15.05263158 17.94736842] ; [10.94736842 13.05263158],0
s5,1,0.10247,2.666667,[ 6 26] ; [ 1 23],[ 4. 28.] ; [ 3. 21.],0
p7,1,0.140382,2.173763,[15 17] ; [16  8],[17.71428571 14.28571429] ; [13.28571429 10.71428571],0
n2,1,0.14753,2.097605,[11  6] ; [9 1],[12.59259259  4.40740741] ; [7.40740741 2.59259259],0
a8,1,0.158164,1.991693,[ 5 26] ; [ 1 23],[ 3.38181818 27.61818182] ; [ 2.61818182 21.38181818],0
n3,1,0.158379,1.989638,[10  6] ; [8 1],[11.52  4.48] ; [6.48 2.52],0
n1,1,0.191473,1.70625,[9 7] ; [3 7],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
p8,1,0.20024,1.640625,[ 7 25] ; [ 9 15],[ 9.14285714 22.85714286] ; [ 6.85714286 17.14285714],0
b2,1,0.220922,1.498373,[10 13] ; [ 3 10],[ 8.30555556 14.69444444] ; [4.69444444 8.30555556],0
b3,1,0.220922,1.498373,[10 13] ; [ 3 10],[ 8.30555556 14.69444444] ; [4.69444444 8.30555556],0
s7,1,0.249528,1.325946,[ 8 23] ; [ 3 20],[ 6.31481481 24.68518519] ; [ 4.68518519 18.31481481],0
p10,1,0.250234,1.321994,[ 6 25] ; [ 2 22],[ 4.50909091 26.49090909] ; [ 3.49090909 20.50909091],0
d3,1,0.305609,1.049558,[14 19] ; [ 7 17],[12.15789474 20.84210526] ; [ 8.84210526 15.15789474],0
u2,1,0.336253,0.924666,[ 7 12] ; [8 7],[ 8.38235294 10.61764706] ; [6.61764706 8.38235294],0
n6,1,0.338509,0.916071,[22 11] ; [13 11],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
p11,1,0.380689,0.768476,[14 19] ; [13 11],[15.63157895 17.36842105] ; [11.36842105 12.63157895],0
d2,1,0.422776,0.642587,[10 23] ; [ 5 19],[ 8.68421053 24.31578947] ; [ 6.31578947 17.68421053],0
v4,1,0.450205,0.570136,[21 11] ; [18  6],[22.28571429  9.71428571] ; [16.71428571  7.28571429],0
p3,1,0.450762,0.568736,[ 8 25] ; [ 8 16],[ 9.26315789 23.73684211] ; [ 6.73684211 17.26315789],0
d1,1,0.472403,0.516349,[ 3 30] ; [ 1 23],[ 2.31578947 30.68421053] ; [ 1.68421053 22.31578947],0
r1,1,0.486376,0.484534,[19 14] ; [16  8],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
p4,1,0.494525,0.466667,[ 8 24] ; [ 8 16],[ 9.14285714 22.85714286] ; [ 6.85714286 17.14285714],0
d4,1,0.530465,0.3935,[12 20] ; [11 13],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
u3,1,0.537371,0.380435,[ 6 14] ; [6 9],[ 6.85714286 13.14285714] ; [5.14285714 9.85714286],0
s3,1,0.570736,0.321453,[14 19] ; [12 12],[15.05263158 17.94736842] ; [10.94736842 13.05263158],0
v2,1,0.598184,0.277744,[ 9 23] ; [ 8 15],[ 9.89090909 22.10909091] ; [ 7.10909091 15.89090909],0
s1,1,0.617859,0.248889,[ 4 28] ; [ 2 22],[ 3.42857143 28.57142857] ; [ 2.57142857 21.42857143],0
b1,1,0.67182,0.179481,[17 16] ; [11 13],[16.21052632 16.78947368] ; [11.78947368 12.21052632],0
v1,1,0.738279,0.111645,[11 22] ; [ 7 17],[10.42105263 22.57894737] ; [ 7.57894737 16.42105263],0
a5,1,0.744847,0.105912,[11 22] ; [ 9 15],[11.57894737 21.42105263] ; [ 8.42105263 15.57894737],0
a7,1,0.775993,0.080966,[15 18] ; [10 14],[14.47368421 18.52631579] ; [10.52631579 13.47368421],0
a6,1,0.775993,0.080966,[15 18] ; [10 14],[14.47368421 18.52631579] ; [10.52631579 13.47368421],0
p6,1,0.793839,0.068293,[ 9 23] ; [ 6 18],[ 8.57142857 23.42857143] ; [ 6.42857143 17.57142857],0
v3,1,0.796648,0.066403,[ 9 24] ; [ 7 16],[ 9.42857143 23.57142857] ; [ 6.57142857 16.42857143],0
b4,1,0.797881,0.065582,[19 14] ; [13 11],[18.52631579 14.47368421] ; [13.47368421 10.52631579],0
a3,1,0.812688,0.05615,[13 19] ; [ 9 15],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
b5,1,0.843086,0.039184,[16 17] ; [11 13],[15.63157895 17.36842105] ; [11.36842105 12.63157895],0
a4,1,0.916348,0.011032,[ 5 27] ; [ 4 20],[ 5.14285714 26.85714286] ; [ 3.85714286 20.14285714],0
s2,1,0.926229,0.008573,[10 23] ; [ 7 17],[ 9.84210526 23.15789474] ; [ 7.15789474 16.84210526],0
r2,1,0.947693,0.004304,[25  8] ; [18  6],[24.89473684  8.10526316] ; [18.10526316  5.89473684],0
s8,1,0.965686,0.001851,[ 4 29] ; [ 3 21],[ 4.05263158 28.94736842] ; [ 2.94736842 21.05263158],0
