Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,153.7736,[393  22] ; [29 42],[360.34979424  54.65020576] ; [61.65020576  9.34979424],1
p11,1,0.0,76.204848,[363  53] ; [33 42],[335.51120163  80.48879837] ; [60.48879837 14.51120163],1
r3,1,0.0,33.340317,[401  11] ; [61 14],[390.85010267  21.14989733] ; [71.14989733  3.85010267],1
p2,1,1e-06,25.206314,[363  53] ; [48 27],[348.21995927  67.78004073] ; [62.78004073 12.21995927],1
n6,1,2e-06,22.58218,[383  31] ; [55 19],[371.58196721  42.41803279] ; [66.41803279  7.58196721],1
v4,1,2.7e-05,17.609587,[403  11] ; [65 10],[396.2208589  17.7791411] ; [71.7791411  3.2208589],1
p8,1,0.000163,14.215662,[246 164] ; [26 46],[231.36929461 178.63070539] ; [40.63070539 31.36929461],1
p3,1,0.000416,12.457954,[235 179] ; [26 49],[220.96932515 193.03067485] ; [40.03067485 34.96932515],1
v1,1,0.000441,12.351391,[249 154] ; [30 45],[235.22384937 167.77615063] ; [43.77615063 31.22384937],1
r4,1,0.000479,12.195578,[392  24] ; [62 13],[384.65173116  31.34826884] ; [69.34826884  5.65173116],1
p4,1,0.000557,11.913174,[284 130] ; [36 39],[270.9202454 143.0797546] ; [49.0797546 25.9202454],1
p7,1,0.000618,11.721485,[278 127] ; [35 38],[265.19874477 139.80125523] ; [47.80125523 25.19874477],1
v2,1,0.000807,11.224531,[249 148] ; [31 43],[236.00849257 160.99150743] ; [43.99150743 30.00849257],1
s5,1,0.001698,9.850157,[144 257] ; [12 59],[132.53389831 268.46610169] ; [23.46610169 47.53389831],0
s2,1,0.009268,6.77043,[231 180] ; [29 44],[220.78512397 190.21487603] ; [39.21487603 33.78512397],0
s8,1,0.012248,6.274589,[195 217] ; [23 50],[185.18762887 226.81237113] ; [32.81237113 40.18762887],0
s7,1,0.014355,5.994004,[208 183] ; [27 45],[198.45572354 192.54427646] ; [36.54427646 35.45572354],0
v3,1,0.02503,5.021788,[176 222] ; [22 51],[167.31210191 230.68789809] ; [30.68789809 42.31210191],0
n2,1,0.027299,4.871795,[56  9] ; [20 10],[52. 13.] ; [24.  6.],0
p5,1,0.029156,4.758397,[ 61 352] ; [ 4 70],[ 55.12320329 357.87679671] ; [ 9.87679671 64.12320329],0
a1,1,0.032937,4.549071,[ 19 397] ; [ 8 67],[ 22.87576375 393.12423625] ; [ 4.12423625 70.87576375],0
a6,1,0.042584,4.111847,[334  80] ; [52 22],[327.46721311  86.53278689] ; [58.53278689 15.46721311],0
s6,1,0.052771,3.75117,[292 116] ; [44 29],[285.00623701 122.99376299] ; [50.99376299 22.00623701],0
p6,1,0.058651,3.575133,[171 242] ; [22 52],[163.67351129 249.32648871] ; [29.32648871 44.67351129],0
s1,1,0.066862,3.358431,[ 11 399] ; [ 5 68],[ 13.58178054 396.41821946] ; [ 2.41821946 70.58178054],0
d1,1,0.068861,3.309956,[273 143] ; [41 34],[266.03665988 149.96334012] ; [47.96334012 27.03665988],0
b1,1,0.107343,2.592903,[148 268] ; [34 41],[154.19959267 261.80040733] ; [27.80040733 47.19959267],0
d3,1,0.108103,2.581741,[326  88] ; [52 22],[320.68032787  93.31967213] ; [57.31967213 16.68032787],0
d2,1,0.115052,2.483421,[205 209] ; [44 30],[211.24180328 202.75819672] ; [37.75819672 36.24180328],0
u4,1,0.116542,2.463187,[  9 406] ; [ 4 71],[ 11.01020408 403.98979592] ; [ 1.98979592 73.01020408],0
n1,1,0.118455,2.43763,[28 37] ; [17 11],[31.4516129 33.5483871] ; [13.5483871 14.4516129],0
u2,1,0.149424,2.078125,[67 45] ; [ 9 12],[64. 48.] ; [12.  9.],0
n4,1,0.152302,2.049042,[373  43] ; [63 12],[369.401222  46.598778] ; [66.598778  8.401222],0
s3,1,0.189274,1.72326,[244 165] ; [37 35],[238.93762994 170.06237006] ; [42.06237006 29.93762994],0
d4,1,0.203992,1.613563,[350  65] ; [58 16],[346.25766871  68.74233129] ; [61.74233129 12.25766871],0
r1,1,0.207334,1.589948,[349  65] ; [58 16],[345.28278689  68.71721311] ; [61.71721311 12.28278689],0
r2,1,0.212253,1.555991,[398  15] ; [69  5],[396.03901437  16.96098563] ; [70.96098563  3.03901437],0
a5,1,0.225099,1.471563,[326  90] ; [54 21],[321.95519348  94.04480652] ; [58.04480652 16.95519348],0
a4,1,0.314549,1.011478,[198 217] ; [40 34],[201.98364008 213.01635992] ; [36.01635992 37.98364008],0
b3,1,0.451385,0.567171,[ 90 155] ; [22 30],[ 92.39057239 152.60942761] ; [19.60942761 32.39057239],0
b2,1,0.451385,0.567171,[ 90 155] ; [22 30],[ 92.39057239 152.60942761] ; [19.60942761 32.39057239],0
b5,1,0.481523,0.495412,[271 145] ; [52 23],[273.66191446 142.33808554] ; [49.33808554 25.66191446],0
n3,1,0.506104,0.442114,[47 18] ; [19 10],[45.63829787 19.36170213] ; [20.36170213  8.63829787],0
s4,1,0.532141,0.390301,[ 62 347] ; [13 59],[ 63.77338877 345.22661123] ; [11.22661123 60.77338877],0
b4,1,0.540192,0.375184,[245 171] ; [47 28],[247.39714868 168.60285132] ; [44.60285132 30.39714868],0
p1,1,0.556019,0.346645,[ 43 373] ; [ 6 68],[ 41.6 374.4] ; [ 7.4 66.6],0
u3,1,0.589677,0.290849,[68 44] ; [12 10],[66.86567164 45.13432836] ; [13.13432836  8.86567164],0
a2,1,0.848446,0.03652,[134 282] ; [25 50],[134.71283096 281.28716904] ; [24.28716904 50.71283096],0
u1,1,0.880297,0.022678,[102 314] ; [19 56],[102.51731161 313.48268839] ; [18.48268839 56.51731161],0
a3,1,0.882886,0.021701,[304 110] ; [53 20],[303.48665298 110.51334702] ; [53.51334702 19.48665298],0
a8,1,0.973601,0.001095,[ 62 308] ; [11 54],[ 62.09195402 307.90804598] ; [10.90804598 54.09195402],0
d5,1,0.987693,0.000238,[348  67] ; [62 12],[347.95501022  67.04498978] ; [62.04498978 11.95501022],0
