Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,164.206542,[470  77] ; [49 95],[410.84370478 136.15629522] ; [108.15629522  35.84370478],1
r2,1,0.014074,6.028887,[535  10] ; [138   8],[530.80318379  14.19681621] ; [142.19681621   3.80318379],0
p1,1,0.014097,6.025907,[ 54 491] ; [  5 139],[ 46.66908563 498.33091437] ; [ 12.33091437 131.66908563],0
n1,1,0.01434,5.995787,[45 51] ; [12 35],[38.26573427 57.73426573] ; [18.73426573 28.26573427],0
p7,1,0.020406,5.376794,[356 179] ; [79 62],[344.26775148 190.73224852] ; [90.73224852 50.26775148],0
s5,1,0.03779,4.31444,[171 359] ; [ 33 109],[160.89285714 369.10714286] ; [43.10714286 98.89285714],0
p12,1,0.040944,4.178341,[ 51 491] ; [  6 139],[ 44.96943231 497.03056769] ; [ 12.03056769 132.96943231],0
b2,1,0.046974,3.946329,[152 208] ; [21 50],[144.50116009 215.49883991] ; [28.49883991 42.50116009],0
b3,1,0.046974,3.946329,[152 208] ; [21 50],[144.50116009 215.49883991] ; [28.49883991 42.50116009],0
d4,1,0.062784,3.462259,[457  88] ; [112  33],[449.42753623  95.57246377] ; [119.57246377  25.42753623],0
v2,1,0.10792,2.584418,[318 210] ; [71 64],[309.7918552 218.2081448] ; [79.2081448 55.7918552],0
p8,1,0.119818,2.419704,[294 242] ; [69 76],[285.7092511 250.2907489] ; [77.2907489 67.7092511],0
r1,1,0.122547,2.384458,[473  74] ; [118  27],[467.1632948  79.8367052] ; [123.8367052  21.1632948],0
b1,1,0.152416,2.047898,[216 333] ; [48 98],[208.54100719 340.45899281] ; [55.45899281 90.54100719],0
r3,1,0.234171,1.415348,[537  12] ; [145   1],[538.73093525  10.26906475] ; [143.26906475   2.73093525],0
d3,1,0.32363,0.974221,[375 171] ; [94 52],[370.04913295 175.95086705] ; [98.95086705 47.04913295],0
u4,1,0.343569,0.89707,[ 15 534] ; [  2 144],[ 13.42877698 535.57122302] ; [  3.57122302 142.42877698],0
u2,1,0.461976,0.541103,[85 60] ; [36 20],[87.28855721 57.71144279] ; [33.71144279 22.28855721],0
u3,1,0.640653,0.217889,[86 60] ; [35 21],[87.45544554 58.54455446] ; [33.54455446 22.45544554],0
n3,1,0.683091,0.166667,[73 23] ; [35 13],[72. 24.] ; [36. 12.],0
s1,1,0.71539,0.132953,[ 18 521] ; [  4 142],[ 17.31094891 521.68905109] ; [  4.68905109 141.31094891],0
a1,1,0.748268,0.102992,[ 26 523] ; [  6 140],[ 25.27769784 523.72230216] ; [  6.72230216 139.27769784],0
a6,1,0.751514,0.100263,[377 168] ; [99 47],[375.42691751 169.57308249] ; [100.57308249  45.42691751],0
n2,1,0.756798,0.095907,[74 25] ; [34 13],[73.23287671 25.76712329] ; [34.76712329 12.23287671],0
a7,1,0.854087,0.033822,[405 142] ; [107  39],[404.13275613 142.86724387] ; [107.86724387  38.13275613],0
b4,1,0.869706,0.026907,[320 229] ; [84 62],[319.13093525 229.86906475] ; [84.86906475 61.13093525],0
b5,1,0.883459,0.021487,[331 218] ; [89 57],[331.76978417 217.23021583] ; [88.23021583 57.76978417],0
v4,1,0.986186,0.0003,[534  15] ; [141   4],[533.96974063  15.03025937] ; [141.03025937   3.96974063],0
