Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,104.780809,[180 111] ; [ 52 218],[120.34224599 170.65775401] ; [111.65775401 158.34224599],1
p8,1,0.0,52.76504,[174 114] ; [ 80 189],[131.33213645 156.66786355] ; [122.66786355 146.33213645],1
p6,1,0.0,47.819179,[119 170] ; [ 39 227],[ 82.27387387 206.72612613] ; [ 75.72612613 190.27387387],1
p2,1,0.0,44.313276,[256  33] ; [176  95],[222.94285714  66.05714286] ; [209.05714286  61.94285714],1
p7,1,0.0,44.293819,[201  87] ; [110 154],[162.26086957 125.73913043] ; [148.73913043 115.26086957],1
p10,1,0.0,25.481532,[235  53] ; [168 101],[208.37342908  79.62657092] ; [194.62657092  74.37342908],1
s6,1,3e-06,21.893079,[175 116] ; [109 161],[147.31550802 143.68449198] ; [136.68449198 133.31550802],1
p9,1,1e-05,19.489752,[245  45] ; [182  83],[223.11711712  66.88288288] ; [203.88288288  61.11711712],1
s7,1,1.8e-05,18.427362,[127 149] ; [ 72 185],[103.04690432 172.95309568] ; [ 95.95309568 161.04690432],1
v1,1,2e-05,18.171569,[161 121] ; [103 162],[136.1023766 145.8976234] ; [127.8976234 137.1023766],1
r4,1,3.1e-05,17.366047,[260  32] ; [206  66],[241.26241135  50.73758865] ; [224.73758865  47.26241135],1
s8,1,3.1e-05,17.331875,[121 170] ; [ 68 204],[ 97.68916519 193.31083481] ; [ 91.31083481 180.68916519],1
p11,1,4.6e-05,16.602424,[239  53] ; [182  90],[217.96453901  74.03546099] ; [203.03546099  68.96453901],1
p5,1,0.000215,13.699439,[ 28 260] ; [  6 264],[ 17.5483871 270.4516129] ; [ 16.4516129 253.5483871],1
n6,1,0.000307,13.029505,[243  48] ; [191  79],[225.12299465  65.87700535] ; [208.87700535  61.12299465],1
a5,1,0.000529,12.010791,[217  75] ; [165 107],[197.77304965  94.22695035] ; [184.22695035  87.77304965],1
p12,1,0.000653,11.618871,[ 24 267] ; [  5 264],[ 15.06964286 275.93035714] ; [ 13.93035714 255.06964286],1
v4,1,0.0009,11.022545,[275  16] ; [233  37],[263.50802139  27.49197861] ; [244.49197861  25.50802139],1
s2,1,0.001101,10.649625,[119 172] ; [ 75 195],[100.63101604 190.36898396] ; [ 93.36898396 176.63101604],0
r3,1,0.001131,10.600347,[277  15] ; [235  35],[266.02135231  25.97864769] ; [245.97864769  24.02135231],0
v2,1,0.001377,10.236034,[165 114] ; [116 140],[146.54018692 132.45981308] ; [134.45981308 121.54018692],0
d2,1,0.002096,9.463446,[148 144] ; [102 168],[129.89323843 162.10676157] ; [120.10676157 149.89323843],0
n5,1,0.002993,8.811954,[223  67] ; [177  93],[207.14285714  82.85714286] ; [192.85714286  77.14285714],0
n4,1,0.003359,8.601209,[232  60] ; [186  85],[216.79573712  75.20426288] ; [201.20426288  69.79573712],0
d5,1,0.004176,8.205796,[236  56] ; [191  80],[221.46358792  70.53641208] ; [205.53641208  65.46358792],0
d1,1,0.006053,7.534594,[169 123] ; [126 146],[152.73049645 139.26950355] ; [142.26950355 129.73049645],0
d3,1,0.006534,7.396705,[202  90] ; [157 113],[186.52669039 105.47330961] ; [172.47330961  97.52669039],0
r1,1,0.020608,5.359673,[230  62] ; [189  80],[218.08912656  73.91087344] ; [200.91087344  68.08912656],0
a7,1,0.020958,5.33026,[220  71] ; [181  90],[207.63523132  83.36476868] ; [193.36476868  77.63523132],0
u1,1,0.032733,4.559672,[ 48 244] ; [ 28 244],[ 39.34751773 252.65248227] ; [ 36.65248227 235.34751773],0
s3,1,0.049525,3.857465,[139 149] ; [108 162],[127.48387097 160.51612903] ; [119.51612903 150.48387097],0
d4,1,0.055999,3.652079,[234  58] ; [198  72],[224.45551601  67.54448399] ; [207.54448399  62.45551601],0
u3,1,0.058864,3.569096,[52 38] ; [45 57],[45.46875 44.53125] ; [51.53125 50.46875],0
a4,1,0.087444,2.920807,[128 162] ; [100 170],[118.07142857 171.92857143] ; [109.92857143 160.07142857],0
r2,1,0.092297,2.833841,[265  22] ; [237  32],[259.12589928  27.87410072] ; [242.87410072  26.12589928],0
