Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000569,11.875084,[39 17] ; [ 8 19],[31.71084337 24.28915663] ; [15.28915663 11.71084337],1
d4,1,0.003306,8.630278,[47 10] ; [14 13],[41.39285714 15.60714286] ; [19.60714286  7.39285714],0
p9,1,0.004618,8.023392,[48  9] ; [15 12],[42.75 14.25] ; [20.25  6.75],0
a4,1,0.006434,7.424656,[17 40] ; [ 1 26],[12.21428571 44.78571429] ; [ 5.78571429 21.21428571],0
p4,1,0.007768,7.08626,[44 13] ; [13 14],[38.67857143 18.32142857] ; [18.32142857  8.67857143],0
p2,1,0.01357,6.09325,[52  5] ; [19  8],[48.17857143  8.82142857] ; [22.82142857  4.17857143],0
p10,1,0.018961,5.505142,[44 13] ; [14 13],[39.35714286 17.64285714] ; [18.64285714  8.35714286],0
v3,1,0.04176,4.144903,[23 33] ; [ 5 22],[18.89156627 37.10843373] ; [ 9.10843373 17.89156627],0
p3,1,0.05082,3.814192,[32 25] ; [ 9 18],[27.82142857 29.17857143] ; [13.17857143 13.82142857],0
v4,1,0.06002,3.536842,[56  1] ; [24  3],[54.28571429  2.71428571] ; [25.71428571  1.28571429],0
a3,1,0.061493,3.496664,[33 23] ; [10 17],[29.01204819 26.98795181] ; [13.98795181 13.01204819],0
v1,1,0.117826,2.445979,[31 25] ; [10 17],[27.6626506 28.3373494] ; [13.3373494 13.6626506],0
s6,1,0.118195,2.441072,[40 16] ; [14 12],[36.87804878 19.12195122] ; [17.12195122  8.87804878],0
r1,1,0.137072,2.210526,[41 16] ; [15 12],[38. 19.] ; [18.  9.],0
n3,1,0.168598,1.895363,[15  4] ; [3 3],[13.68  5.32] ; [4.32 1.68],0
a6,1,0.187273,1.738942,[32 25] ; [11 16],[29.17857143 27.82142857] ; [13.82142857 13.17857143],0
s1,1,0.192276,1.700094,[ 1 56] ; [ 2 25],[ 2.03571429 54.96428571] ; [ 0.96428571 26.03571429],0
p11,1,0.207403,1.589462,[47 10] ; [19  8],[44.78571429 12.21428571] ; [21.21428571  5.78571429],0
s5,1,0.241489,1.371882,[19 37] ; [ 5 19],[16.8 39.2] ; [ 7.2 16.8],0
v2,1,0.271296,1.210181,[31 25] ; [11 15],[28.68292683 27.31707317] ; [13.31707317 12.68292683],0
n5,1,0.290502,1.117295,[46 11] ; [19  8],[44.10714286 12.89285714] ; [20.89285714  6.10714286],0
r4,1,0.31055,1.028337,[51  6] ; [22  5],[49.53571429  7.46428571] ; [23.46428571  3.53571429],0
p8,1,0.321593,0.982456,[40 17] ; [16 11],[38. 19.] ; [18.  9.],0
p5,1,0.347051,0.884211,[ 8 49] ; [ 6 21],[ 9.5 47.5] ; [ 4.5 22.5],0
d2,1,0.433273,0.614035,[15 42] ; [ 5 22],[13.57142857 43.42857143] ; [ 6.42857143 20.57142857],0
a8,1,0.450318,0.569851,[ 8 44] ; [ 6 21],[ 9.21518987 42.78481013] ; [ 4.78481013 22.21518987],0
n2,1,0.539192,0.377039,[15  4] ; [4 2],[14.44  4.56] ; [4.56 1.44],0
a7,1,0.545043,0.366272,[37 19] ; [16 11],[35.75903614 20.24096386] ; [17.24096386  9.75903614],0
s3,1,0.5687,0.324862,[30 27] ; [16 11],[31.21428571 25.78571429] ; [14.78571429 12.21428571],0
b2,1,0.580218,0.305882,[14 20] ; [ 6 12],[13.07692308 20.92307692] ; [ 6.92307692 11.07692308],0
b3,1,0.580218,0.305882,[14 20] ; [ 6 12],[13.07692308 20.92307692] ; [ 6.92307692 11.07692308],0
s2,1,0.58174,0.30343,[29 28] ; [12 15],[27.82142857 29.17857143] ; [13.17857143 13.82142857],0
p1,1,0.595695,0.281538,[ 8 49] ; [ 5 22],[ 8.82142857 48.17857143] ; [ 4.17857143 22.82142857],0
n4,1,0.622203,0.242783,[41 16] ; [18  9],[40.03571429 16.96428571] ; [18.96428571  8.03571429],0
r2,1,0.649261,0.206833,[51  6] ; [25  2],[51.57142857  5.42857143] ; [24.42857143  2.57142857],0
u3,1,0.653738,0.20122,[13 11] ; [8 9],[12.29268293 11.70731707] ; [8.70731707 8.29268293],0
n6,1,0.654132,0.200731,[41 15] ; [21  6],[41.8313253 14.1686747] ; [20.1686747  6.8313253],0
b1,1,0.658513,0.195335,[24 33] ; [10 17],[23.07142857 33.92857143] ; [10.92857143 16.07142857],0
n1,1,0.734139,0.115345,[11  8] ; [3 3],[10.64  8.36] ; [3.36 2.64],0
r3,1,0.741775,0.108572,[53  3] ; [26  1],[53.30120482  2.69879518] ; [25.69879518  1.30120482],0
s8,1,0.771484,0.084352,[23 34] ; [10 17],[22.39285714 34.60714286] ; [10.60714286 16.39285714],0
s7,1,0.808294,0.058868,[27 26] ; [12 13],[26.5 26.5] ; [12.5 12.5],0
u2,1,0.812074,0.056526,[15  9] ; [10  7],[14.63414634  9.36585366] ; [10.36585366  6.63414634],0
p12,1,0.832636,0.044657,[ 5 52] ; [ 2 25],[ 4.75 52.25] ; [ 2.25 24.75],0
s4,1,0.8736,0.025309,[11 44] ; [ 5 22],[10.73170732 44.26829268] ; [ 5.26829268 21.73170732],0
b5,1,0.874501,0.024946,[37 20] ; [18  9],[37.32142857 19.67857143] ; [17.67857143  9.32142857],0
b4,1,0.919882,0.010117,[31 26] ; [15 12],[31.21428571 25.78571429] ; [14.78571429 12.21428571],0
p7,1,0.962457,0.002216,[48  9] ; [22  4],[48.07228916  8.92771084] ; [21.92771084  4.07228916],0
