Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,47.655548,[19 17] ; [104   2],[31.18309859  4.81690141] ; [91.81690141 14.18309859],1
r3,1,0.0,43.276054,[22 15] ; [105   1],[32.86013986  4.13986014] ; [94.13986014 11.86013986],1
v4,1,0.0,29.60932,[24 12] ; [103   2],[32.42553191  3.57446809] ; [94.57446809 10.42553191],1
r1,1,0.0,25.659026,[11 26] ; [80 25],[23.71126761 13.28873239] ; [67.28873239 37.71126761],1
s2,1,0.002195,9.37893,[ 7 30] ; [50 55],[14.85211268 22.14788732] ; [42.14788732 62.85211268],0
n2,1,0.002754,8.963968,[ 7 12] ; [37 12],[12.29411765  6.70588235] ; [31.70588235 17.29411765],0
s6,1,0.006503,7.405219,[11 26] ; [58 46],[18.10638298 18.89361702] ; [50.89361702 53.10638298],0
s8,1,0.008666,6.89035,[ 3 34] ; [31 74],[ 8.85915493 28.14084507] ; [25.14084507 79.85915493],0
p9,1,0.015502,5.85855,[19 17] ; [76 26],[24.7826087 11.2173913] ; [70.2173913 31.7826087],0
p11,1,0.017758,5.619854,[14 23] ; [64 42],[20.18181818 16.81818182] ; [57.81818182 48.18181818],0
u3,1,0.017879,5.608005,[6 9] ; [29 10],[9.72222222 5.27777778] ; [25.27777778 13.72222222],0
s7,1,0.021475,5.28779,[ 4 30] ; [32 68],[ 9.13432836 24.86567164] ; [26.86567164 73.13432836],0
n6,1,0.02772,4.845405,[18 19] ; [73 33],[23.54545455 13.45454545] ; [67.45454545 38.54545455],0
b1,1,0.028374,4.805218,[22 15] ; [41 65],[16.3006993 20.6993007] ; [46.6993007 59.3006993],0
p6,1,0.029388,4.744752,[ 1 35] ; [18 87],[ 4.85106383 31.14893617] ; [14.14893617 90.85106383],0
a6,1,0.031108,4.64701,[17 20] ; [70 36],[22.51048951 14.48951049] ; [64.48951049 41.51048951],0
p10,1,0.041908,4.138896,[17 20] ; [67 36],[22.2 14.8] ; [61.8 41.2],0
p7,1,0.047857,3.914984,[ 9 28] ; [44 59],[14.00714286 22.99285714] ; [38.99285714 64.00714286],0
s4,1,0.071649,3.244835,[ 5 32] ; [30 76],[ 9.05594406 27.94405594] ; [25.94405594 80.05594406],0
u2,1,0.074032,3.191291,[ 5 10] ; [23 15],[7.9245283 7.0754717] ; [20.0754717 17.9245283],0
s3,1,0.082886,3.007393,[12 24] ; [53 53],[16.47887324 19.52112676] ; [48.52112676 57.47887324],0
n1,1,0.115469,2.477733,[ 2 17] ; [14 35],[ 4.47058824 14.52941176] ; [11.52941176 37.47058824],0
a7,1,0.139154,2.187293,[20 17] ; [71 34],[23.71126761 13.28873239] ; [67.28873239 37.71126761],0
p4,1,0.262769,1.254108,[ 9 28] ; [36 69],[11.72535211 25.27464789] ; [33.27464789 71.72535211],0
n3,1,0.266687,1.233709,[10  8] ; [35 15],[11.91176471  6.08823529] ; [33.08823529 16.91176471],0
p3,1,0.279826,1.167933,[ 6 30] ; [27 79],[ 8.36619718 27.63380282] ; [24.63380282 81.36619718],0
d5,1,0.294582,1.098559,[23 14] ; [75 30],[25.53521127 11.46478873] ; [72.46478873 32.53521127],0
u1,1,0.297216,1.086642,[ 2 35] ; [12 94],[ 3.62237762 33.37762238] ; [10.37762238 95.62237762],0
p2,1,0.365957,0.817345,[21 16] ; [69 37],[23.28671329 13.71328671] ; [66.71328671 39.28671329],0
a2,1,0.370454,0.802142,[ 4 33] ; [18 88],[ 5.69230769 31.30769231] ; [16.30769231 89.69230769],0
a8,1,0.372857,0.79412,[ 1 35] ; [ 7 96],[ 2.07194245 33.92805755] ; [ 5.92805755 97.07194245],0
v3,1,0.374012,0.79029,[ 6 31] ; [23 76],[ 7.88970588 29.11029412] ; [21.11029412 77.88970588],0
v2,1,0.393679,0.727549,[13 23] ; [43 54],[15.15789474 20.84210526] ; [40.84210526 56.15789474],0
a5,1,0.419841,0.650761,[16 21] ; [54 52],[18.11188811 18.88811189] ; [51.88811189 54.11188811],0
s5,1,0.488083,0.480749,[ 8 29] ; [28 74],[ 9.58273381 27.41726619] ; [26.41726619 75.58273381],0
