Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000792,11.260109,[18  3] ; [26 34],[11.40740741  9.59259259] ; [32.59259259 27.40740741],1
p8,1,0.003247,8.663138,[15  8] ; [19 44],[ 9.09302326 13.90697674] ; [24.90697674 38.09302326],0
s4,1,0.00647,7.414372,[10 13] ; [10 54],[ 5.28735632 17.71264368] ; [14.71264368 49.28735632],0
p5,1,0.012974,6.172679,[ 5 17] ; [ 3 60],[ 2.07058824 19.92941176] ; [ 5.92941176 57.07058824],0
s6,1,0.016746,5.722813,[20  2] ; [41 23],[15.60465116  6.39534884] ; [45.39534884 18.60465116],0
p6,1,0.019277,5.476186,[10 13] ; [12 52],[ 5.81609195 17.18390805] ; [16.18390805 47.81609195],0
b5,1,0.042715,4.106642,[ 8 15] ; [38 26],[12.16091954 10.83908046] ; [33.83908046 30.16091954],0
s8,1,0.042715,4.106642,[15  8] ; [26 38],[10.83908046 12.16091954] ; [30.16091954 33.83908046],0
n5,1,0.04361,4.071601,[21  2] ; [45 19],[17.44827586  5.55172414] ; [48.55172414 15.44827586],0
n6,1,0.056314,3.642731,[22  1] ; [50 14],[19.03448276  3.96551724] ; [52.96551724 11.03448276],0
p9,1,0.068854,3.310134,[20  3] ; [43 21],[16.65517241  6.34482759] ; [46.34482759 17.65517241],0
p7,1,0.119816,2.419728,[17  5] ; [37 26],[13.97647059  8.02352941] ; [40.02352941 22.97647059],0
p10,1,0.151928,2.052786,[18  3] ; [44 19],[15.5  5.5] ; [46.5 16.5],0
p1,1,0.168595,1.895392,[ 5 17] ; [ 7 57],[ 3.06976744 18.93023256] ; [ 8.93023256 55.06976744],0
a4,1,0.190491,1.713817,[ 7 16] ; [11 52],[ 4.81395349 18.18604651] ; [13.18604651 49.81395349],0
a8,1,0.253192,1.305606,[ 4 16] ; [ 6 53],[ 2.53164557 17.46835443] ; [ 7.46835443 51.53164557],0
b2,1,0.290174,1.118816,[3 8] ; [ 6 37],[1.83333333 9.16666667] ; [ 7.16666667 35.83333333],0
b3,1,0.290174,1.118816,[3 8] ; [ 6 37],[1.83333333 9.16666667] ; [ 7.16666667 35.83333333],0
n4,1,0.35648,0.850255,[18  4] ; [46 18],[16.37209302  5.62790698] ; [47.62790698 16.37209302],0
r3,1,0.447119,0.577945,[22  1] ; [58  6],[21.14942529  1.85057471] ; [58.85057471  5.14942529],0
a7,1,0.453897,0.560902,[15  8] ; [36 28],[13.48275862  9.51724138] ; [37.51724138 26.48275862],0
d3,1,0.465557,0.532502,[ 6 17] ; [22 42],[ 7.40229885 15.59770115] ; [20.59770115 43.40229885],0
u2,1,0.474549,0.511364,[5 7] ; [10 23],[4. 8.] ; [11. 22.],0
v3,1,0.522081,0.40978,[ 9 13] ; [21 42],[ 7.76470588 14.23529412] ; [22.23529412 40.76470588],0
p11,1,0.549675,0.357899,[15  8] ; [46 18],[16.12643678  6.87356322] ; [44.87356322 19.12643678],0
r4,1,0.559578,0.340435,[19  4] ; [56  8],[19.82758621  3.17241379] ; [55.17241379  8.82758621],0
d5,1,0.571801,0.319678,[12 11] ; [29 35],[10.83908046 12.16091954] ; [30.16091954 33.83908046],0
v4,1,0.581895,0.303181,[21  1] ; [57  5],[20.42857143  1.57142857] ; [57.57142857  4.42857143],0
r1,1,0.599119,0.276326,[16  6] ; [42 21],[15.01176471  6.98823529] ; [42.98823529 20.01176471],0
v2,1,0.617343,0.249619,[10 12] ; [24 37],[ 9.01204819 12.98795181] ; [24.98795181 36.01204819],0
n1,1,0.679109,0.171131,[2 5] ; [ 6 10],[2.43478261 4.56521739] ; [ 5.56521739 10.43478261],0
a5,1,0.779211,0.078595,[13 10] ; [34 30],[12.42528736 10.57471264] ; [34.57471264 29.42528736],0
b4,1,0.779211,0.078595,[13 10] ; [34 30],[12.42528736 10.57471264] ; [34.57471264 29.42528736],0
p12,1,0.782807,0.07599,[ 1 22] ; [ 2 62],[ 0.79310345 22.20689655] ; [ 2.20689655 61.79310345],0
d1,1,0.782807,0.07599,[ 1 22] ; [ 2 62],[ 0.79310345 22.20689655] ; [ 2.20689655 61.79310345],0
u3,1,0.786944,0.073052,[6 6] ; [15 18],[5.6 6.4] ; [15.4 17.6],0
v1,1,0.842275,0.039595,[10 13] ; [28 33],[10.4047619 12.5952381] ; [27.5952381 33.4047619],0
p3,1,0.85813,0.031953,[ 9 14] ; [26 37],[ 9.36046512 13.63953488] ; [25.63953488 37.36046512],0
s1,1,0.865348,0.028754,[ 2 20] ; [ 5 58],[ 1.81176471 20.18823529] ; [ 5.18823529 57.81176471],0
d2,1,0.884817,0.020986,[ 5 18] ; [13 51],[ 4.75862069 18.24137931] ; [13.24137931 50.75862069],0
n3,1,0.906855,0.01369,[6 1] ; [14  2],[6.08695652 0.91304348] ; [13.91304348  2.08695652],0
p2,1,0.933755,0.006909,[17  5] ; [50 14],[17.13953488  4.86046512] ; [49.86046512 14.13953488],0
a6,1,0.937532,0.006142,[12 11] ; [34 30],[12.16091954 10.83908046] ; [33.83908046 30.16091954],0
p4,1,0.95986,0.002533,[12 11] ; [33 31],[11.89655172 11.10344828] ; [33.10344828 30.89655172],0
a3,1,0.95986,0.002533,[11 12] ; [31 33],[11.10344828 11.89655172] ; [30.89655172 33.10344828],0
b1,1,0.995431,3.3e-05,[ 9 14] ; [25 39],[ 8.98850575 14.01149425] ; [25.01149425 38.98850575],0
