Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,34.263561,[126  37] ; [40 57],[104.06923077  58.93076923] ; [61.93076923 35.06923077],1
u3,1,0.21118,1.563318,[20 18] ; [23 35],[17.02083333 20.97916667] ; [25.97916667 32.02083333],0
v4,1,0.214091,1.543543,[138  24] ; [76 20],[134.37209302  27.62790698] ; [79.62790698 16.37209302],0
b5,1,0.275325,1.190023,[84 80] ; [57 41],[88.25954198 75.74045802] ; [52.74045802 45.25954198],0
b4,1,0.301578,1.067205,[88 76] ; [59 39],[92.01526718 71.98473282] ; [54.98473282 43.01526718],0
p2,1,0.357992,0.844924,[109  55] ; [59 38],[105.56321839  58.43678161] ; [62.43678161 34.56321839],0
p9,1,0.376037,0.783617,[108  51] ; [60 36],[104.75294118  54.24705882] ; [63.24705882 32.75294118],0
b1,1,0.378255,0.776367,[71 93] ; [37 61],[67.60305344 96.39694656] ; [40.39694656 57.60305344],0
n6,1,0.387089,0.748066,[115  46] ; [65 33],[111.89189189  49.10810811] ; [68.10810811 29.89189189],0
n1,1,0.415727,0.662364,[17 29] ; [ 9 23],[15.33333333 30.66666667] ; [10.66666667 21.33333333],0
a1,1,0.482645,0.492881,[ 10 154] ; [ 4 94],[  8.76335878 155.23664122] ; [ 5.23664122 92.76335878],0
a8,1,0.502078,0.450542,[ 17 132] ; [ 8 84],[ 15.45643154 133.54356846] ; [ 9.54356846 82.45643154],0
s1,1,0.587239,0.294677,[  6 156] ; [ 5 93],[  6.85384615 155.14615385] ; [ 4.14615385 93.85384615],0
s4,1,0.660158,0.193332,[ 11 153] ; [ 8 90],[ 11.89312977 152.10687023] ; [ 7.10687023 90.89312977],0
s5,1,0.69961,0.148878,[ 18 144] ; [ 9 85],[ 17.0859375 144.9140625] ; [ 9.9140625 84.0859375],0
n2,1,0.713923,0.13439,[29 19] ; [20 11],[29.7721519 18.2278481] ; [19.2278481 11.7721519],0
p1,1,0.717808,0.130603,[ 12 151] ; [ 6 91],[ 11.28461538 151.71538462] ; [ 6.71538462 90.28461538],0
s3,1,0.753333,0.098751,[ 41 121] ; [26 70],[ 42.06976744 119.93023256] ; [24.93023256 71.06976744],0
u2,1,0.7856,0.073999,[17 20] ; [25 33],[16.35789474 20.64210526] ; [25.64210526 32.35789474],0
s2,1,0.801613,0.063132,[ 26 135] ; [17 81],[ 26.72972973 134.27027027] ; [16.27027027 81.72972973],0
n3,1,0.980221,0.000615,[28 17] ; [20 12],[28.05194805 16.94805195] ; [19.94805195 12.05194805],0
