Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-05,18.187947,[14 23] ; [23  2],[22.08064516 14.91935484] ; [14.91935484 10.08064516],1
r3,1,0.198121,1.656171,[32  5] ; [25  1],[33.47619048  3.52380952] ; [23.52380952  2.47619048],0
v4,1,0.209957,1.571726,[30  7] ; [24  2],[31.71428571  5.28571429] ; [22.28571429  3.71428571],0
u3,1,0.224728,1.473923,[6 8] ; [8 4],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
d2,1,0.248821,1.32991,[12 24] ; [12 13],[14.16393443 21.83606557] ; [ 9.83606557 15.16393443],0
n6,1,0.253336,1.304813,[24 12] ; [20  5],[25.96721311 10.03278689] ; [18.03278689  6.96721311],0
p9,1,0.264327,1.245953,[22 15] ; [19  7],[24.07936508 12.92063492] ; [16.92063492  9.07936508],0
r4,1,0.299316,1.077241,[29  8] ; [23  3],[30.53968254  6.46031746] ; [21.46031746  4.53968254],0
v2,1,0.327833,0.957437,[20 16] ; [17  8],[21.83606557 14.16393443] ; [15.16393443  9.83606557],0
a1,1,0.359897,0.838254,[ 1 36] ; [ 2 24],[ 1.76190476 35.23809524] ; [ 1.23809524 24.76190476],0
p4,1,0.373771,0.791088,[15 22] ; [13 12],[16.70967742 20.29032258] ; [11.29032258 13.70967742],0
d4,1,0.431836,0.617881,[24 12] ; [19  6],[25.37704918 10.62295082] ; [17.62295082  7.37704918],0
p3,1,0.437343,0.603243,[17 20] ; [14 11],[18.5 18.5] ; [12.5 12.5],0
b1,1,0.479197,0.50069,[18 19] ; [15 11],[19.38095238 17.61904762] ; [13.61904762 12.38095238],0
a5,1,0.490744,0.474896,[21 16] ; [17  9],[22.31746032 14.68253968] ; [15.68253968 10.31746032],0
a3,1,0.509214,0.435683,[23 14] ; [14 12],[21.73015873 15.26984127] ; [15.26984127 10.73015873],0
n3,1,0.550985,0.355556,[8 2] ; [4 2],[7.5 2.5] ; [4.5 1.5],0
p10,1,0.56231,0.33572,[23 14] ; [18  8],[24.07936508 12.92063492] ; [16.92063492  9.07936508],0
b5,1,0.56231,0.33572,[23 14] ; [18  8],[24.07936508 12.92063492] ; [16.92063492  9.07936508],0
a6,1,0.576492,0.31194,[19 17] ; [15 10],[20.06557377 15.93442623] ; [13.93442623 11.06557377],0
n4,1,0.621161,0.244239,[25 12] ; [16 10],[24.07936508 12.92063492] ; [16.92063492  9.07936508],0
b2,1,0.632906,0.228141,[ 6 18] ; [ 6 13],[ 6.69767442 17.30232558] ; [ 5.30232558 13.69767442],0
b3,1,0.632906,0.228141,[ 6 18] ; [ 6 13],[ 6.69767442 17.30232558] ; [ 5.30232558 13.69767442],0
n1,1,0.666955,0.185185,[4 5] ; [2 4],[3.6 5.4] ; [2.4 3.6],0
a2,1,0.714007,0.134307,[ 2 35] ; [ 2 24],[ 2.34920635 34.65079365] ; [ 1.65079365 24.34920635],0
r1,1,0.717421,0.130977,[24 13] ; [18  8],[24.66666667 12.33333333] ; [17.33333333  8.66666667],0
p11,1,0.721079,0.127461,[23 14] ; [15 11],[22.31746032 14.68253968] ; [15.68253968 10.31746032],0
a8,1,0.730748,0.118426,[ 7 29] ; [ 4 21],[ 6.49180328 29.50819672] ; [ 4.50819672 20.49180328],0
a4,1,0.787172,0.072892,[13 24] ; [10 16],[13.50793651 23.49206349] ; [ 9.49206349 16.50793651],0
v3,1,0.904635,0.014354,[11 25] ; [ 8 17],[11.21311475 24.78688525] ; [ 7.78688525 17.21311475],0
d5,1,0.904635,0.014354,[25 11] ; [17  8],[24.78688525 11.21311475] ; [17.21311475  7.78688525],0
s1,1,0.927908,0.008186,[ 4 33] ; [ 3 23],[ 4.11111111 32.88888889] ; [ 2.88888889 23.11111111],0
n5,1,0.929473,0.007834,[26 11] ; [18  8],[25.84126984 11.15873016] ; [18.15873016  7.84126984],0
s3,1,0.941111,0.005457,[21 16] ; [15 11],[21.14285714 15.85714286] ; [14.85714286 11.14285714],0
a7,1,0.959973,0.002519,[23 14] ; [16 10],[22.9047619 14.0952381] ; [16.0952381  9.9047619],0
