Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,92.143493,[ 16 115] ; [85 33],[53.13654618 77.86345382] ; [47.86345382 70.13654618],1
s6,1,0.0,48.287095,[41 88] ; [89 28],[68.17073171 60.82926829] ; [61.82926829 55.17073171],1
s7,1,6e-06,20.366392,[ 26 101] ; [53 57],[42.33333333 84.66666667] ; [36.66666667 73.33333333],1
s8,1,1.9e-05,18.286532,[ 24 107] ; [51 67],[39.45783133 91.54216867] ; [35.54216867 82.45783133],1
s4,1,0.0011,10.651891,[ 17 115] ; [35 83],[ 27.456 104.544] ; [24.544 93.456],0
s5,1,0.001385,10.225892,[ 21 106] ; [38 72],[31.61603376 95.38396624] ; [27.38396624 82.61603376],0
p10,1,0.008993,6.824276,[69 62] ; [80 36],[79.0242915 51.9757085] ; [69.9757085 46.0242915],0
r3,1,0.017544,5.641072,[117  15] ; [114   4],[121.968  10.032] ; [109.032   8.968],0
p12,1,0.036207,4.387307,[  1 131] ; [  6 110],[  3.72580645 128.27419355] ; [  3.27419355 112.72580645],0
p9,1,0.042166,4.128531,[79 51] ; [84 31],[86.48979592 43.51020408] ; [76.51020408 38.48979592],0
p2,1,0.046988,3.945834,[88 44] ; [92 26],[95.04 36.96] ; [84.96 33.04],0
u2,1,0.050578,3.822209,[25 28] ; [27 13],[29.6344086 23.3655914] ; [22.3655914 17.6344086],0
p7,1,0.061214,3.504174,[60 72] ; [66 49],[67.33603239 64.66396761] ; [58.66396761 56.33603239],0
r1,1,0.068481,3.319058,[89 43] ; [91 26],[95.42168675 36.57831325] ; [84.57831325 32.42168675],0
r2,1,0.07312,3.211564,[112  18] ; [109   8],[116.31578947  13.68421053] ; [104.68421053  12.31578947],0
u1,1,0.07612,3.145865,[  9 123] ; [ 16 102],[ 13.2 118.8] ; [ 11.8 106.2],0
p3,1,0.099848,2.707965,[42 90] ; [49 68],[48.24096386 83.75903614] ; [42.75903614 74.24096386],0
b1,1,0.100136,2.703374,[57 75] ; [39 79],[50.688 81.312] ; [45.312 72.688],0
a5,1,0.104489,2.635651,[74 58] ; [78 40],[80.256 51.744] ; [71.744 46.256],0
d2,1,0.131154,2.27879,[48 84] ; [54 64],[53.856 78.144] ; [48.144 69.856],0
n1,1,0.133833,2.247472,[ 9 34] ; [13 23],[11.97468354 31.02531646] ; [10.02531646 25.97468354],0
r4,1,0.134235,2.242836,[102  30] ; [100  18],[106.656  25.344] ; [95.344 22.656],0
a2,1,0.151547,2.05661,[ 16 116] ; [22 96],[ 20.064 111.936] ; [ 17.936 100.064],0
p4,1,0.206752,1.594023,[50 82] ; [54 64],[54.912 77.088] ; [49.088 68.912],0
n2,1,0.262418,1.255957,[24 18] ; [25 11],[26.38461538 15.61538462] ; [22.61538462 13.38461538],0
a1,1,0.264069,1.247298,[  4 128] ; [  7 111],[  5.808 126.192] ; [  5.192 112.808],0
a8,1,0.265706,1.238779,[ 10 113] ; [  5 105],[  7.91845494 115.08154506] ; [  7.08154506 102.91845494],0
a6,1,0.269395,1.219825,[76 56] ; [76 42],[80.256 51.744] ; [71.744 46.256],0
n3,1,0.279705,1.168525,[28 15] ; [26  8],[30.15584416 12.84415584] ; [23.84415584 10.15584416],0
