Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000497,12.127691,[19 78] ; [16 15],[26.5234375 70.4765625] ; [ 8.4765625 22.5234375],1
s6,1,0.311465,1.024454,[34 63] ; [14 17],[36.375 60.625] ; [11.625 19.375],0
d2,1,0.319868,0.989486,[47 49] ; [12 19],[44.5984252 51.4015748] ; [14.4015748 16.5984252],0
a8,1,0.341463,0.904929,[ 8 83] ; [ 1 28],[ 6.825 84.175] ; [ 2.175 26.825],0
d1,1,0.341737,0.903906,[41 57] ; [10 21],[38.74418605 59.25581395] ; [12.25581395 18.74418605],0
d3,1,0.377778,0.777921,[50 48] ; [13 18],[47.86046512 50.13953488] ; [15.13953488 15.86046512],0
p6,1,0.380496,0.7691,[10 87] ; [ 5 26],[11.3671875 85.6328125] ; [ 3.6328125 27.3671875],0
n6,1,0.488607,0.479592,[59 38] ; [21 10],[60.625 36.375] ; [19.375 11.625],0
p1,1,0.507996,0.438193,[ 6 91] ; [ 3 28],[ 6.8203125 90.1796875] ; [ 2.1796875 28.8203125],0
r2,1,0.531235,0.392029,[79 17] ; [27  4],[80.12598425 15.87401575] ; [25.87401575  5.12598425],0
p10,1,0.546867,0.36296,[17 79] ; [ 7 24],[18.14173228 77.85826772] ; [ 5.85826772 25.14173228],0
n5,1,0.549937,0.357431,[56 41] ; [16 15],[54.5625 42.4375] ; [17.4375 13.5625],0
a7,1,0.552393,0.353047,[53 43] ; [19 12],[54.42519685 41.57480315] ; [17.57480315 13.42519685],0
r1,1,0.586918,0.295183,[67 30] ; [23  8],[68.203125 28.796875] ; [21.796875  9.203125],0
u1,1,0.597335,0.279034,[13 85] ; [ 3 28],[12.15503876 85.84496124] ; [ 3.84496124 27.15503876],0
p11,1,0.625988,0.237541,[46 52] ; [13 18],[44.82170543 53.17829457] ; [14.17829457 16.82170543],0
a1,1,0.645546,0.211561,[ 7 91] ; [ 3 28],[ 7.59689922 90.40310078] ; [ 2.40310078 28.59689922],0
d4,1,0.656102,0.198293,[64 32] ; [22  9],[65.00787402 30.99212598] ; [20.99212598 10.00787402],0
a4,1,0.694663,0.154084,[41 55] ; [12 19],[40.06299213 55.93700787] ; [12.93700787 18.06299213],0
d5,1,0.705903,0.142404,[66 32] ; [22  9],[66.85271318 31.14728682] ; [21.14728682  9.85271318],0
a6,1,0.733943,0.115522,[54 44] ; [16 15],[53.17829457 44.82170543] ; [16.82170543 14.17829457],0
u3,1,0.76952,0.085851,[19 18] ; [8 9],[18.5 18.5] ; [8.5 8.5],0
a2,1,0.776573,0.080535,[18 80] ; [ 5 26],[17.47286822 80.52713178] ; [ 5.52713178 25.47286822],0
b5,1,0.785655,0.073961,[51 47] ; [17 14],[51.65891473 46.34108527] ; [16.34108527 14.65891473],0
b3,1,0.809077,0.058379,[22 43] ; [ 7 12],[22.44047619 42.55952381] ; [ 6.55952381 12.44047619],0
b2,1,0.809077,0.058379,[22 43] ; [ 7 12],[22.44047619 42.55952381] ; [ 6.55952381 12.44047619],0
s8,1,0.817385,0.053319,[17 80] ; [ 6 25],[17.4296875 79.5703125] ; [ 5.5703125 25.4296875],0
n1,1,0.839955,0.040784,[14 28] ; [3 7],[13.73076923 28.26923077] ; [3.26923077 6.73076923],0
a5,1,0.888045,0.019818,[52 46] ; [16 15],[51.65891473 46.34108527] ; [16.34108527 14.65891473],0
b4,1,0.923961,0.00911,[61 37] ; [19 12],[60.7751938 37.2248062] ; [19.2248062 11.7751938],0
s5,1,0.940383,0.005593,[18 78] ; [ 6 25],[18.14173228 77.85826772] ; [ 5.85826772 25.14173228],0
s7,1,0.952449,0.003556,[22 68] ; [ 7 21],[22.11864407 67.88135593] ; [ 6.88135593 21.11864407],0
