Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.505512,[259  41] ; [16 22],[244.08284024  55.91715976] ; [30.91715976  7.08284024],1
n4,1,1e-06,23.482105,[264  36] ; [22 16],[253.84615385  46.15384615] ; [32.15384615  5.84615385],1
s7,1,0.000765,11.325274,[172 109] ; [11 24],[162.73101266 118.26898734] ; [20.26898734 14.73101266],1
p11,1,0.001328,10.303205,[254  47] ; [24 14],[246.83775811  54.16224189] ; [31.16224189  6.83775811],0
p9,1,0.00325,8.661288,[258  35] ; [26 11],[252.15757576  40.84242424] ; [31.84242424  5.15757576],0
s6,1,0.003768,8.392508,[212  79] ; [19 19],[204.31914894  86.68085106] ; [26.68085106 11.31914894],0
s5,1,0.004638,8.015472,[116 173] ; [ 6 31],[108.15337423 180.84662577] ; [13.84662577 23.15337423],0
p10,1,0.004818,7.9467,[257  38] ; [25 11],[251.32930514  43.67069486] ; [30.67069486  5.32930514],0
a2,1,0.007028,7.265842,[ 85 216] ; [ 3 35],[ 78.13569322 222.86430678] ; [ 9.86430678 28.13569322],0
d2,1,0.007275,7.203705,[164 136] ; [12 26],[156.21301775 143.78698225] ; [19.78698225 18.21301775],0
a3,1,0.021652,5.273537,[231  67] ; [23 15],[225.27380952  72.72619048] ; [28.72619048  9.27380952],0
s8,1,0.032559,4.568805,[164 133] ; [14 24],[157.80895522 139.19104478] ; [20.19104478 17.80895522],0
p7,1,0.035268,4.432155,[206  84] ; [20 17],[200.42813456  89.57186544] ; [25.57186544 11.42813456],0
v1,1,0.047724,3.919676,[204  93] ; [20 18],[198.59104478  98.40895522] ; [25.40895522 12.59104478],0
u1,1,0.051189,3.802077,[ 64 237] ; [ 3 35],[ 59.48967552 241.51032448] ; [ 7.51032448 30.48967552],0
d1,1,0.068301,3.323376,[196 105] ; [19 19],[190.89970501 110.10029499] ; [24.10029499 13.89970501],0
p6,1,0.073284,3.207885,[118 174] ; [ 9 27],[113.06097561 178.93902439] ; [13.93902439 22.06097561],0
p4,1,0.07352,3.202625,[193 103] ; [18 18],[188.12048193 107.87951807] ; [22.87951807 13.12048193],0
u2,1,0.074644,3.177821,[38 31] ; [12  3],[41.07142857 27.92857143] ; [8.92857143 6.07142857],0
p2,1,0.09647,2.762955,[256  43] ; [27  9],[252.5880597  46.4119403] ; [30.4119403  5.5880597],0
p3,1,0.098458,2.730343,[176 123] ; [16 20],[171.36716418 127.63283582] ; [20.63283582 15.36716418],0
a4,1,0.112844,2.513926,[143 156] ; [13 25],[138.40949555 160.59050445] ; [17.59050445 20.40949555],0
d5,1,0.12669,2.332599,[251  49] ; [28 10],[247.63313609  52.36686391] ; [31.36686391  6.63313609],0
a8,1,0.127473,2.323007,[ 42 226] ; [ 2 32],[ 39.04635762 228.95364238] ; [ 4.95364238 29.04635762],0
b1,1,0.142763,2.147925,[106 195] ; [18 20],[110.10029499 190.89970501] ; [13.89970501 24.10029499],0
p5,1,0.162075,1.954762,[ 51 248] ; [ 3 34],[ 48.05357143 250.94642857] ; [ 5.94642857 31.05357143],0
r1,1,0.163282,1.94356,[251  50] ; [35  3],[253.94100295  47.05899705] ; [32.05899705  5.94100295],0
r2,1,0.170083,1.882209,[289  10] ; [35  3],[287.46587537  11.53412463] ; [36.53412463  1.46587537],0
p12,1,0.207042,1.591987,[ 38 259] ; [ 2 34],[ 35.67567568 261.32432432] ; [ 4.32432432 31.67567568],0
d3,1,0.220728,1.499629,[218  82] ; [24 14],[214.79289941  85.20710059] ; [27.20710059 10.79289941],0
b3,1,0.232723,1.424143,[ 79 117] ; [ 5 14],[ 76.57674419 119.42325581] ; [ 7.42325581 11.57674419],0
b2,1,0.232723,1.424143,[ 79 117] ; [ 5 14],[ 76.57674419 119.42325581] ; [ 7.42325581 11.57674419],0
a1,1,0.25657,1.287173,[ 23 278] ; [ 1 37],[ 21.30973451 279.69026549] ; [ 2.69026549 35.30973451],0
s2,1,0.290701,1.116371,[167 129] ; [18 20],[163.95209581 132.04790419] ; [21.04790419 16.95209581],0
a6,1,0.297667,1.084618,[206  93] ; [23 15],[203.17804154  95.82195846] ; [25.82195846 12.17804154],0
b4,1,0.36243,0.829455,[183 118] ; [26 12],[185.57227139 115.42772861] ; [23.42772861 14.57227139],0
r4,1,0.387989,0.745234,[287  14] ; [35  3],[285.90560472  15.09439528] ; [36.09439528  1.90560472],0
a5,1,0.419198,0.652562,[227  73] ; [31  7],[228.99408284  71.00591716] ; [29.00591716  8.99408284],0
d4,1,0.509322,0.43546,[256  43] ; [31  7],[254.6379822  44.3620178] ; [32.3620178  5.6379822],0
s3,1,0.519043,0.415794,[174 118] ; [20 17],[172.18237082 119.81762918] ; [21.81762918 15.18237082],0
p8,1,0.522111,0.409721,[171 122] ; [19 17],[169.20972644 123.79027356] ; [20.79027356 15.20972644],0
n1,1,0.531161,0.392169,[17 35] ; [2 7],[16.19672131 35.80327869] ; [2.80327869 6.19672131],0
a7,1,0.559846,0.339972,[218  81] ; [26 12],[216.48664688  82.51335312] ; [27.51335312 10.48664688],0
n3,1,0.572154,0.319091,[43 12] ; [7 3],[42.30769231 12.69230769] ; [7.69230769 2.30769231],0
p1,1,0.593087,0.28555,[ 32 267] ; [ 3 35],[ 31.05341246 267.94658754] ; [ 3.94658754 34.05341246],0
b5,1,0.619438,0.246658,[179 122] ; [21 17],[177.58112094 123.41887906] ; [22.41887906 15.58112094],0
n2,1,0.779965,0.078045,[41 13] ; [8 2],[41.34375 12.65625] ; [7.65625 2.34375],0
s1,1,0.901852,0.015208,[  7 288] ; [ 1 36],[  7.10843373 287.89156627] ; [ 0.89156627 36.10843373],0
v4,1,0.902061,0.015143,[292   9] ; [37  1],[292.12094395   8.87905605] ; [36.87905605  1.12094395],0
v2,1,0.914727,0.011466,[237  60] ; [29  7],[237.24324324  59.75675676] ; [28.75675676  7.24324324],0
s4,1,0.997566,9e-06,[ 39 257] ; [ 5 33],[ 38.99401198 257.00598802] ; [ 5.00598802 32.99401198],0
u3,1,1.0,0.0,[40 30] ; [8 6],[40. 30.] ; [8. 6.],0
