Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,44.173502,[38 45] ; [79  6],[57.80357143 25.19642857] ; [59.19642857 25.80357143],1
r2,1,0.104866,2.62994,[74  8] ; [82  3],[76.5988024  5.4011976] ; [79.4011976  5.5988024],0
p2,1,0.153216,2.039939,[58 25] ; [66 17],[62. 21.] ; [62. 21.],0
u2,1,0.154277,2.029443,[18 14] ; [20  7],[20.61016949 11.38983051] ; [17.38983051  9.61016949],0
v4,1,0.178876,1.806935,[75  7] ; [81  3],[77.06024096  4.93975904] ; [78.93975904  5.06024096],0
a3,1,0.21511,1.536696,[49 34] ; [58 27],[52.86309524 30.13690476] ; [54.13690476 30.86309524],0
v2,1,0.220978,1.498006,[40 38] ; [47 30],[43.78064516 34.21935484] ; [43.21935484 33.78064516],0
p11,1,0.235537,1.407111,[58 25] ; [52 33],[54.3452381 28.6547619] ; [55.6547619 29.3452381],0
r4,1,0.270698,1.213205,[73 10] ; [79  6],[75.0952381  7.9047619] ; [76.9047619  8.0952381],0
s3,1,0.277967,1.177004,[38 44] ; [46 38],[41.4939759 40.5060241] ; [42.5060241 41.4939759],0
a1,1,0.300065,1.073904,[ 3 80] ; [ 1 84],[ 1.97619048 81.02380952] ; [ 2.02380952 82.97619048],0
s2,1,0.3034,1.059191,[32 51] ; [39 45],[35.28742515 47.71257485] ; [35.71257485 48.28742515],0
r3,1,0.318431,0.99538,[75  7] ; [81  4],[76.5988024  5.4011976] ; [79.4011976  5.5988024],0
u3,1,0.343181,0.898514,[20 12] ; [20  7],[21.69491525 10.30508475] ; [18.30508475  8.69491525],0
p7,1,0.376277,0.78283,[48 32] ; [43 38],[45.2173913 34.7826087] ; [45.7826087 35.2173913],0
n3,1,0.435589,0.607875,[22  7] ; [20 10],[20.6440678  8.3559322] ; [21.3559322  8.6440678],0
b1,1,0.444976,0.583416,[30 53] ; [26 59],[27.66666667 55.33333333] ; [28.33333333 56.66666667],0
n1,1,0.455806,0.556174,[ 6 23] ; [ 9 22],[ 7.25 21.75] ; [ 7.75 23.25],0
p1,1,0.468583,0.525316,[ 5 78] ; [ 3 80],[ 4. 79.] ; [ 4. 79.],0
p8,1,0.522886,0.408197,[35 47] ; [40 44],[37.04819277 44.95180723] ; [37.95180723 46.04819277],0
p3,1,0.548051,0.36082,[26 57] ; [30 54],[27.83233533 55.16766467] ; [28.16766467 55.83233533],0
b4,1,0.549567,0.358094,[48 35] ; [53 32],[49.89880952 33.10119048] ; [51.10119048 33.89880952],0
s8,1,0.616137,0.251335,[25 57] ; [29 56],[26.51497006 55.48502994] ; [27.48502994 57.51497006],0
p6,1,0.653114,0.201997,[16 64] ; [19 64],[17.17791411 62.82208589] ; [17.82208589 65.17791411],0
s6,1,0.65753,0.196538,[48 34] ; [52 32],[49.39759036 32.60240964] ; [50.60240964 33.39759036],0
p12,1,0.699352,0.149146,[ 3 80] ; [ 4 79],[ 3.5 79.5] ; [ 3.5 79.5],0
n6,1,0.710466,0.137812,[54 28] ; [53 31],[52.85542169 29.14457831] ; [54.14457831 29.85542169],0
p9,1,0.716102,0.132258,[61 21] ; [63 19],[62. 20.] ; [62. 20.],0
p10,1,0.731415,0.117816,[57 25] ; [59 23],[58. 24.] ; [58. 24.],0
s7,1,0.820277,0.051615,[27 53] ; [25 53],[26.32911392 53.67088608] ; [25.67088608 52.32911392],0
v3,1,0.861844,0.030286,[24 55] ; [23 56],[23.5 55.5] ; [23.5 55.5],0
p4,1,0.862576,0.029962,[36 46] ; [38 46],[36.55421687 45.44578313] ; [37.44578313 46.55421687],0
s4,1,0.93577,0.006494,[18 65] ; [18 67],[17.78571429 65.21428571] ; [18.21428571 66.78571429],0
v1,1,0.943061,0.005101,[37 45] ; [37 44],[37.22699387 44.77300613] ; [36.77300613 44.22699387],0
p5,1,1.0,0.0,[ 4 79] ; [ 4 79],[ 4. 79.] ; [ 4. 79.],0
