Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,78.064822,[14 88] ; [96 38],[47.54237288 54.45762712] ; [62.45762712 71.54237288],1
d5,1,0.0,76.363964,[49 53] ; [131   4],[77.46835443 24.53164557] ; [102.53164557  32.46835443],1
d4,1,0.0,49.096653,[64 38] ; [130   3],[84.20425532 17.79574468] ; [109.79574468  23.20425532],1
d3,1,0.0,48.796498,[46 56] ; [118  17],[70.58227848 31.41772152] ; [93.41772152 41.58227848],1
a2,1,8e-06,19.879102,[ 7 95] ; [41 94],[20.65822785 81.34177215] ; [ 27.34177215 107.65822785],1
a4,1,0.000179,14.044456,[31 71] ; [74 61],[45.18987342 56.81012658] ; [59.81012658 75.18987342],1
u1,1,0.000235,13.532084,[ 3 99] ; [ 25 110],[12.05063291 89.94936709] ; [ 15.94936709 119.05063291],1
a6,1,0.000997,10.832592,[59 43] ; [105  30],[70.58227848 31.41772152] ; [93.41772152 41.58227848],1
n6,1,0.001061,10.717491,[64 37] ; [111  24],[74.8940678 26.1059322] ; [100.1059322  34.8940678],0
p8,1,0.002475,9.15915,[36 64] ; [75 59],[47.43589744 52.56410256] ; [63.56410256 70.43589744],0
s8,1,0.008785,6.866014,[13 89] ; [36 99],[21.08860759 80.91139241] ; [ 27.91139241 107.08860759],0
p10,1,0.009317,6.761056,[64 38] ; [104  29],[72.91914894 29.08085106] ; [95.08085106 37.91914894],0
s1,1,0.010456,6.555552,[ 7 95] ; [  1 132],[ 3.47234043 98.52765957] ; [  4.52765957 128.47234043],0
a5,1,0.011886,6.327854,[65 37] ; [106  29],[73.59493671 28.40506329] ; [97.40506329 37.59493671],0
p9,1,0.013788,6.065142,[64 38] ; [103  30],[72.48510638 29.51489362] ; [94.51489362 38.48510638],0
r2,1,0.015643,5.842612,[91 11] ; [129   4],[95.4893617  6.5106383] ; [124.5106383   8.4893617],0
a7,1,0.028648,4.788631,[66 36] ; [104  30],[73.47457627 28.52542373] ; [96.52542373 37.47457627],0
a3,1,0.066391,3.370077,[65 36] ; [101  33],[71.34468085 29.65531915] ; [94.65531915 39.34468085],0
s5,1,0.073135,3.21121,[ 9 90] ; [ 23 110],[13.65517241 85.34482759] ; [ 18.34482759 114.65517241],0
n5,1,0.081072,3.04328,[59 42] ; [93 41],[65.32765957 35.67234043] ; [86.67234043 47.32765957],0
p7,1,0.081284,3.039033,[51 49] ; [83 50],[57.51072961 42.48927039] ; [76.48927039 56.51072961],0
p1,1,0.093835,2.807324,[ 9 92] ; [  5 130],[ 5.99152542 95.00847458] ; [  8.00847458 126.99152542],0
n2,1,0.097346,2.74849,[21  7] ; [18 15],[17.90163934 10.09836066] ; [21.09836066 11.90163934],0
s4,1,0.097861,2.740058,[ 9 93] ; [  5 130],[ 6.02531646 95.97468354] ; [  7.97468354 127.02531646],0
n4,1,0.101527,2.681399,[68 34] ; [103  32],[73.59493671 28.40506329] ; [97.40506329 37.59493671],0
v4,1,0.102272,2.669745,[91 10] ; [128   6],[94.12340426  6.87659574] ; [124.87659574   9.12340426],0
r3,1,0.110883,2.541588,[91 11] ; [127   7],[94.22033898  7.77966102] ; [123.77966102  10.22033898],0
v3,1,0.12932,2.300654,[33 65] ; [55 71],[38.5 59.5] ; [49.5 76.5],0
v2,1,0.133582,2.250376,[50 45] ; [82 49],[55.48672566 39.51327434] ; [76.51327434 54.48672566],0
p4,1,0.137097,2.210239,[41 60] ; [67 66],[46.61538462 54.38461538] ; [61.38461538 71.61538462],0
a1,1,0.144386,2.130581,[ 6 96] ; [  3 132],[ 3.87341772 98.12658228] ; [  5.12658228 129.87341772],0
b1,1,0.145655,2.117175,[45 57] ; [47 88],[39.59493671 62.40506329] ; [52.40506329 82.59493671],0
r4,1,0.166364,1.915407,[88 14] ; [124  11],[91.24050633 10.75949367] ; [120.75949367  14.24050633],0
v1,1,0.24338,1.36091,[45 56] ; [70 64],[49.42553191 51.57446809] ; [65.57446809 68.42553191],0
p6,1,0.292153,1.109672,[22 79] ; [37 96],[25.46581197 75.53418803] ; [33.53418803 99.46581197],0
p11,1,0.330118,0.948436,[77 25] ; [109  26],[80.05063291 21.94936709] ; [105.94936709  29.05063291],0
b4,1,0.3488,0.877819,[55 47] ; [81 54],[58.53164557 43.46835443] ; [77.46835443 57.53164557],0
b2,1,0.36116,0.833857,[20 41] ; [33 49],[22.60839161 38.39160839] ; [30.39160839 51.60839161],0
b3,1,0.36116,0.833857,[20 41] ; [33 49],[22.60839161 38.39160839] ; [30.39160839 51.60839161],0
n1,1,0.461845,0.541421,[11 17] ; [10 23],[ 9.63934426 18.36065574] ; [11.36065574 21.63934426],0
p5,1,0.480331,0.498112,[ 4 97] ; [  8 125],[ 5.17948718 95.82051282] ; [  6.82051282 126.17948718],0
p2,1,0.531976,0.390615,[78 24] ; [107  27],[79.95762712 22.04237288] ; [105.04237288  28.95762712],0
b5,1,0.537875,0.379493,[57 45] ; [70 65],[54.65822785 47.34177215] ; [72.34177215 62.65822785],0
s7,1,0.59999,0.27501,[21 73] ; [32 94],[22.64545455 71.35454545] ; [30.35454545 95.64545455],0
u2,1,0.601781,0.272318,[19 18] ; [19 14],[20.08571429 16.91428571] ; [17.91428571 15.08571429],0
n3,1,0.652214,0.20312,[18  8] ; [21 12],[17.18644068  8.81355932] ; [21.81355932 11.18644068],0
u3,1,0.702167,0.146228,[19 18] ; [19 15],[19.8028169 17.1971831] ; [18.1971831 15.8028169],0
s3,1,0.744929,0.105842,[28 74] ; [34 99],[26.9106383 75.0893617] ; [35.0893617 97.9106383],0
p12,1,0.750111,0.101438,[ 3 98] ; [  5 129],[ 3.43829787 97.56170213] ; [  4.56170213 129.43829787],0
a8,1,0.758144,0.094814,[11 84] ; [ 12 105],[10.30660377 84.69339623] ; [ 12.69339623 104.30660377],0
s2,1,0.897631,0.016552,[20 82] ; [ 25 107],[19.61538462 82.38461538] ; [ 25.38461538 106.61538462],0
p3,1,0.978219,0.000745,[42 60] ; [55 78],[42.10212766 59.89787234] ; [54.89787234 78.10212766],0
