Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.011864,6.331081,[6 1] ; [ 5 12],[3.20833333 3.79166667] ; [7.79166667 9.20833333],0
r3,1,0.027159,4.880672,[4 3] ; [16  1],[5.83333333 1.16666667] ; [14.16666667  2.83333333],0
v2,1,0.06176,3.489492,[1 6] ; [9 7],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
v1,1,0.123778,2.368852,[4 3] ; [13  2],[5.40909091 1.59090909] ; [11.59090909  3.40909091],0
b4,1,0.131707,2.272269,[6 1] ; [9 8],[4.375 2.625] ; [10.625  6.375],0
p7,1,0.132391,2.264245,[2 4] ; [11  5],[3.54545455 2.45454545] ; [9.45454545 6.54545455],0
b1,1,0.177895,1.815126,[5 2] ; [ 7 10],[3.5 3.5] ; [8.5 8.5],0
s2,1,0.177895,1.815126,[2 5] ; [10  7],[3.5 3.5] ; [8.5 8.5],0
p4,1,0.18262,1.776169,[2 4] ; [11  6],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
d5,1,0.202134,1.626891,[3 4] ; [12  5],[4.375 2.625] ; [10.625  6.375],0
a5,1,0.303387,1.059247,[6 1] ; [11  6],[4.95833333 2.04166667] ; [12.04166667  4.95833333],0
r4,1,0.315286,1.008403,[5 2] ; [15  2],[5.83333333 1.16666667] ; [14.16666667  2.83333333],0
a3,1,0.323727,0.97383,[3 4] ; [11  6],[4.08333333 2.91666667] ; [9.91666667 7.08333333],0
s5,1,0.381905,0.76456,[3 4] ; [10  6],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
b5,1,0.403713,0.697239,[5 2] ; [9 8],[4.08333333 2.91666667] ; [9.91666667 7.08333333],0
p10,1,0.420246,0.649627,[5 1] ; [16  1],[5.47826087 0.52173913] ; [15.52173913  1.47826087],0
u3,1,0.429195,0.625,[1 3] ; [3 3],[1.6 2.4] ; [2.4 3.6],0
s1,1,0.498389,0.458365,[1 6] ; [ 1 16],[0.58333333 6.41666667] ; [ 1.41666667 15.58333333],0
p9,1,0.498389,0.458365,[6 1] ; [16  1],[6.41666667 0.58333333] ; [15.58333333  1.41666667],0
p1,1,0.549185,0.358779,[2 5] ; [ 3 14],[1.45833333 5.54166667] ; [ 3.54166667 13.45833333],0
d4,1,0.549185,0.358779,[5 2] ; [14  3],[5.54166667 1.45833333] ; [13.45833333  3.54166667],0
s7,1,0.559847,0.33997,[4 2] ; [9 8],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
s6,1,0.566501,0.328571,[6 1] ; [12  4],[5.47826087 1.52173913] ; [12.52173913  3.47826087],0
d1,1,0.653368,0.201681,[3 4] ; [9 8],[3.5 3.5] ; [8.5 8.5],0
s8,1,0.653368,0.201681,[4 3] ; [8 9],[3.5 3.5] ; [8.5 8.5],0
a8,1,0.694354,0.154412,[1 6] ; [ 3 11],[1.33333333 5.66666667] ; [ 2.66666667 11.33333333],0
a4,1,0.727943,0.121008,[3 4] ; [ 6 11],[2.625 4.375] ; [ 6.375 10.625],0
p6,1,0.727943,0.121008,[3 4] ; [ 6 11],[2.625 4.375] ; [ 6.375 10.625],0
d3,1,0.727943,0.121008,[4 3] ; [11  6],[4.375 2.625] ; [10.625  6.375],0
p8,1,0.750824,0.10084,[5 2] ; [11  6],[4.66666667 2.33333333] ; [11.33333333  5.66666667],0
v3,1,0.75235,0.099567,[4 3] ; [8 8],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
r1,1,0.795418,0.067227,[5 2] ; [13  4],[5.25 1.75] ; [12.75  4.25],0
p11,1,0.795418,0.067227,[5 2] ; [13  4],[5.25 1.75] ; [12.75  4.25],0
n3,1,0.80915,0.058333,[2 1] ; [3 1],[2.14285714 0.85714286] ; [2.85714286 1.14285714],0
n4,1,0.840825,0.040336,[6 1] ; [14  3],[5.83333333 1.16666667] ; [14.16666667  2.83333333],0
d2,1,0.851054,0.035259,[3 4] ; [8 9],[3.20833333 3.79166667] ; [7.79166667 9.20833333],0
n6,1,0.865215,0.028812,[6 1] ; [15  2],[6.125 0.875] ; [14.875  2.125],0
r2,1,0.865215,0.028812,[6 1] ; [15  2],[6.125 0.875] ; [14.875  2.125],0
a2,1,0.865215,0.028812,[1 6] ; [ 2 15],[0.875 6.125] ; [ 2.125 14.875],0
s3,1,0.901321,0.015374,[3 3] ; [9 8],[3.13043478 2.86956522] ; [8.86956522 8.13043478],0
b2,1,0.95218,0.003596,[2 3] ; [5 8],[1.94444444 3.05555556] ; [5.05555556 7.94444444],0
b3,1,0.95218,0.003596,[2 3] ; [5 8],[1.94444444 3.05555556] ; [5.05555556 7.94444444],0
a7,1,0.967162,0.001695,[5 2] ; [12  5],[4.95833333 2.04166667] ; [12.04166667  4.95833333],0
u2,1,1.0,0.0,[2 2] ; [3 3],[2. 2.] ; [3. 3.],0
