Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.004683,7.997781,[29 44] ; [34 18],[36.792 36.208] ; [26.208 25.792],0
p3,1,0.006527,7.398672,[14 57] ; [22 30],[20.7804878 50.2195122] ; [15.2195122 36.7804878],0
a4,1,0.007955,7.043485,[16 57] ; [23 29],[22.776 50.224] ; [16.224 35.776],0
s7,1,0.014137,6.020943,[ 8 61] ; [14 33],[13.0862069 55.9137931] ; [ 8.9137931 38.0862069],0
v2,1,0.064672,3.413314,[27 44] ; [28 23],[32.00819672 38.99180328] ; [22.99180328 28.00819672],0
d3,1,0.065246,3.398757,[41 31] ; [38 14],[45.87096774 26.12903226] ; [33.12903226 18.87096774],0
a3,1,0.065246,3.398757,[41 31] ; [38 14],[45.87096774 26.12903226] ; [33.12903226 18.87096774],0
p11,1,0.074358,3.18409,[42 31] ; [38 14],[46.72 26.28] ; [33.28 18.72],0
a6,1,0.074426,3.182605,[36 37] ; [34 18],[40.88 32.12] ; [29.12 22.88],0
d4,1,0.080618,3.052404,[52 21] ; [44  8],[56.064 16.936] ; [39.936 12.064],0
u3,1,0.083774,2.990124,[18 14] ; [ 4 10],[15.30434783 16.69565217] ; [6.69565217 7.30434783],0
r1,1,0.085784,2.951753,[44 29] ; [39 13],[48.472 24.528] ; [34.528 17.472],0
d5,1,0.08785,2.913331,[45 27] ; [40 12],[49.35483871 22.64516129] ; [35.64516129 16.35483871],0
b1,1,0.107806,2.586086,[26 47] ; [26 26],[30.368 42.632] ; [21.632 30.368],0
v3,1,0.109817,2.556851,[12 55] ; [15 34],[15.59482759 51.40517241] ; [11.40517241 37.59482759],0
a2,1,0.120496,2.410857,[ 4 69] ; [ 7 45],[ 6.424 66.576] ; [ 4.576 47.424],0
n3,1,0.133614,2.25,[14 10] ; [10  2],[16.  8.] ; [8. 4.],0
r4,1,0.150211,2.070109,[49 24] ; [41 11],[52.56 20.44] ; [37.44 14.56],0
p10,1,0.190632,1.712728,[38 32] ; [22 30],[34.42622951 35.57377049] ; [25.57377049 26.42622951],0
p1,1,0.211649,1.56011,[ 3 69] ; [ 5 46],[ 4.68292683 67.31707317] ; [ 3.31707317 47.68292683],0
b2,1,0.242028,1.368743,[10 29] ; [12 19],[12.25714286 26.74285714] ; [ 9.74285714 21.25714286],0
b3,1,0.242028,1.368743,[10 29] ; [12 19],[12.25714286 26.74285714] ; [ 9.74285714 21.25714286],0
s2,1,0.250818,1.318744,[14 59] ; [ 6 46],[11.68 61.32] ; [ 8.32 43.68],0
p2,1,0.257899,1.279999,[48 23] ; [40 12],[50.79674797 20.20325203] ; [37.20325203 14.79674797],0
r2,1,0.309515,1.032745,[61 12] ; [45  5],[62.91056911 10.08943089] ; [43.08943089  6.91056911],0
v1,1,0.311835,1.022887,[19 52] ; [18 33],[21.53278689 49.46721311] ; [15.46721311 35.53278689],0
s1,1,0.324818,0.969447,[ 6 67] ; [ 2 50],[ 4.672 68.328] ; [ 3.328 48.672],0
s5,1,0.33377,0.934217,[10 62] ; [ 4 45],[ 8.33057851 63.66942149] ; [ 5.66942149 43.33057851],0
a8,1,0.374148,0.789842,[ 4 65] ; [ 5 44],[ 5.26271186 63.73728814] ; [ 3.73728814 45.26271186],0
b5,1,0.413231,0.669486,[41 32] ; [33 19],[43.216 29.784] ; [30.784 21.216],0
p4,1,0.437458,0.602941,[22 50] ; [19 32],[24. 48.] ; [17. 34.],0
b4,1,0.452041,0.56553,[40 33] ; [32 20],[42.048 30.952] ; [29.952 22.048],0
n1,1,0.458818,0.548777,[ 5 20] ; [4 9],[ 5.92105263 19.07894737] ; [3.07894737 9.92105263],0
p9,1,0.494642,0.466414,[42 29] ; [27 24],[40.1557377 30.8442623] ; [28.8442623 22.1557377],0
s8,1,0.498609,0.457897,[ 7 66] ; [ 7 45],[ 8.176 64.824] ; [ 5.824 46.176],0
n2,1,0.50137,0.452036,[12 12] ; [8 5],[12.97297297 11.02702703] ; [7.02702703 5.97297297],0
p6,1,0.505135,0.444131,[12 58] ; [11 39],[13.41666667 56.58333333] ; [ 9.58333333 40.41666667],0
a7,1,0.519051,0.415779,[51 21] ; [34 18],[49.35483871 22.64516129] ; [35.64516129 16.35483871],0
d2,1,0.519313,0.415258,[24 49] ; [20 32],[25.696 47.304] ; [18.304 33.696],0
p8,1,0.585074,0.298103,[26 46] ; [16 35],[24.58536585 47.41463415] ; [17.41463415 33.58536585],0
u1,1,0.618319,0.248237,[ 4 69] ; [ 4 48],[ 4.672 68.328] ; [ 3.328 48.672],0
n6,1,0.63627,0.223654,[39 34] ; [30 22],[40.296 32.704] ; [28.704 23.296],0
d1,1,0.682217,0.167641,[31 42] ; [24 28],[32.12 40.88] ; [22.88 29.12],0
r3,1,0.721606,0.126959,[63 10] ; [46  6],[63.656  9.344] ; [45.344  6.656],0
p7,1,0.754816,0.097529,[33 37] ; [26 26],[33.85245902 36.14754098] ; [25.14754098 26.85245902],0
a1,1,0.768724,0.086462,[ 2 71] ; [ 1 51],[ 1.752 71.248] ; [ 1.248 50.752],0
v4,1,0.781126,0.077202,[62 10] ; [43  8],[61.46341463 10.53658537] ; [43.53658537  7.46341463],0
p12,1,0.804857,0.061042,[ 1 71] ; [ 1 50],[ 1.17073171 70.82926829] ; [ 0.82926829 50.17073171],0
s3,1,0.815787,0.054273,[18 55] ; [13 36],[18.54918033 54.45081967] ; [12.45081967 36.54918033],0
s4,1,0.996068,2.4e-05,[ 7 66] ; [ 5 47],[ 7.008 65.992] ; [ 4.992 47.008],0
u2,1,1.0,0.0,[16 16] ; [7 7],[16. 16.] ; [7. 7.],0
