Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,25.827304,[12  2] ; [ 3 29],[4.56521739 9.43478261] ; [10.43478261 21.56521739],1
p6,1,0.001218,10.462941,[9 6] ; [ 5 29],[ 4.28571429 10.71428571] ; [ 9.71428571 24.28571429],0
s7,1,0.00205,9.50431,[10  5] ; [ 6 24],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
s5,1,0.002637,9.043273,[8 6] ; [ 5 29],[ 3.79166667 10.20833333] ; [ 9.20833333 24.79166667],0
s8,1,0.003765,8.39405,[9 6] ; [ 6 27],[ 4.6875 10.3125] ; [10.3125 22.6875],0
r4,1,0.0067,7.351638,[9 6] ; [ 7 27],[ 4.89795918 10.10204082] ; [11.10204082 22.89795918],0
p11,1,0.007859,7.065323,[11  4] ; [11 23],[6.73469388 8.26530612] ; [15.26530612 18.73469388],0
p2,1,0.019717,5.436768,[13  2] ; [17 16],[9.375 5.625] ; [20.625 12.375],0
n4,1,0.02401,5.093879,[13  2] ; [18 16],[9.48979592 5.51020408] ; [21.51020408 12.48979592],0
s6,1,0.030944,4.656085,[10  5] ; [11 22],[6.5625 8.4375] ; [14.4375 18.5625],0
p9,1,0.033613,4.514265,[13  2] ; [17 14],[9.7826087 5.2173913] ; [20.2173913 10.7826087],0
p1,1,0.044431,4.040098,[ 3 12] ; [ 1 33],[ 1.2244898 13.7755102] ; [ 2.7755102 31.2244898],0
a5,1,0.04893,3.877759,[12  3] ; [17 17],[8.87755102 6.12244898] ; [20.12244898 13.87755102],0
b5,1,0.04893,3.877759,[12  3] ; [17 17],[8.87755102 6.12244898] ; [20.12244898 13.87755102],0
p4,1,0.051163,3.802937,[9 6] ; [10 23],[5.9375 9.0625] ; [13.0625 19.9375],0
n5,1,0.053974,3.713518,[14  1] ; [23 11],[11.32653061  3.67346939] ; [25.67346939  8.32653061],0
v1,1,0.068655,3.314882,[8 7] ; [ 9 25],[5.20408163 9.79591837] ; [11.79591837 22.20408163],0
n6,1,0.08131,3.038527,[13  2] ; [21 13],[10.40816327  4.59183673] ; [23.59183673 10.40816327],0
p10,1,0.106529,2.604965,[12  3] ; [19 15],[9.48979592 5.51020408] ; [21.51020408 12.48979592],0
s4,1,0.135938,2.223353,[ 5 10] ; [ 5 29],[ 3.06122449 11.93877551] ; [ 6.93877551 27.06122449],0
s1,1,0.161976,1.955683,[ 2 13] ; [ 1 33],[ 0.91836735 14.08163265] ; [ 2.08163265 31.91836735],0
b1,1,0.164777,1.929828,[7 8] ; [23 11],[9.18367347 5.81632653] ; [20.81632653 13.18367347],0
r2,1,0.173035,1.856453,[13  1] ; [25  8],[11.31914894  2.68085106] ; [26.68085106  6.31914894],0
p8,1,0.184156,1.763764,[9 6] ; [13 20],[6.875 8.125] ; [15.125 17.875],0
a6,1,0.223665,1.4807,[9 6] ; [14 20],[7.04081633 7.95918367] ; [15.95918367 18.04081633],0
a7,1,0.279683,1.168631,[10  5] ; [17 17],[8.26530612 6.73469388] ; [18.73469388 15.26530612],0
a3,1,0.295912,1.092525,[11  4] ; [19 14],[9.375 5.625] ; [20.625 12.375],0
r1,1,0.305365,1.050618,[6 9] ; [19 15],[7.65306122 7.34693878] ; [17.34693878 16.65306122],0
u3,1,0.313267,1.016852,[3 1] ; [7 8],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
p3,1,0.3779,0.777521,[6 9] ; [ 9 24],[ 4.6875 10.3125] ; [10.3125 22.6875],0
v2,1,0.3779,0.777521,[6 9] ; [ 9 24],[ 4.6875 10.3125] ; [10.3125 22.6875],0
u1,1,0.379981,0.770763,[ 2 13] ; [ 2 32],[ 1.2244898 13.7755102] ; [ 2.7755102 31.2244898],0
n3,1,0.446443,0.579667,[5 2] ; [11  9],[4.14814815 2.85185185] ; [11.85185185  8.14814815],0
d1,1,0.451441,0.567031,[7 8] ; [12 22],[5.81632653 9.18367347] ; [13.18367347 20.81632653],0
a4,1,0.508883,0.436364,[6 9] ; [10 23],[ 5. 10.] ; [11. 22.],0
d4,1,0.603537,0.269694,[10  5] ; [20 14],[9.18367347 5.81632653] ; [20.81632653 13.18367347],0
d5,1,0.604252,0.268631,[9 6] ; [23 11],[9.79591837 5.20408163] ; [22.20408163 11.79591837],0
p7,1,0.63672,0.223057,[6 8] ; [11 20],[5.28888889 8.71111111] ; [11.71111111 19.28888889],0
n1,1,0.662521,0.190476,[4 3] ; [10 11],[3.5 3.5] ; [10.5 10.5],0
b2,1,0.706082,0.142222,[5 7] ; [ 7 13],[4.5 7.5] ; [ 7.5 12.5],0
b3,1,0.706082,0.142222,[5 7] ; [ 7 13],[4.5 7.5] ; [ 7.5 12.5],0
u2,1,0.718904,0.129545,[2 2] ; [9 6],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
d2,1,0.720405,0.128105,[7 8] ; [14 20],[6.42857143 8.57142857] ; [14.57142857 19.42857143],0
b4,1,0.742876,0.107615,[10  5] ; [21 13],[9.48979592 5.51020408] ; [21.51020408 12.48979592],0
a1,1,0.799389,0.064586,[ 1 14] ; [ 3 31],[ 1.2244898 13.7755102] ; [ 2.7755102 31.2244898],0
d3,1,0.829672,0.046278,[8 7] ; [17 17],[7.65306122 7.34693878] ; [17.34693878 16.65306122],0
v3,1,0.85732,0.032323,[ 4 11] ; [ 8 25],[ 3.75 11.25] ; [ 8.25 24.75],0
p5,1,0.868604,0.027368,[ 2 13] ; [ 5 28],[ 2.1875 12.8125] ; [ 4.8125 28.1875],0
a2,1,0.87731,0.023833,[ 2 13] ; [ 4 30],[ 1.83673469 13.16326531] ; [ 4.16326531 29.83673469],0
p12,1,0.915944,0.01114,[ 1 14] ; [ 2 32],[ 0.91836735 14.08163265] ; [ 2.08163265 31.91836735],0
