Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.749474,[42  8] ; [14 24],[31.81818182 18.18181818] ; [24.18181818 13.81818182],1
d1,1,0.0009,11.022267,[42 10] ; [18 20],[34.66666667 17.33333333] ; [25.33333333 12.66666667],1
p6,1,0.001709,9.838057,[28 24] ; [ 8 30],[20.8 31.2] ; [15.2 22.8],0
p10,1,0.003417,8.570139,[48  4] ; [26 12],[42.75555556  9.24444444] ; [31.24444444  6.75555556],0
p4,1,0.003447,8.554428,[39 13] ; [17 21],[32.35555556 19.64444444] ; [23.64444444 14.35555556],0
p2,1,0.006169,7.500212,[49  3] ; [28 10],[44.48888889  7.51111111] ; [32.51111111  5.48888889],0
n5,1,0.011897,6.326185,[40 12] ; [19 18],[34.47191011 17.52808989] ; [24.52808989 12.47191011],0
p11,1,0.013534,6.097983,[49  3] ; [29  9],[45.06666667  6.93333333] ; [32.93333333  5.06666667],0
p3,1,0.017168,5.679099,[35 17] ; [16 22],[29.46666667 22.53333333] ; [21.53333333 16.46666667],0
d4,1,0.018896,5.511134,[46  6] ; [26 12],[41.6 10.4] ; [30.4  7.6],0
d3,1,0.024841,5.034965,[38 14] ; [19 19],[32.93333333 19.06666667] ; [24.06666667 13.93333333],0
u2,1,0.051883,3.779526,[ 9 12] ; [10  3],[11.73529412  9.26470588] ; [7.26470588 5.73529412],0
d2,1,0.057587,3.605541,[35 17] ; [18 20],[30.62222222 21.37777778] ; [22.37777778 15.62222222],0
p9,1,0.068931,3.30829,[47  5] ; [29  9],[43.91111111  8.08888889] ; [32.08888889  5.91111111],0
p12,1,0.113376,2.506518,[ 6 45] ; [ 1 37],[ 4.01123596 46.98876404] ; [ 2.98876404 35.01123596],0
v1,1,0.118195,2.441083,[32 19] ; [16 19],[28.46511628 22.53488372] ; [19.53488372 15.46511628],0
n2,1,0.140711,2.170163,[4 4] ; [9 2],[5.47368421 2.52631579] ; [7.52631579 3.47368421],0
u3,1,0.152419,2.047874,[11 10] ; [10  3],[12.97058824  8.02941176] ; [8.02941176 4.97058824],0
v4,1,0.189563,1.721009,[47  5] ; [37  1],[48.53333333  3.46666667] ; [35.46666667  2.53333333],0
b5,1,0.255384,1.293606,[28 24] ; [25 13],[30.62222222 21.37777778] ; [22.37777778 15.62222222],0
a5,1,0.262741,1.254259,[41 11] ; [26 12],[38.71111111 13.28888889] ; [28.28888889  9.71111111],0
b1,1,0.288082,1.128565,[25 27] ; [14 24],[22.53333333 29.46666667] ; [16.46666667 21.53333333],0
a4,1,0.30238,1.063667,[19 33] ; [18 20],[21.37777778 30.62222222] ; [15.62222222 22.37777778],0
s5,1,0.302897,1.061398,[17 33] ; [ 8 26],[14.88095238 35.11904762] ; [10.11904762 23.88095238],0
d5,1,0.358943,0.841588,[46  6] ; [31  7],[44.48888889  7.51111111] ; [32.51111111  5.48888889],0
a6,1,0.360053,0.837708,[35 17] ; [22 16],[32.93333333 19.06666667] ; [24.06666667 13.93333333],0
r3,1,0.38328,0.760156,[51  1] ; [36  2],[50.26666667  1.73333333] ; [36.73333333  1.26666667],0
a1,1,0.38328,0.760156,[ 1 51] ; [ 2 36],[ 1.73333333 50.26666667] ; [ 1.26666667 36.73333333],0
n3,1,0.387094,0.748052,[4 4] ; [7 3],[4.88888889 3.11111111] ; [6.11111111 3.88888889],0
b2,1,0.400099,0.708029,[15 18] ; [ 9 17],[13.42372881 19.57627119] ; [10.57627119 15.42372881],0
b3,1,0.400099,0.708029,[15 18] ; [ 9 17],[13.42372881 19.57627119] ; [10.57627119 15.42372881],0
r4,1,0.40757,0.685878,[50  2] ; [35  3],[49.11111111  2.88888889] ; [35.88888889  2.11111111],0
p1,1,0.40757,0.685878,[ 2 50] ; [ 3 35],[ 2.88888889 49.11111111] ; [ 2.11111111 35.88888889],0
v3,1,0.419098,0.652842,[20 30] ; [11 24],[18.23529412 31.76470588] ; [12.76470588 22.23529412],0
r1,1,0.450139,0.570302,[44  8] ; [29  8],[42.65168539  9.34831461] ; [30.34831461  6.65168539],0
p5,1,0.475591,0.508956,[ 3 49] ; [ 1 37],[ 2.31111111 49.68888889] ; [ 1.68888889 36.31111111],0
n4,1,0.522134,0.409675,[38 14] ; [30  8],[39.28888889 12.71111111] ; [28.71111111  9.28888889],0
a7,1,0.547006,0.362708,[36 15] ; [29  9],[37.24719101 13.75280899] ; [27.75280899 10.24719101],0
a3,1,0.550709,0.356048,[31 21] ; [25 13],[32.35555556 19.64444444] ; [23.64444444 14.35555556],0
u1,1,0.557901,0.343351,[ 6 46] ; [ 6 32],[ 6.93333333 45.06666667] ; [ 5.06666667 32.93333333],0
s3,1,0.655682,0.198812,[30 21] ; [20 17],[28.97727273 22.02272727] ; [21.02272727 15.97727273],0
