Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,34.284819,[26  5] ; [12 48],[12.94505495 18.05494505] ; [25.05494505 34.94505495],1
s6,1,0.0,25.728554,[21  9] ; [10 51],[10.21978022 19.78021978] ; [20.78021978 40.21978022],1
s7,1,0.000109,14.98129,[14 15] ; [ 6 50],[ 6.82352941 22.17647059] ; [13.17647059 42.82352941],1
s8,1,0.000115,14.867345,[13 18] ; [ 5 56],[ 6.06521739 24.93478261] ; [11.93478261 49.06521739],1
r4,1,0.000313,12.990358,[28  3] ; [32 29],[20.2173913 10.7826087] ; [39.7826087 21.2173913],1
p10,1,0.001585,9.977376,[20 10] ; [19 41],[13. 17.] ; [26. 34.],0
r3,1,0.002231,9.348721,[29  2] ; [39 22],[22.91304348  8.08695652] ; [45.08695652 15.91304348],0
p9,1,0.00276,8.959681,[23  7] ; [26 34],[16.33333333 13.66666667] ; [32.66666667 27.33333333],0
u3,1,0.002871,8.887379,[11  1] ; [ 9 14],[6.85714286 5.14285714] ; [13.14285714  9.85714286],0
s4,1,0.003443,8.556649,[ 9 22] ; [ 4 57],[ 4.38043478 26.61956522] ; [ 8.61956522 52.38043478],0
v4,1,0.004133,8.224247,[28  3] ; [37 23],[22.14285714  8.85714286] ; [42.85714286 17.14285714],0
s5,1,0.004239,8.178294,[ 9 18] ; [ 5 53],[ 4.44705882 22.55294118] ; [ 9.55294118 48.44705882],0
p3,1,0.005597,7.675808,[12 19] ; [ 8 52],[ 6.81318681 24.18681319] ; [13.18681319 46.81318681],0
d4,1,0.010611,6.529318,[28  3] ; [40 21],[22.91304348  8.08695652] ; [45.08695652 15.91304348],0
v1,1,0.013341,6.123356,[18 12] ; [20 41],[12.52747253 17.47252747] ; [25.47252747 35.52747253],0
n2,1,0.016004,5.802387,[11  2] ; [13 16],[7.42857143 5.57142857] ; [16.57142857 12.42857143],0
n3,1,0.02745,4.862298,[11  2] ; [13 14],[7.8 5.2] ; [16.2 10.8],0
n1,1,0.045211,4.010752,[9 4] ; [10 18],[6.02439024 6.97560976] ; [12.97560976 15.02439024],0
p2,1,0.066221,3.374298,[20 11] ; [27 34],[15.83695652 15.16304348] ; [31.16304348 29.83695652],0
v2,1,0.082041,3.023998,[14 13] ; [19 40],[10.36046512 16.63953488] ; [22.63953488 36.36046512],0
d1,1,0.085017,2.966283,[17 14] ; [22 39],[13.14130435 17.85869565] ; [25.85869565 35.14130435],0
r1,1,0.097385,2.747852,[23  7] ; [36 25],[19.45054945 10.54945055] ; [39.54945055 21.45054945],0
p11,1,0.112039,2.525216,[16 15] ; [21 40],[12.4673913 18.5326087] ; [24.5326087 36.4673913],0
v3,1,0.112677,2.516265,[11 17] ; [13 44],[ 7.90588235 20.09411765] ; [16.09411765 40.90588235],0
p4,1,0.124391,2.361148,[10 21] ; [11 50],[ 7.07608696 23.92391304] ; [13.92391304 47.07608696],0
p6,1,0.151855,2.053513,[ 5 26] ; [ 4 56],[ 3.06593407 27.93406593] ; [ 5.93406593 54.06593407],0
a5,1,0.157127,2.001662,[22  9] ; [34 27],[18.86956522 12.13043478] ; [37.13043478 23.86956522],0
a2,1,0.180782,1.791186,[ 2 29] ; [10 51],[ 4.04347826 26.95652174] ; [ 7.95652174 53.04347826],0
a1,1,0.18439,1.76188,[ 1 30] ; [ 7 54],[ 2.69565217 28.30434783] ; [ 5.30434783 55.69565217],0
a6,1,0.254596,1.297907,[16 15] ; [39 22],[18.5326087 12.4673913] ; [36.4673913 24.5326087],0
a4,1,0.267033,1.231923,[10 21] ; [27 34],[12.4673913 18.5326087] ; [24.5326087 36.4673913],0
u2,1,0.387556,0.746596,[7 4] ; [11 12],[5.82352941 5.17647059] ; [12.17647059 10.82352941],0
n4,1,0.417624,0.656991,[14 17] ; [33 28],[15.83695652 15.16304348] ; [31.16304348 29.83695652],0
d3,1,0.420508,0.648896,[19 12] ; [32 29],[17.18478261 13.81521739] ; [33.81521739 27.18478261],0
a8,1,0.46658,0.530064,[ 3 24] ; [ 4 57],[ 2.14772727 24.85227273] ; [ 4.85227273 56.14772727],0
u1,1,0.480569,0.497572,[ 2 29] ; [ 2 59],[ 1.34782609 29.65217391] ; [ 2.65217391 58.34782609],0
s1,1,0.494816,0.466037,[ 1 30] ; [ 4 56],[ 1.7032967 29.2967033] ; [ 3.2967033 56.7032967],0
p8,1,0.526057,0.402002,[ 6 24] ; [ 9 52],[ 4.94505495 25.05494505] ; [10.05494505 50.94505495],0
b3,1,0.594032,0.284091,[7 7] ; [15 21],[6.16 7.84] ; [15.84 20.16],0
