Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,114.769172,[45 97] ; [226  42],[93.85853659 48.14146341] ; [177.14146341  90.85853659],1
n6,1,7.6e-05,15.647468,[91 51] ; [219  49],[107.36585366  34.63414634] ; [202.63414634  65.36585366],1
a5,1,0.000136,14.550913,[70 73] ; [184  86],[87.94673123 55.05326877] ; [166.05326877 103.94673123],1
a4,1,0.000262,13.325583,[ 36 107] ; [116 151],[53.01463415 89.98536585] ; [ 98.98536585 168.01463415],1
p4,1,0.000567,11.882374,[46 96] ; [133 132],[62.45208845 79.54791155] ; [116.54791155 148.45208845],1
p3,1,0.00082,11.195758,[ 33 109] ; [106 161],[48.2591687 93.7408313] ; [ 90.7408313 176.2591687],1
a2,1,0.000822,11.191344,[ 11 132] ; [ 55 215],[ 22.85230024 120.14769976] ; [ 43.14769976 226.85230024],1
a8,1,0.001295,10.349413,[  4 131] ; [ 32 213],[ 12.78947368 122.21052632] ; [ 23.21052632 221.78947368],0
p11,1,0.002184,9.387923,[88 55] ; [205  65],[101.4503632  41.5496368] ; [191.5496368  78.4503632],0
d2,1,0.002416,9.203323,[ 40 103] ; [115 151],[54.19315403 88.80684597] ; [100.80684597 165.19315403],0
v1,1,0.003993,8.286942,[47 93] ; [128 136],[60.64356436 79.35643564] ; [114.35643564 149.64356436],0
n1,1,0.004789,7.957265,[11 46] ; [25 32],[18. 39.] ; [18. 39.],0
p1,1,0.004977,7.887792,[  4 137] ; [ 29 240],[ 11.34878049 129.65121951] ; [ 21.65121951 247.34878049],0
p10,1,0.005684,7.647969,[84 57] ; [192  71],[96.32673267 44.67326733] ; [179.67326733  83.32673267],0
d5,1,0.007914,7.052807,[92 50] ; [208  62],[103.39805825  38.60194175] ; [196.60194175  73.39805825],0
s1,1,0.007927,7.049889,[  8 135] ; [  3 262],[  3.85539216 139.14460784] ; [  7.14460784 257.85539216],0
a6,1,0.008763,6.870451,[84 59] ; [193  77],[95.91041162 47.08958838] ; [181.08958838  88.91041162],0
v3,1,0.01535,5.875794,[ 28 109] ; [ 83 177],[38.30478589 98.69521411] ; [ 72.69521411 187.30478589],0
r4,1,0.016079,5.794212,[103  40] ; [222  48],[112.53026634  30.46973366] ; [212.46973366  57.53026634],0
d1,1,0.017294,5.666262,[55 88] ; [137 133],[66.47941889 76.52058111] ; [125.52058111 144.47941889],0
a3,1,0.023308,5.145388,[72 70] ; [167 101],[82.77560976 59.22439024] ; [156.22439024 111.77560976],0
b3,1,0.031593,4.620465,[12 49] ; [ 53 100],[18.52803738 42.47196262] ; [ 46.47196262 106.52803738],0
b2,1,0.031593,4.620465,[12 49] ; [ 53 100],[18.52803738 42.47196262] ; [ 46.47196262 106.52803738],0
u1,1,0.032109,4.592657,[  8 135] ; [ 33 237],[ 14.19612591 128.80387409] ; [ 26.80387409 243.19612591],0
r1,1,0.052181,3.769958,[89 53] ; [193  75],[97.66829268 44.33170732] ; [184.33170732  83.66829268],0
r2,1,0.060325,3.528417,[121  21] ; [241  23],[126.61083744  15.38916256] ; [235.38916256  28.61083744],0
s4,1,0.060383,3.526824,[ 24 119] ; [ 27 235],[ 18.00740741 124.99259259] ; [ 32.99259259 229.00740741],0
