Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,7e-05,15.802892,[41 26] ; [16 45],[29.8359375 37.1640625] ; [27.1640625 33.8359375],1
s2,1,0.00077,11.312744,[36 31] ; [15 46],[26.6953125 40.3046875] ; [24.3046875 36.6953125],1
s5,1,0.000882,11.060466,[24 39] ; [ 7 52],[16.00819672 46.99180328] ; [14.99180328 44.00819672],1
v1,1,0.000908,11.006555,[36 29] ; [15 43],[26.95121951 38.04878049] ; [24.04878049 33.95121951],1
p10,1,0.0014,10.2064,[56  9] ; [36 23],[48.22580645 16.77419355] ; [43.77419355 15.22580645],0
s7,1,0.00188,9.663415,[30 33] ; [12 46],[21.8677686 41.1322314] ; [20.1322314 37.8677686],0
p11,1,0.002019,9.531965,[56 11] ; [36 25],[48.15625 18.84375] ; [43.84375 17.15625],0
d4,1,0.002403,9.213044,[59  8] ; [40 21],[51.8203125 15.1796875] ; [47.1796875 13.8203125],0
v4,1,0.002685,9.009967,[63  4] ; [45 15],[56.97637795 10.02362205] ; [51.02362205  8.97637795],0
s8,1,0.002885,8.87874,[27 40] ; [10 51],[19.3671875 47.6328125] ; [17.6328125 43.3671875],0
p1,1,0.004778,7.961437,[ 1 66] ; [ 9 51],[ 5.27559055 61.72440945] ; [ 4.72440945 55.27559055],0
p2,1,0.010123,6.613146,[55 12] ; [37 23],[48.53543307 18.46456693] ; [43.46456693 16.53543307],0
u1,1,0.01021,6.59786,[ 1 66] ; [ 8 53],[ 4.7109375 62.2890625] ; [ 4.2890625 56.7109375],0
p9,1,0.022116,5.236667,[57  9] ; [41 18],[51.744 14.256] ; [46.256 12.744],0
v2,1,0.023734,5.113959,[32 33] ; [18 43],[25.79365079 39.20634921] ; [24.20634921 36.79365079],0
p7,1,0.030252,4.694909,[38 27] ; [23 36],[31.97580645 33.02419355] ; [29.02419355 29.97580645],0
b4,1,0.039734,4.229205,[47 20] ; [32 29],[41.3515625 25.6484375] ; [37.6484375 23.3515625],0
n6,1,0.043407,4.079488,[56 11] ; [41 19],[51.17322835 15.82677165] ; [45.82677165 14.17322835],0
u2,1,0.044922,4.021551,[17  9] ; [ 8 14],[13.54166667 12.45833333] ; [11.45833333 10.54166667],0
p4,1,0.047284,3.93524,[37 30] ; [23 38],[31.40625 35.59375] ; [28.59375 32.40625],0
d3,1,0.051358,3.796576,[50 17] ; [35 25],[44.84251969 22.15748031] ; [40.15748031 19.84251969],0
r4,1,0.060658,3.519303,[46 21] ; [32 29],[40.828125 26.171875] ; [37.171875 23.828125],0
p5,1,0.065678,3.387855,[10 56] ; [ 3 56],[ 6.864 59.136] ; [ 6.136 52.864],0
r3,1,0.074806,3.174275,[61  6] ; [48 12],[57.50393701  9.49606299] ; [51.49606299  8.50393701],0
p8,1,0.084469,2.976753,[32 34] ; [20 40],[27.23809524 38.76190476] ; [24.76190476 35.23809524],0
v3,1,0.090624,2.863258,[23 42] ; [13 47],[18.72 46.28] ; [17.28 42.72],0
p3,1,0.110613,2.545448,[34 33] ; [22 38],[29.54330709 37.45669291] ; [26.45669291 33.54330709],0
s4,1,0.135846,2.224392,[17 50] ; [ 9 52],[13.609375 53.390625] ; [12.390625 48.609375],0
b3,1,0.148814,2.084367,[13 26] ; [17 17],[16.02739726 22.97260274] ; [13.97260274 20.02739726],0
b2,1,0.148814,2.084367,[13 26] ; [17 17],[16.02739726 22.97260274] ; [13.97260274 20.02739726],0
a8,1,0.162365,1.952064,[ 4 60] ; [ 8 50],[ 6.29508197 57.70491803] ; [ 5.70491803 52.29508197],0
n2,1,0.166439,1.914725,[17  4] ; [9 6],[15.16666667  5.83333333] ; [10.83333333  4.16666667],0
n4,1,0.186086,1.748334,[46 21] ; [35 26],[42.3984375 24.6015625] ; [38.6015625 22.3984375],0
s1,1,0.187329,1.738502,[ 2 65] ; [ 5 55],[ 3.69291339 63.30708661] ; [ 3.30708661 56.69291339],0
a4,1,0.187401,1.73793,[15 52] ; [20 41],[18.3203125 48.6796875] ; [16.6796875 44.3203125],0
a1,1,0.244297,1.355627,[ 7 60] ; [ 3 58],[ 5.234375 61.765625] ; [ 4.765625 56.234375],0
n5,1,0.28072,1.163603,[44 22] ; [35 26],[41.05511811 24.94488189] ; [37.94488189 23.05511811],0
p6,1,0.351751,0.86713,[23 43] ; [16 43],[20.592 45.408] ; [18.408 40.592],0
a2,1,0.461866,0.541368,[ 7 60] ; [ 9 52],[ 8.375 58.625] ; [ 7.625 53.375],0
n3,1,0.473289,0.514286,[13  8] ; [11  4],[14.  7.] ; [10.  5.],0
u3,1,0.528801,0.396694,[13 13] ; [ 9 13],[11.91666667 14.08333333] ; [10.08333333 11.91666667],0
r2,1,0.621378,0.243936,[53 11] ; [46 12],[51.93442623 12.06557377] ; [47.06557377 10.93442623],0
a3,1,0.622662,0.242144,[40 27] ; [39 22],[41.3515625 25.6484375] ; [37.6484375 23.3515625],0
a5,1,0.639626,0.219232,[39 28] ; [33 28],[37.6875 29.3125] ; [34.3125 26.6875],0
n1,1,0.65564,0.198864,[ 6 15] ; [5 9],[ 6.6 14.4] ; [4.4 9.6],0
d1,1,0.67851,0.171809,[31 36] ; [26 35],[29.8359375 37.1640625] ; [27.1640625 33.8359375],0
b1,1,0.690892,0.158122,[23 44] ; [23 38],[24.078125 42.921875] ; [21.921875 39.078125],0
d2,1,0.700795,0.147646,[22 45] ; [22 39],[23.03125 43.96875] ; [20.96875 40.03125],0
d5,1,0.901295,0.015382,[51 16] ; [47 14],[51.296875 15.703125] ; [46.703125 14.296875],0
a6,1,0.980962,0.000569,[46 21] ; [42 19],[46.0625 20.9375] ; [41.9375 19.0625],0
b5,1,0.980962,0.000569,[46 21] ; [42 19],[46.0625 20.9375] ; [41.9375 19.0625],0
