Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,66.662023,[87 44] ; [13 88],[56.46551724 74.53448276] ; [43.53448276 57.46551724],1
d5,1,0.0,62.082698,[128   3] ; [56 45],[103.89655172  27.10344828] ; [80.10344828 20.89655172],1
d3,1,0.0,60.845479,[124   7] ; [50 50],[98.67532468 32.32467532] ; [75.32467532 24.67532468],1
d4,1,0.0,57.038203,[127   4] ; [57 44],[103.89655172  27.10344828] ; [80.10344828 20.89655172],1
a2,1,5e-06,20.668539,[45 86] ; [ 9 92],[ 30.49137931 100.50862069] ; [23.50862069 77.49137931],1
a6,1,9.1e-05,15.32069,[113  18] ; [65 36],[100.50862069  30.49137931] ; [77.49137931 23.50862069],1
u1,1,0.000137,14.54388,[ 28 103] ; [ 4 97],[ 18.06896552 112.93103448] ; [13.93103448 87.06896552],1
a4,1,0.000583,11.830769,[67 64] ; [29 72],[54.20689655 76.79310345] ; [41.79310345 59.20689655],1
n6,1,0.005002,7.878854,[105  25] ; [65 36],[95.67099567 34.32900433] ; [74.32900433 26.67099567],0
a5,1,0.005717,7.637283,[100  31] ; [60 41],[90.34482759 40.65517241] ; [69.65517241 31.34482759],0
a3,1,0.008135,7.003597,[98 32] ; [59 41],[88.73913043 41.26086957] ; [68.26086957 31.73913043],0
n1,1,0.008156,6.998906,[ 8 28] ; [11  8],[12.43636364 23.56363636] ; [ 6.56363636 12.43636364],0
r1,1,0.012209,6.280275,[104  26] ; [66 35],[95.67099567 34.32900433] ; [74.32900433 26.67099567],0
v4,1,0.025308,5.002664,[123   8] ; [85 15],[117.95670996  13.04329004] ; [90.04329004  9.95670996],0
s8,1,0.027305,4.871427,[32 99] ; [13 88],[ 25.40948276 105.59051724] ; [19.59051724 81.40948276],0
v2,1,0.027483,4.860192,[73 55] ; [40 55],[64.86098655 63.13901345] ; [48.13901345 46.86098655],0
s4,1,0.039301,4.247792,[  6 125] ; [12 89],[ 10.1637931 120.8362069] ; [ 7.8362069 93.1637931],0
n4,1,0.059749,3.544329,[98 33] ; [64 37],[91.47413793 39.52586207] ; [70.52586207 30.47413793],0
v3,1,0.072189,3.232527,[49 74] ; [28 71],[42.66216216 80.33783784] ; [34.33783784 64.66216216],0
s1,1,0.073206,3.209628,[  2 126] ; [ 6 95],[  4.47161572 123.52838428] ; [ 3.52838428 97.47161572],0
r2,1,0.084746,2.971454,[120   8] ; [88 13],[116.26200873  11.73799127] ; [91.73799127  9.26200873],0
p8,1,0.135789,2.225042,[66 64] ; [40 58],[60.43859649 69.56140351] ; [45.56140351 52.43859649],0
b1,1,0.152479,2.047277,[45 86] ; [44 57],[50.25431034 80.74568966] ; [38.74568966 62.25431034],0
p10,1,0.165186,1.926094,[98 31] ; [67 32],[93.35526316 35.64473684] ; [71.64473684 27.35526316],0
p9,1,0.172606,1.86016,[99 28] ; [70 30],[94.55066079 32.44933921] ; [74.44933921 25.55066079],0
n5,1,0.183529,1.768813,[87 43] ; [59 42],[82.16450216 47.83549784] ; [63.83549784 37.16450216],0
n3,1,0.20287,1.621588,[23 14] ; [15  4],[25.10714286 11.89285714] ; [12.89285714  6.10714286],0
u3,1,0.205667,1.60167,[19 14] ; [18 24],[16.28 16.72] ; [20.72 21.28],0
p1,1,0.258399,1.277313,[  9 122] ; [11 88],[ 11.39130435 119.60869565] ; [ 8.60869565 90.39130435],0
r4,1,0.263649,1.249495,[110  21] ; [79 22],[106.71982759  24.28017241] ; [82.28017241 18.71982759],0
p7,1,0.319382,0.991477,[71 59] ; [47 51],[67.28070175 62.71929825] ; [50.71929825 47.28070175],0
b5,1,0.387342,0.747269,[77 54] ; [65 36],[80.18103448 50.81896552] ; [61.81896552 39.18103448],0
p4,1,0.39188,0.733102,[64 66] ; [44 57],[60.77922078 69.22077922] ; [47.22077922 53.77922078],0
s5,1,0.404238,0.695682,[ 16 111] ; [ 9 90],[ 14.04867257 112.95132743] ; [10.95132743 88.04867257],0
p12,1,0.426503,0.632327,[  5 125] ; [ 2 97],[  3.97379913 126.02620087] ; [ 3.02620087 95.97379913],0
b4,1,0.437372,0.603168,[78 53] ; [55 46],[75.09913793 55.90086207] ; [57.90086207 43.09913793],0
a8,1,0.438084,0.601297,[ 12 104] ; [13 81],[ 13.80952381 102.19047619] ; [11.19047619 82.80952381],0
s3,1,0.438813,0.599386,[30 99] ; [28 73],[32.53043478 96.46956522] ; [25.46956522 75.53043478],0
u2,1,0.455639,0.556586,[17 16] ; [18 24],[15.4 17.6] ; [19.6 22.4],0
v1,1,0.490849,0.474664,[58 71] ; [40 59],[55.44736842 73.55263158] ; [42.55263158 56.44736842],0
r3,1,0.504267,0.445944,[120  11] ; [89 11],[118.52380952  12.47619048] ; [90.47619048  9.52380952],0
n2,1,0.511912,0.430156,[22 15] ; [13  6],[23.125 13.875] ; [11.875  7.125],0
p2,1,0.55081,0.355868,[97 33] ; [78 22],[98.91304348 31.08695652] ; [76.08695652 23.91304348],0
b2,1,0.604679,0.267997,[30 47] ; [19 36],[28.58333333 48.41666667] ; [20.41666667 34.58333333],0
b3,1,0.604679,0.267997,[30 47] ; [19 36],[28.58333333 48.41666667] ; [20.41666667 34.58333333],0
s7,1,0.65792,0.19606,[29 94] ; [20 75],[27.64678899 95.35321101] ; [21.35321101 73.64678899],0
p6,1,0.750589,0.101037,[37 91] ; [27 73],[35.92982456 92.07017544] ; [28.07017544 71.92982456],0
s2,1,0.790448,0.070612,[ 25 104] ; [21 80],[ 25.8 103.2] ; [20.2 80.8],0
p11,1,0.893764,0.017834,[97 34] ; [74 27],[96.55603448 34.44396552] ; [74.44396552 26.55603448],0
p5,1,0.899753,0.015869,[  7 122] ; [ 5 94],[  6.78947368 122.21052632] ; [ 5.21052632 93.78947368],0
p3,1,0.953104,0.003459,[54 74] ; [43 58],[54.21834061 73.78165939] ; [42.78165939 58.21834061],0
a1,1,0.955214,0.003154,[  5 126] ; [ 4 97],[  5.08189655 125.91810345] ; [ 3.91810345 97.08189655],0
