Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.010842,6.491058,[ 1 10] ; [16 14],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
d4,1,0.011144,6.442252,[6 5] ; [27  3],[8.85365854 2.14634146] ; [24.14634146  5.85365854],0
d3,1,0.011196,6.433962,[3 8] ; [22  9],[6.54761905 4.45238095] ; [18.45238095 12.54761905],0
s1,1,0.066955,3.356139,[3 8] ; [ 2 29],[1.30952381 9.69047619] ; [ 3.69047619 27.30952381],0
a5,1,0.068526,3.317978,[4 7] ; [21 10],[6.54761905 4.45238095] ; [18.45238095 12.54761905],0
r2,1,0.07197,3.237498,[4 7] ; [19  9],[6.48717949 4.51282051] ; [16.51282051 11.48717949],0
v4,1,0.07197,3.237498,[4 7] ; [19  9],[6.48717949 4.51282051] ; [16.51282051 11.48717949],0
b3,1,0.076967,3.12782,[4 3] ; [ 4 15],[2.15384615 4.84615385] ; [ 5.84615385 13.15384615],0
b2,1,0.076967,3.12782,[4 3] ; [ 4 15],[2.15384615 4.84615385] ; [ 5.84615385 13.15384615],0
b4,1,0.09075,2.861018,[6 5] ; [25  6],[8.11904762 2.88095238] ; [22.88095238  8.11904762],0
s6,1,0.097589,2.744515,[2 9] ; [14 16],[4.29268293 6.70731707] ; [11.70731707 18.29268293],0
a6,1,0.115786,2.47342,[3 8] ; [17 14],[5.23809524 5.76190476] ; [14.76190476 16.23809524],0
a7,1,0.123125,2.377112,[4 7] ; [19 11],[6.17073171 4.82926829] ; [16.82926829 13.17073171],0
p11,1,0.16349,1.941644,[3 8] ; [16 15],[4.97619048 6.02380952] ; [14.02380952 16.97619048],0
n4,1,0.190969,1.710129,[5 6] ; [21 10],[6.80952381 4.19047619] ; [19.19047619 11.80952381],0
b1,1,0.215682,1.532871,[7 4] ; [13 18],[5.23809524 5.76190476] ; [14.76190476 16.23809524],0
p9,1,0.249177,1.327915,[4 7] ; [17 13],[5.63414634 5.36585366] ; [15.36585366 14.63414634],0
a1,1,0.254854,1.296496,[2 9] ; [ 2 29],[1.04761905 9.95238095] ; [ 2.95238095 28.04761905],0
a3,1,0.277962,1.177027,[8 2] ; [19 12],[6.58536585 3.41463415] ; [20.41463415 10.58536585],0
r3,1,0.333305,0.936013,[4 7] ; [15 13],[5.35897436 5.64102564] ; [13.64102564 14.35897436],0
a4,1,0.384295,0.756918,[4 7] ; [16 15],[5.23809524 5.76190476] ; [14.76190476 16.23809524],0
a2,1,0.432599,0.615836,[ 1 10] ; [ 6 25],[1.83333333 9.16666667] ; [ 5.16666667 25.83333333],0
s4,1,0.454296,0.559911,[2 9] ; [ 3 28],[1.30952381 9.69047619] ; [ 3.69047619 27.30952381],0
n6,1,0.456057,0.555556,[5 5] ; [19 11],[6. 4.] ; [18. 12.],0
a8,1,0.470302,0.521267,[1 9] ; [ 1 25],[0.55555556 9.44444444] ; [ 1.44444444 24.55555556],0
b5,1,0.470358,0.521135,[5 6] ; [18 13],[6.02380952 4.97619048] ; [16.97619048 14.02380952],0
p10,1,0.475263,0.509713,[6 5] ; [20 10],[6.97560976 4.02439024] ; [19.02439024 10.97560976],0
v1,1,0.496429,0.462561,[3 8] ; [12 19],[3.92857143 7.07142857] ; [11.07142857 19.92857143],0
n3,1,0.500352,0.454189,[3 6] ; [8 9],[3.80769231 5.19230769] ; [7.19230769 9.80769231],0
u2,1,0.514828,0.424242,[2 1] ; [5 6],[1.5 1.5] ; [5.5 5.5],0
s3,1,0.568403,0.325361,[4 7] ; [13 15],[4.79487179 6.20512821] ; [12.20512821 15.79487179],0
n2,1,0.579639,0.306818,[6 3] ; [10  8],[5.33333333 3.66666667] ; [10.66666667  7.33333333],0
p4,1,0.711755,0.13653,[3 8] ; [10 20],[3.48780488 7.51219512] ; [ 9.51219512 20.48780488],0
s8,1,0.72402,0.124674,[2 9] ; [ 7 23],[2.41463415 8.58536585] ; [ 6.58536585 23.41463415],0
n5,1,0.75344,0.098663,[6 5] ; [18 12],[6.43902439 4.56097561] ; [17.56097561 12.43902439],0
n1,1,0.778096,0.079412,[3 6] ; [ 7 11],[3.33333333 5.66666667] ; [ 6.66666667 11.33333333],0
p2,1,0.832506,0.044727,[7 4] ; [18 12],[6.70731707 4.29268293] ; [18.29268293 11.70731707],0
p8,1,0.924295,0.00903,[3 8] ; [ 8 23],[2.88095238 8.11904762] ; [ 8.11904762 22.88095238],0
p6,1,0.932167,0.007245,[2 9] ; [ 6 25],[2.0952381 8.9047619] ; [ 5.9047619 25.0952381],0
p1,1,0.954599,0.003241,[ 1 10] ; [ 3 28],[1.04761905 9.95238095] ; [ 2.95238095 28.04761905],0
s7,1,0.96749,0.001661,[4 6] ; [11 16],[4.05405405 5.94594595] ; [10.94594595 16.05405405],0
p7,1,0.969655,0.001447,[4 7] ; [10 18],[3.94871795 7.05128205] ; [10.05128205 17.94871795],0
s2,1,0.984182,0.000393,[3 8] ; [ 8 21],[3.025 7.975] ; [ 7.975 21.025],0
