Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,49.64905,[112  67] ; [22 88],[82.99653979 96.00346021] ; [51.00346021 58.99653979],1
v1,1,3e-06,21.749157,[131  51] ; [48 60],[112.33793103  69.66206897] ; [66.66206897 41.33793103],1
s4,1,0.000242,13.475539,[ 23 158] ; [33 76],[ 34.95172414 146.04827586] ; [21.04827586 87.95172414],1
n2,1,0.002079,9.478218,[19  1] ; [11 10],[14.63414634  5.36585366] ; [15.36585366  5.63414634],0
a3,1,0.002525,9.122081,[146  36] ; [70 39],[135.09278351  46.90721649] ; [80.90721649 28.09278351],0
p11,1,0.008964,6.830037,[166  17] ; [88 22],[158.64163823  24.35836177] ; [95.35836177 14.64163823],0
r1,1,0.036692,4.364658,[160  23] ; [86 24],[153.64505119  29.35494881] ; [92.35494881 17.64505119],0
a5,1,0.039327,4.246692,[153  30] ; [81 29],[146.15017065  36.84982935] ; [87.84982935 22.15017065],0
n5,1,0.068647,3.315069,[155  28] ; [83 26],[149.15753425  33.84246575] ; [88.84246575 20.15753425],0
r4,1,0.094862,2.78986,[174   9] ; [99 11],[170.50853242  12.49146758] ; [102.49146758   7.50853242],0
u1,1,0.098538,2.729043,[ 43 140] ; [17 93],[ 37.47440273 145.52559727] ; [22.52559727 87.47440273],0
p12,1,0.104974,2.628308,[ 29 154] ; [10 99],[ 24.44178082 158.55821918] ; [14.55821918 94.44178082],0
b3,1,0.105484,2.620613,[51 68] ; [21 47],[45.81818182 73.18181818] ; [26.18181818 41.81818182],0
b2,1,0.105484,2.620613,[51 68] ; [21 47],[45.81818182 73.18181818] ; [26.18181818 41.81818182],0
a2,1,0.108402,2.577358,[ 52 131] ; [22 88],[ 46.21843003 136.78156997] ; [27.78156997 82.21843003],0
b4,1,0.115416,2.478445,[112  71] ; [57 53],[105.55290102  77.44709898] ; [63.44709898 46.55290102],0
n3,1,0.132839,2.259005,[15  5] ; [11 10],[12.68292683  7.31707317] ; [13.31707317  7.68292683],0
n4,1,0.136635,2.215449,[157  26] ; [87 23],[152.39590444  30.60409556] ; [91.60409556 18.39590444],0
u4,1,0.138037,2.199709,[  7 176] ; [  1 109],[  4.99658703 178.00341297] ; [  3.00341297 106.99658703],0
d2,1,0.143077,2.144549,[101  82] ; [51 59],[94.93515358 88.06484642] ; [57.06484642 52.93515358],0
p9,1,0.169393,1.888303,[170  13] ; [97 13],[166.76109215  16.23890785] ; [100.23890785   9.76109215],0
d1,1,0.197045,1.664143,[125  58] ; [67 43],[119.91808874  63.08191126] ; [72.08191126 37.91808874],0
p10,1,0.20459,1.609301,[167  15] ; [95 14],[163.86254296  18.13745704] ; [98.13745704 10.86254296],0
s8,1,0.20927,1.576471,[102  78] ; [54 56],[96.82758621 83.17241379] ; [59.17241379 50.82758621],0
s6,1,0.210972,1.564741,[124  55] ; [80 25],[128.57746479  50.42253521] ; [75.42253521 29.57746479],0
d4,1,0.252073,1.311775,[160  23] ; [90 19],[156.67808219  26.32191781] ; [93.32191781 15.67808219],0
a8,1,0.258667,1.275879,[ 25 137] ; [11 93],[ 21.92481203 140.07518797] ; [14.07518797 89.92481203],0
a7,1,0.295534,1.094236,[136  46] ; [76 34],[132.1369863  49.8630137] ; [79.8630137 30.1369863],0
s5,1,0.318,0.997154,[80 95] ; [42 64],[75.97864769 99.02135231] ; [46.02135231 59.97864769],0
u2,1,0.323311,0.975507,[19 18] ; [25 15],[21.14285714 15.85714286] ; [22.85714286 17.14285714],0
d5,1,0.345166,0.891149,[154  29] ; [87 22],[151.03767123  31.96232877] ; [89.96232877 19.03767123],0
