Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,52.890856,[25 95] ; [115  66],[55.81395349 64.18604651] ; [84.18604651 96.81395349],1
p6,1,0.0,37.300652,[ 18 101] ; [90 91],[42.84 76.16] ; [ 65.16 115.84],1
p7,1,0.0,33.360907,[46 68] ; [134  47],[69.55932203 44.44067797] ; [110.44067797  70.55932203],1
p8,1,1e-05,19.449881,[47 74] ; [117  64],[65.70860927 55.29139073] ; [98.29139073 82.70860927],1
n4,1,0.000357,12.745527,[77 44] ; [149  33],[90.25082508 30.74917492] ; [135.74917492  46.25082508],1
s7,1,0.000672,11.565933,[43 76] ; [97 75],[57.25085911 61.74914089] ; [82.74914089 89.25085911],1
s8,1,0.000701,11.485898,[38 83] ; [93 89],[52.31353135 68.68646865] ; [ 78.68646865 103.31353135],1
n6,1,0.000811,11.216787,[91 29] ; [164  18],[101.32450331  18.67549669] ; [153.67549669  28.32450331],1
s2,1,0.002402,9.214093,[49 72] ; [105  75],[61.90697674 59.09302326] ; [92.09302326 87.90697674],0
n5,1,0.002436,9.188417,[79 42] ; [147  35],[90.25082508 30.74917492] ; [135.74917492  46.25082508],0
p2,1,0.002976,8.821957,[95 25] ; [165  16],[103.65448505  16.34551495] ; [156.34551495  24.65448505],0
a4,1,0.003375,8.592615,[38 83] ; [88 94],[50.31683168 70.68316832] ; [ 75.68316832 106.31683168],0
s6,1,0.003473,8.540451,[68 51] ; [130  47],[79.60135135 39.39864865] ; [118.39864865  58.60135135],0
r1,1,0.003893,8.332975,[76 45] ; [142  40],[87.05610561 33.94389439] ; [130.94389439  51.05610561],0
v4,1,0.007451,7.160954,[108  12] ; [177   5],[113.24503311   6.75496689] ; [171.75496689  10.24503311],0
d1,1,0.015536,5.85467,[54 67] ; [107  75],[64.29372937 56.70627063] ; [96.70627063 85.29372937],0
b1,1,0.018125,5.583992,[40 81] ; [85 97],[49.91749175 71.08250825] ; [ 75.08250825 106.91749175],0
r3,1,0.018218,5.575096,[104  16] ; [171  10],[109.6345515  10.3654485] ; [165.3654485  15.6345515],0
p11,1,0.019439,5.461589,[90 31] ; [155  27],[97.83828383 23.16171617] ; [147.16171617  34.83828383],0
r4,1,0.020408,5.376664,[96 25] ; [162  20],[103.02970297  17.97029703] ; [154.97029703  27.02970297],0
n2,1,0.022595,5.19937,[34  6] ; [21 13],[29.72972973 10.27027027] ; [25.27027027  8.72972973],0
s5,1,0.024533,5.056572,[33 87] ; [ 70 104],[42.04081633 77.95918367] ; [ 60.95918367 113.04081633],0
d5,1,0.032881,4.551951,[84 36] ; [146  35],[91.69435216 28.30564784] ; [138.30564784  42.69435216],0
d3,1,0.035762,4.408436,[69 50] ; [127  55],[77.48837209 41.51162791] ; [118.51162791  63.48837209],0
p5,1,0.048246,3.901403,[  9 111] ; [ 27 152],[ 14.44816054 105.55183946] ; [ 21.55183946 157.44816054],0
s3,1,0.051556,3.790133,[59 61] ; [109  71],[67.2 52.8] ; [100.8  79.2],0
a5,1,0.053345,3.733092,[75 46] ; [132  50],[82.66336634 38.33663366] ; [124.33663366  57.66336634],0
v1,1,0.059233,3.558718,[42 77] ; [82 95],[49.85135135 69.14864865] ; [ 74.14864865 102.85135135],0
p9,1,0.086965,2.929674,[107  13] ; [172  10],[110.86092715   9.13907285] ; [168.13907285  13.86092715],0
r2,1,0.089612,2.881328,[107  13] ; [171  10],[110.83056478   9.16943522] ; [167.16943522  13.83056478],0
d2,1,0.102547,2.665475,[44 76] ; [84 98],[50.86092715 69.13907285] ; [ 77.13907285 104.86092715],0
d4,1,0.123689,2.369971,[90 31] ; [148  33],[95.35761589 25.64238411] ; [142.64238411  38.35761589],0
p1,1,0.153367,2.038435,[  8 113] ; [ 21 161],[ 11.58085809 109.41914191] ; [ 17.41914191 164.58085809],0
b5,1,0.171326,1.871305,[78 43] ; [103  79],[72.28052805 48.71947195] ; [108.71947195  73.28052805],0
n1,1,0.18597,1.749256,[19 21] ; [11 23],[16.21621622 23.78378378] ; [13.78378378 20.21621622],0
