Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.2e-05,19.200092,[260 263] ; [78 29],[280.59365079 242.40634921] ; [57.40634921 49.59365079],1
s3,1,0.000265,13.299556,[284 235] ; [79 28],[300.95367412 218.04632588] ; [62.04632588 44.95367412],1
s6,1,0.000269,13.275387,[349 168] ; [88 15],[364.4016129 152.5983871] ; [72.5983871 30.4016129],1
s5,1,0.000355,12.757468,[173 340] ; [53 48],[188.82410423 324.17589577] ; [37.17589577 63.82410423],1
n4,1,0.001278,10.37417,[432  95] ; [73 34],[419.77129338 107.22870662] ; [85.22870662 21.77129338],0
v2,1,0.001561,10.004778,[310 198] ; [46 58],[295.50326797 212.49673203] ; [60.49673203 43.50326797],0
b3,1,0.007506,7.147811,[134 184] ; [13 43],[124.98930481 193.01069519] ; [22.01069519 33.98930481],0
b2,1,0.007506,7.147811,[134 184] ; [13 43],[124.98930481 193.01069519] ; [22.01069519 33.98930481],0
s7,1,0.011088,6.451122,[252 250] ; [67 38],[263.81878089 238.18121911] ; [55.18121911 49.81878089],0
a8,1,0.011331,6.412686,[ 75 404] ; [ 6 94],[ 67.01036269 411.98963731] ; [13.98963731 86.01036269],0
v3,1,0.011912,6.32395,[224 288] ; [32 73],[212.43435981 299.56564019] ; [43.56564019 61.43435981],0
d3,1,0.025118,5.015735,[365 161] ; [85 21],[374.52531646 151.47468354] ; [75.47468354 30.52531646],0
p6,1,0.039667,4.232067,[200 322] ; [52 54],[209.46496815 312.53503185] ; [42.53503185 63.46496815],0
v1,1,0.047821,3.916266,[304 207] ; [52 54],[294.83954619 216.16045381] ; [61.16045381 44.83954619],0
p11,1,0.087959,2.911331,[457  70] ; [86 21],[451.35804416  75.64195584] ; [91.64195584 15.35804416],0
p7,1,0.103083,2.657179,[361 157] ; [80 23],[367.85507246 150.14492754] ; [73.14492754 29.85507246],0
r1,1,0.158973,1.983965,[432  92] ; [82 25],[426.83993661  97.16006339] ; [87.16006339 19.83993661],0
p12,1,0.193846,1.688142,[ 50 475] ; [  6 101],[ 46.51898734 478.48101266] ; [ 9.48101266 97.51898734],0
p8,1,0.225035,1.471968,[308 214] ; [68 36],[313.53354633 208.46645367] ; [62.46645367 41.53354633],0
n5,1,0.232351,1.42641,[418 105] ; [80 27],[413.41904762 109.58095238] ; [84.58095238 22.41904762],0
r4,1,0.305933,1.048152,[484  43] ; [95 12],[481.28233438  45.71766562] ; [97.71766562  9.28233438],0
n1,1,0.307413,1.04176,[37 62] ; [ 6 17],[34.89344262 64.10655738] ; [ 8.10655738 14.89344262],0
r3,1,0.327803,0.957558,[505  19] ; [100   6],[503.20634921  20.79365079] ; [101.79365079   4.20634921],0
d1,1,0.363015,0.827434,[315 212] ; [69 38],[319.19242902 207.80757098] ; [64.80757098 42.19242902],0
s8,1,0.380497,0.769096,[245 279] ; [55 52],[249.12836767 274.87163233] ; [50.87163233 56.12836767],0
s1,1,0.390853,0.736286,[ 12 509] ; [  4 103],[ 13.27388535 507.72611465] ; [  2.72611465 104.27388535],0
