Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000971,10.882502,[ 2 60] ; [3 6],[ 4.36619718 57.63380282] ; [0.63380282 8.36619718],1
s8,1,0.008415,6.942983,[26 36] ; [8 1],[29.69014085 32.30985915] ; [4.30985915 4.69014085],0
d2,1,0.022815,5.18255,[30 32] ; [8 1],[33.18309859 28.81690141] ; [4.81690141 4.18309859],0
b3,1,0.027612,4.852148,[10 18] ; [7 2],[12.86486486 15.13513514] ; [4.13513514 4.86486486],0
b2,1,0.027612,4.852148,[10 18] ; [7 2],[12.86486486 15.13513514] ; [4.13513514 4.86486486],0
s3,1,0.028444,4.80097,[31 31] ; [8 1],[34.05633803 27.94366197] ; [4.94366197 4.05633803],0
p3,1,0.034493,4.470112,[19 43] ; [6 3],[21.83098592 40.16901408] ; [3.16901408 5.83098592],0
s2,1,0.035118,4.43945,[32 30] ; [8 1],[34.92957746 27.07042254] ; [5.07042254 3.92957746],0
p5,1,0.04623,3.973176,[ 6 56] ; [3 6],[ 7.85915493 54.14084507] ; [1.14084507 7.85915493],0
s7,1,0.04629,3.970992,[24 33] ; [7 2],[26.77272727 30.22727273] ; [4.22727273 4.77272727],0
a4,1,0.067409,3.345002,[28 34] ; [7 2],[30.56338028 31.43661972] ; [4.43661972 4.56338028],0
a2,1,0.067645,3.339266,[16 46] ; [5 4],[18.33802817 43.66197183] ; [2.66197183 6.33802817],0
n2,1,0.086069,2.946405,[16  4] ; [1 2],[14.7826087  5.2173913] ; [2.2173913 0.7826087],0
n1,1,0.086069,2.946405,[ 4 16] ; [2 1],[ 5.2173913 14.7826087] ; [0.7826087 2.2173913],0
u1,1,0.123007,2.378614,[13 49] ; [4 5],[14.84507042 47.15492958] ; [2.15492958 6.84507042],0
a3,1,0.13678,2.213814,[39 22] ; [8 1],[40.95714286 20.04285714] ; [6.04285714 2.95714286],0
n5,1,0.144278,2.131733,[40 22] ; [8 1],[41.91549296 20.08450704] ; [6.08450704 2.91549296],0
p4,1,0.176482,1.827006,[26 35] ; [6 3],[27.88571429 33.11428571] ; [4.11428571 4.88571429],0
v1,1,0.187239,1.739212,[28 34] ; [5 2],[29.65217391 32.34782609] ; [3.34782609 3.65217391],0
n4,1,0.193954,1.687325,[42 20] ; [8 1],[43.66197183 18.33802817] ; [6.33802817 2.66197183],0
v3,1,0.195407,1.676375,[24 37] ; [4 2],[25.49253731 35.50746269] ; [2.50746269 3.49253731],0
n3,1,0.21371,1.546111,[14  6] ; [1 2],[13.04347826  6.95652174] ; [1.95652174 1.04347826],0
s4,1,0.256443,1.287856,[18 44] ; [1 8],[16.5915493 45.4084507] ; [2.4084507 6.5915493],0
p2,1,0.295662,1.093659,[45 17] ; [5 4],[43.66197183 18.33802817] ; [6.33802817 2.66197183],0
p8,1,0.387299,0.747407,[25 37] ; [5 4],[26.1971831 35.8028169] ; [3.8028169 5.1971831],0
a7,1,0.40671,0.688398,[49 13] ; [6 3],[48.02816901 13.97183099] ; [6.97183099 2.02816901],0
p1,1,0.445685,0.581601,[ 3 59] ; [1 8],[ 3.49295775 58.50704225] ; [0.50704225 8.49295775],0
s6,1,0.448279,0.575,[39 21] ; [7 2],[40. 20.] ; [6. 3.],0
d3,1,0.479948,0.498981,[48 14] ; [6 3],[47.15492958 14.84507042] ; [6.84507042 2.15492958],0
v2,1,0.482558,0.493078,[34 25] ; [5 2],[34.86363636 24.13636364] ; [4.13636364 2.86363636],0
a5,1,0.485292,0.486947,[41 21] ; [7 2],[41.91549296 20.08450704] ; [6.08450704 2.91549296],0
n6,1,0.487368,0.482333,[49 13] ; [8 1],[49.77464789 12.22535211] ; [7.22535211 1.77464789],0
r1,1,0.487368,0.482333,[49 13] ; [8 1],[49.77464789 12.22535211] ; [7.22535211 1.77464789],0
b4,1,0.498712,0.457677,[35 27] ; [4 5],[34.05633803 27.94366197] ; [4.94366197 4.05633803],0
p6,1,0.602073,0.271881,[22 40] ; [4 5],[22.70422535 39.29577465] ; [3.29577465 5.70422535],0
a6,1,0.604886,0.267689,[43 19] ; [7 2],[43.66197183 18.33802817] ; [6.33802817 2.66197183],0
v4,1,0.609674,0.26065,[58  4] ; [8 1],[57.63380282  4.36619718] ; [8.36619718 0.63380282],0
s1,1,0.609674,0.26065,[ 4 58] ; [1 8],[ 4.36619718 57.63380282] ; [0.63380282 8.36619718],0
d5,1,0.697443,0.151146,[52 10] ; [8 1],[52.3943662  9.6056338] ; [7.6056338 1.3943662],0
s5,1,0.731927,0.11735,[20 37] ; [2 5],[19.59375 37.40625] ; [2.40625 4.59375],0
p7,1,0.85917,0.031481,[32 28] ; [4 4],[31.76470588 28.23529412] ; [4.23529412 3.76470588],0
a8,1,0.889357,0.019354,[ 5 47] ; [1 8],[ 5.1147541 46.8852459] ; [0.8852459 8.1147541],0
b5,1,0.948641,0.004149,[42 20] ; [6 3],[41.91549296 20.08450704] ; [6.08450704 2.91549296],0
