Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,60.616615,[11 86] ; [45 18],[33.95 63.05] ; [22.05 40.95],1
s3,1,0.0,34.588964,[26 70] ; [47 16],[44.0754717 51.9245283] ; [28.9245283 34.0754717],1
s6,1,0.0,29.69697,[36 60] ; [52 12],[52.8 43.2] ; [35.2 28.8],1
s2,1,0.0,28.07896,[24 72] ; [43 21],[40.2 55.8] ; [26.8 37.2],1
d1,1,0.000238,13.506498,[40 58] ; [45 19],[51.41975309 46.58024691] ; [33.58024691 30.41975309],1
d5,1,0.000675,11.556475,[59 39] ; [53  9],[68.6 29.4] ; [43.4 18.6],1
p10,1,0.000869,11.086957,[45 51] ; [47 17],[55.2 40.8] ; [36.8 27.2],1
d2,1,0.001425,10.172727,[37 59] ; [40 22],[46.78481013 49.21518987] ; [30.21518987 31.78481013],0
u1,1,0.001455,10.134501,[ 7 91] ; [16 48],[13.91358025 84.08641975] ; [ 9.08641975 54.91358025],0
p9,1,0.002232,9.348555,[50 46] ; [48 15],[59.16981132 36.83018868] ; [38.83018868 24.16981132],0
p6,1,0.002958,8.832892,[14 83] ; [22 42],[21.68944099 75.31055901] ; [14.31055901 49.68944099],0
s5,1,0.004443,8.093387,[18 73] ; [25 36],[25.74342105 65.25657895] ; [17.25657895 43.74342105],0
v1,1,0.006023,7.543348,[30 68] ; [32 29],[38.21383648 59.78616352] ; [23.78616352 37.21383648],0
a5,1,0.006049,7.535756,[56 42] ; [50 14],[64.12345679 33.87654321] ; [41.87654321 22.12345679],0
a3,1,0.006885,7.302792,[54 43] ; [49 15],[62.05590062 34.94409938] ; [40.94409938 23.05590062],0
a2,1,0.010272,6.587037,[13 85] ; [19 45],[19.35802469 78.64197531] ; [12.64197531 51.35802469],0
r3,1,0.013144,6.149567,[78 20] ; [60  4],[83.48148148 14.51851852] ; [54.51851852  9.48148148],0
v3,1,0.019884,5.42208,[26 67] ; [27 31],[32.64238411 60.35761589] ; [20.35761589 37.64238411],0
d4,1,0.020651,5.355973,[66 32] ; [52 10],[72.275 25.725] ; [45.725 16.275],0
a4,1,0.02278,5.185185,[35 61] ; [35 29],[42. 54.] ; [28. 36.],0
r1,1,0.038158,4.297959,[65 33] ; [52 12],[70.77777778 27.22222222] ; [46.22222222 17.77777778],0
u3,1,0.042303,4.123059,[22 22] ; [12  3],[25.3559322 18.6440678] ; [8.6440678 6.3559322],0
d3,1,0.045115,4.014337,[49 49] ; [41 21],[55.125 42.875] ; [34.875 27.125],0
n4,1,0.051878,3.77971,[59 39] ; [48 16],[64.72839506 33.27160494] ; [42.27160494 21.72839506],0
n1,1,0.054985,3.682532,[14 23] ; [14  8],[17.55932203 19.44067797] ; [10.44067797 11.55932203],0
v2,1,0.064163,3.426365,[40 53] ; [35 25],[45.58823529 47.41176471] ; [29.41176471 30.58823529],0
p5,1,0.069048,3.305517,[ 4 94] ; [ 7 53],[ 6.82278481 91.17721519] ; [ 4.17721519 55.82278481],0
p7,1,0.082213,3.020596,[26 70] ; [25 37],[30.98734177 65.01265823] ; [20.01265823 41.98734177],0
r4,1,0.082722,3.010599,[75 23] ; [56  8],[79.24691358 18.75308642] ; [51.75308642 12.24691358],0
b1,1,0.083461,2.996173,[40 58] ; [35 29],[45.37037037 52.62962963] ; [29.62962963 34.37037037],0
n6,1,0.089465,2.883973,[65 32] ; [50 13],[69.71875 27.28125] ; [45.28125 17.71875],0
a6,1,0.101949,2.67478,[57 41] ; [44 18],[61.8625 36.1375] ; [39.1375 22.8625],0
a8,1,0.140825,2.168924,[ 5 91] ; [ 7 53],[ 7.38461538 88.61538462] ; [ 4.61538462 55.38461538],0
v4,1,0.156365,2.00903,[83 15] ; [59  5],[85.90123457 12.09876543] ; [56.09876543  7.90123457],0
u4,1,0.165496,1.923273,[ 2 96] ; [ 4 60],[ 3.62962963 94.37037037] ; [ 2.37037037 61.62962963],0
p12,1,0.165614,1.9222,[ 5 93] ; [ 7 57],[ 7.25925926 90.74074074] ; [ 4.74074074 59.25925926],0
p11,1,0.182672,1.775749,[54 44] ; [42 22],[58.07407407 39.92592593] ; [37.92592593 26.07407407],0
b4,1,0.189648,1.72035,[51 47] ; [40 24],[55.04938272 42.95061728] ; [35.95061728 28.04938272],0
u2,1,0.22524,1.470668,[18 25] ; [9 6],[20.01724138 22.98275862] ; [6.98275862 8.01724138],0
n5,1,0.270212,1.215669,[60 37] ; [45 19],[63.26086957 33.73913043] ; [41.73913043 22.26086957],0
p3,1,0.290768,1.116063,[28 70] ; [23 40],[31.04347826 66.95652174] ; [19.95652174 43.04347826],0
n2,1,0.300641,1.071348,[25 13] ; [18  5],[26.78688525 11.21311475] ; [16.21311475  6.78688525],0
b3,1,0.358058,0.844693,[19 35] ; [22 28],[21.28846154 32.71153846] ; [19.71153846 30.28846154],0
b2,1,0.358058,0.844693,[19 35] ; [22 28],[21.28846154 32.71153846] ; [19.71153846 30.28846154],0
p4,1,0.364039,0.823911,[27 69] ; [22 41],[29.58490566 66.41509434] ; [19.41509434 43.58490566],0
a1,1,0.381241,0.766695,[10 88] ; [ 4 60],[ 8.4691358 89.5308642] ; [ 5.5308642 58.4691358],0
s4,1,0.408295,0.683761,[16 80] ; [14 50],[18. 78.] ; [12. 52.],0
a7,1,0.533473,0.387772,[58 40] ; [41 23],[59.88888889 38.11111111] ; [39.11111111 24.88888889],0
p8,1,0.596764,0.279904,[25 73] ; [14 50],[23.59259259 74.40740741] ; [15.40740741 48.59259259],0
b5,1,0.631627,0.229861,[56 42] ; [39 25],[57.4691358 40.5308642] ; [37.5308642 26.4691358],0
n3,1,0.68872,0.160474,[21 15] ; [14  8],[21.72413793 14.27586207] ; [13.27586207  8.72413793],0
p1,1,0.761403,0.092197,[ 9 89] ; [ 5 59],[ 8.4691358 89.5308642] ; [ 5.5308642 58.4691358],0
s1,1,0.902475,0.015015,[ 7 89] ; [ 5 59],[ 7.2 88.8] ; [ 4.8 59.2],0
