Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000102,15.092988,[31 45] ; [38 12],[41.61904762 34.38095238] ; [27.38095238 22.61904762],1
a8,1,0.000916,10.990779,[ 2 68] ; [10 35],[ 7.30434783 62.69565217] ; [ 4.69565217 40.30434783],1
p7,1,0.012955,6.175198,[31 43] ; [30 16],[37.61666667 36.38333333] ; [23.38333333 22.61666667],0
p9,1,0.02843,4.801778,[41 33] ; [36 12],[46.70491803 27.29508197] ; [30.29508197 17.70491803],0
a7,1,0.043873,4.061445,[48 28] ; [40 10],[53.07936508 22.92063492] ; [34.92063492 15.07936508],0
s6,1,0.067669,3.338675,[34 41] ; [31 19],[39. 36.] ; [26. 24.],0
p6,1,0.092346,2.832993,[11 62] ; [13 34],[14.6 58.4] ; [ 9.4 37.6],0
n3,1,0.109107,2.567111,[18  7] ; [7 8],[15.625  9.375] ; [9.375 5.625],0
a3,1,0.11205,2.525066,[47 29] ; [37 12],[51.072 24.928] ; [32.928 16.072],0
p10,1,0.126611,2.333575,[39 35] ; [32 16],[43.06557377 30.93442623] ; [27.93442623 20.06557377],0
p1,1,0.15291,2.042978,[ 6 69] ; [ 1 49],[ 4.2 70.8] ; [ 2.8 47.2],0
a6,1,0.179073,1.805297,[47 29] ; [36 13],[50.464 25.536] ; [32.536 16.464],0
n2,1,0.179627,1.800704,[16 10] ; [13  3],[17.95238095  8.04761905] ; [11.04761905  4.95238095],0
b4,1,0.184148,1.763828,[50 26] ; [27 23],[46.44444444 29.55555556] ; [30.55555556 19.44444444],0
p3,1,0.198035,1.656806,[31 44] ; [15 35],[27.6 47.4] ; [18.4 31.6],0
s7,1,0.215053,1.537077,[18 48] ; [18 29],[21.02654867 44.97345133] ; [14.97345133 32.02654867],0
v2,1,0.223123,1.48417,[31 38] ; [26 20],[34.2 34.8] ; [22.8 23.2],0
n1,1,0.261269,1.262019,[ 7 19] ; [7 9],[ 8.66666667 17.33333333] ; [ 5.33333333 10.66666667],0
v1,1,0.28928,1.122968,[31 44] ; [25 24],[33.87096774 41.12903226] ; [22.12903226 26.87096774],0
s3,1,0.294658,1.098214,[37 39] ; [28 20],[39.83870968 36.16129032] ; [25.16129032 22.83870968],0
s2,1,0.294739,1.097846,[27 49] ; [22 27],[29.792 46.208] ; [19.208 29.792],0
p8,1,0.311054,1.026194,[29 46] ; [23 25],[31.70731707 43.29268293] ; [20.29268293 27.70731707],0
p11,1,0.329773,0.949791,[42 34] ; [32 18],[44.63492063 31.36507937] ; [29.36507937 20.63492063],0
p12,1,0.343074,0.89891,[ 1 72] ; [ 2 47],[ 1.79508197 71.20491803] ; [ 1.20491803 47.79508197],0
v4,1,0.373812,0.790953,[65 10] ; [45  4],[66.53225806  8.46774194] ; [43.46774194  5.53225806],0
b1,1,0.382663,0.76213,[35 41] ; [27 23],[37.3968254 38.6031746] ; [24.6031746 25.3968254],0
d4,1,0.424966,0.636542,[63 13] ; [37 11],[61.29032258 14.70967742] ; [38.70967742  9.29032258],0
s1,1,0.426423,0.632547,[ 6 70] ; [ 2 45],[ 4.94308943 71.05691057] ; [ 3.05691057 43.94308943],0
u1,1,0.442473,0.589861,[ 6 70] ; [ 6 44],[ 7.23809524 68.76190476] ; [ 4.76190476 45.23809524],0
a2,1,0.542461,0.370997,[12 64] ; [10 40],[13.26984127 62.73015873] ; [ 8.73015873 41.26984127],0
s8,1,0.548367,0.360251,[22 54] ; [17 33],[23.52380952 52.47619048] ; [15.47619048 34.52380952],0
a4,1,0.561213,0.337608,[28 48] ; [21 29],[29.55555556 46.44444444] ; [19.44444444 30.55555556],0
s5,1,0.603891,0.269167,[13 57] ; [11 38],[14.11764706 55.88235294] ; [ 9.88235294 39.11764706],0
a5,1,0.606527,0.265263,[52 24] ; [32 18],[50.66666667 25.33333333] ; [33.33333333 16.66666667],0
d5,1,0.668004,0.183946,[58 18] ; [39 10],[58.976 17.024] ; [38.024 10.976],0
a1,1,0.668189,0.183727,[ 2 74] ; [ 2 48],[ 2.41269841 73.58730159] ; [ 1.58730159 48.41269841],0
r4,1,0.721901,0.126678,[67  9] ; [43  7],[66.34920635  9.65079365] ; [43.65079365  6.34920635],0
b3,1,0.763763,0.090326,[12 29] ; [ 7 20],[11.45588235 29.54411765] ; [ 7.54411765 19.45588235],0
b2,1,0.763763,0.090326,[12 29] ; [ 7 20],[11.45588235 29.54411765] ; [ 7.54411765 19.45588235],0
d3,1,0.789413,0.071328,[51 25] ; [34 15],[51.68 24.32] ; [33.32 15.68],0
r2,1,0.813814,0.055464,[69  7] ; [46  4],[69.36507937  6.63492063] ; [45.63492063  4.36507937],0
d2,1,0.827535,0.047465,[28 48] ; [19 30],[28.576 47.424] ; [18.424 30.576],0
b5,1,0.868148,0.02756,[46 30] ; [31 19],[46.44444444 29.55555556] ; [30.55555556 19.44444444],0
s4,1,0.892323,0.018324,[10 66] ; [ 7 43],[10.25396825 65.74603175] ; [ 6.74603175 43.25396825],0
u2,1,0.893852,0.017804,[21  7] ; [10  3],[21.17073171  6.82926829] ; [9.82926829 3.17073171],0
u3,1,0.929912,0.007736,[19  9] ; [9 4],[19.12195122  8.87804878] ; [8.87804878 4.12195122],0
p2,1,0.936245,0.006398,[53 22] ; [35 15],[52.8 22.2] ; [35.2 14.8],0
p4,1,0.940945,0.005488,[31 44] ; [21 29],[31.2 43.8] ; [20.8 29.2],0
r3,1,0.956915,0.002919,[70  6] ; [45  4],[69.92  6.08] ; [45.08  3.92],0
v3,1,0.971419,0.001284,[22 48] ; [14 31],[21.91304348 48.08695652] ; [14.08695652 30.91304348],0
p5,1,0.99395,5.7e-05,[ 3 71] ; [ 2 47],[ 3.00813008 70.99186992] ; [ 1.99186992 47.00813008],0
d1,1,1.0,0.0,[38 38] ; [25 25],[38. 38.] ; [25. 25.],0
