Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,69.283351,[19 30] ; [94  1],[38.45138889 10.54861111] ; [74.54861111 20.45138889],1
r1,1,0.0,60.101593,[12 37] ; [85 11],[32.77931034 16.22068966] ; [64.22068966 31.77931034],1
v4,1,0.0,47.502531,[22 26] ; [90  4],[37.85915493 10.14084507] ; [74.14084507 19.85915493],1
r2,1,0.0,33.047269,[26 21] ; [91  5],[38.45454545  8.54545455] ; [78.54545455 17.45454545],1
p2,1,4e-06,21.503586,[17 30] ; [73 23],[29.58041958 17.41958042] ; [60.41958042 35.58041958],1
p11,1,3.4e-05,17.203692,[16 33] ; [66 30],[27.71034483 21.28965517] ; [54.28965517 41.71034483],1
a1,1,0.000308,13.018983,[ 8 41] ; [ 1 95],[ 3.04137931 45.95862069] ; [ 5.95862069 90.04137931],1
u3,1,0.00063,11.686017,[ 6 15] ; [25  8],[12.05555556  8.94444444] ; [18.94444444 14.05555556],1
p3,1,0.000848,11.132383,[ 5 42] ; [36 60],[13.47552448 33.52447552] ; [27.52447552 68.47552448],1
s6,1,0.000871,11.083966,[10 39] ; [47 49],[19.26206897 29.73793103] ; [37.73793103 58.26206897],1
d5,1,0.00164,9.914432,[25 24] ; [73 22],[33.34722222 15.65277778] ; [64.65277778 30.34722222],0
p4,1,0.002995,8.810482,[10 38] ; [44 51],[18.12587413 29.87412587] ; [35.87412587 59.12587413],0
d4,1,0.005241,7.794257,[27 22] ; [73 21],[34.26573427 14.73426573] ; [65.73426573 28.26573427],0
a6,1,0.006535,7.39653,[25 24] ; [70 25],[32.32638889 16.67361111] ; [62.67361111 32.32638889],0
d3,1,0.007056,7.258586,[20 28] ; [62 33],[27.52447552 20.47552448] ; [54.47552448 40.52447552],0
a5,1,0.008001,7.033199,[22 27] ; [65 31],[29.4 19.6] ; [57.6 38.4],0
a7,1,0.012863,6.187863,[25 24] ; [69 27],[31.76551724 17.23448276] ; [62.23448276 33.76551724],0
p10,1,0.014779,5.942626,[18 29] ; [57 38],[24.82394366 22.17605634] ; [50.17605634 44.82394366],0
s8,1,0.019029,5.498891,[ 5 44] ; [26 70],[10.47586207 38.52413793] ; [20.52413793 75.47586207],0
v2,1,0.026857,4.899983,[14 34] ; [42 44],[20.05970149 27.94029851] ; [35.94029851 50.05970149],0
p8,1,0.028829,4.777803,[11 36] ; [40 55],[16.88028169 30.11971831] ; [34.11971831 60.88028169],0
d1,1,0.033824,4.503566,[14 35] ; [45 51],[19.93793103 29.06206897] ; [39.06206897 56.93793103],0
b3,1,0.036527,4.372332,[11 17] ; [10 45],[ 7.08433735 20.91566265] ; [13.91566265 41.08433735],0
b2,1,0.036527,4.372332,[11 17] ; [10 45],[ 7.08433735 20.91566265] ; [13.91566265 41.08433735],0
p9,1,0.046045,3.979947,[23 25] ; [62 33],[28.53146853 19.46853147] ; [56.46853147 38.53146853],0
s2,1,0.048153,3.90465,[10 39] ; [35 61],[15.20689655 33.79310345] ; [29.79310345 66.20689655],0
b1,1,0.061514,3.496088,[32 17] ; [47 49],[26.69655172 22.30344828] ; [52.30344828 43.69655172],0
n3,1,0.081409,3.03655,[13 11] ; [18  5],[15.82978723  8.17021277] ; [15.17021277  7.82978723],0
v3,1,0.082169,3.021463,[ 9 40] ; [28 59],[13.33088235 35.66911765] ; [23.66911765 63.33088235],0
s7,1,0.100835,2.692283,[ 7 38] ; [25 63],[10.82706767 34.17293233] ; [21.17293233 66.82706767],0
u2,1,0.10472,2.632147,[10 11] ; [23 10],[12.83333333  8.16666667] ; [20.16666667 12.83333333],0
n2,1,0.114105,2.496421,[12 12] ; [18  7],[14.69387755  9.30612245] ; [15.30612245  9.69387755],0
b5,1,0.146572,2.107564,[25 24] ; [61 35],[29.06206897 19.93793103] ; [56.93793103 39.06206897],0
b4,1,0.154357,2.028659,[23 26] ; [57 39],[27.03448276 21.96551724] ; [52.96551724 43.03448276],0
p5,1,0.202608,1.623475,[ 3 45] ; [ 2 93],[ 1.67832168 46.32167832] ; [ 3.32167832 91.67832168],0
s3,1,0.214881,1.538235,[18 30] ; [46 49],[21.48251748 26.51748252] ; [42.51748252 52.48251748],0
n5,1,0.231586,1.431094,[26 23] ; [40 54],[22.61538462 26.38461538] ; [43.38461538 50.61538462],0
s1,1,0.277,1.18175,[ 5 44] ; [ 5 89],[ 3.42657343 45.57342657] ; [ 6.57342657 87.42657343],0
p7,1,0.283078,1.152255,[20 27] ; [48 44],[22.99280576 24.00719424] ; [45.00719424 46.99280576],0
p1,1,0.405242,0.692717,[ 5 44] ; [ 6 89],[ 3.74305556 45.25694444] ; [ 7.25694444 87.74305556],0
a8,1,0.412596,0.671309,[ 3 45] ; [ 9 77],[ 4.29850746 43.70149254] ; [ 7.70149254 78.29850746],0
a3,1,0.465209,0.533333,[28 20] ; [62 34],[30. 18.] ; [60. 36.],0
n4,1,0.480902,0.496817,[23 26] ; [51 45],[25.00689655 23.99310345] ; [48.99310345 47.00689655],0
a2,1,0.500855,0.453125,[ 7 42] ; [18 78],[ 8.44827586 40.55172414] ; [16.55172414 79.44827586],0
a4,1,0.566,0.329421,[17 32] ; [38 58],[18.5862069 30.4137931] ; [36.4137931 59.5862069],0
p12,1,0.620154,0.245651,[ 1 47] ; [ 1 94],[ 0.67132867 47.32867133] ; [ 1.32867133 93.67132867],0
p6,1,0.65309,0.202026,[ 7 39] ; [17 76],[ 7.94244604 38.05755396] ; [16.05755396 76.94244604],0
v1,1,0.671929,0.179354,[17 32] ; [36 58],[18.16083916 30.83916084] ; [34.83916084 59.16083916],0
s4,1,0.739626,0.110456,[ 6 43] ; [10 86],[ 5.40689655 43.59310345] ; [10.59310345 85.40689655],0
