Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.009954,6.643137,[6 2] ; [ 9 25],[2.85714286 5.14285714] ; [12.14285714 21.85714286],0
b4,1,0.012064,6.301404,[1 7] ; [21 13],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
p8,1,0.018388,5.558824,[7 1] ; [14 20],[4. 4.] ; [17. 17.],0
p7,1,0.073176,3.210311,[7 1] ; [18 16],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
n4,1,0.073176,3.210311,[7 1] ; [18 16],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
b5,1,0.084805,2.970321,[2 6] ; [20 14],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
a5,1,0.158388,1.98955,[3 5] ; [22 12],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
v4,1,0.164742,1.930147,[7 1] ; [21 13],[5.33333333 2.66666667] ; [22.66666667 11.33333333],0
r1,1,0.201169,1.633867,[2 6] ; [17 17],[3.61904762 4.38095238] ; [15.38095238 18.61904762],0
v3,1,0.209565,1.574427,[1 7] ; [12 22],[2.47619048 5.52380952] ; [10.52380952 23.47619048],0
v2,1,0.237419,1.395852,[5 3] ; [13 20],[3.51219512 4.48780488] ; [14.48780488 18.51219512],0
n5,1,0.263412,1.250735,[7 1] ; [23 11],[5.71428571 2.28571429] ; [24.28571429  9.71428571],0
a3,1,0.275602,1.188653,[3 5] ; [20 14],[4.38095238 3.61904762] ; [18.61904762 15.38095238],0
r4,1,0.321602,0.982422,[2 6] ; [15 19],[3.23809524 4.76190476] ; [13.76190476 20.23809524],0
p4,1,0.321602,0.982422,[6 2] ; [19 15],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
u3,1,0.345099,0.891396,[3 2] ; [5 9],[2.10526316 2.89473684] ; [5.89473684 8.10526316],0
s5,1,0.403867,0.696783,[1 7] ; [ 9 25],[1.9047619 6.0952381] ; [ 8.0952381 25.9047619],0
p2,1,0.403867,0.696783,[7 1] ; [25  9],[6.0952381 1.9047619] ; [25.9047619  8.0952381],0
u2,1,0.418222,0.655306,[3 2] ; [11  3],[3.68421053 1.31578947] ; [10.31578947  3.68421053],0
p6,1,0.418731,0.653873,[3 5] ; [ 8 26],[2.0952381 5.9047619] ; [ 8.9047619 25.0952381],0
s3,1,0.418731,0.653873,[3 5] ; [ 8 26],[2.0952381 5.9047619] ; [ 8.9047619 25.0952381],0
n1,1,0.468717,0.525,[1 1] ; [3 9],[0.57142857 1.42857143] ; [3.42857143 8.57142857],0
s1,1,0.513168,0.427602,[1 7] ; [ 2 32],[0.57142857 7.42857143] ; [ 2.42857143 31.57142857],0
d3,1,0.524169,0.405682,[5 3] ; [17 17],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
d5,1,0.62503,0.238861,[5 3] ; [18 16],[4.38095238 3.61904762] ; [18.61904762 15.38095238],0
a6,1,0.62503,0.238861,[3 5] ; [16 18],[3.61904762 4.38095238] ; [15.38095238 18.61904762],0
s7,1,0.671735,0.179579,[3 4] ; [11 21],[2.51282051 4.48717949] ; [11.48717949 20.51282051],0
d2,1,0.685653,0.163832,[2 6] ; [11 23],[2.47619048 5.52380952] ; [10.52380952 23.47619048],0
n6,1,0.69472,0.154023,[5 3] ; [23 10],[5.46341463 2.53658537] ; [22.53658537 10.46341463],0
p11,1,0.725238,0.123529,[7 1] ; [28  6],[6.66666667 1.33333333] ; [28.33333333  5.66666667],0
s8,1,0.733625,0.115809,[3 5] ; [15 19],[3.42857143 4.57142857] ; [14.57142857 19.42857143],0
b1,1,0.733625,0.115809,[5 3] ; [19 15],[4.57142857 3.42857143] ; [19.42857143 14.57142857],0
p9,1,0.749934,0.101587,[7 1] ; [31  3],[7.23809524 0.76190476] ; [30.76190476  3.23809524],0
s6,1,0.763598,0.090456,[4 4] ; [19 15],[4.38095238 3.61904762] ; [18.61904762 15.38095238],0
a7,1,0.763598,0.090456,[4 4] ; [19 15],[4.38095238 3.61904762] ; [18.61904762 15.38095238],0
s2,1,0.78112,0.077206,[3 5] ; [11 23],[2.66666667 5.33333333] ; [11.33333333 22.66666667],0
d1,1,0.803728,0.061765,[2 6] ; [10 24],[2.28571429 5.71428571] ; [ 9.71428571 24.28571429],0
a4,1,0.803728,0.061765,[2 6] ; [10 24],[2.28571429 5.71428571] ; [ 9.71428571 24.28571429],0
v1,1,0.848831,0.036332,[3 5] ; [14 20],[3.23809524 4.76190476] ; [13.76190476 20.23809524],0
r3,1,0.849026,0.036237,[7 1] ; [28  5],[6.82926829 1.17073171] ; [28.17073171  4.82926829],0
d4,1,0.929982,0.007721,[6 2] ; [26  8],[6.0952381 1.9047619] ; [25.9047619  8.0952381],0
