Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.006882,7.303625,[27 16] ; [24 42],[20.11926606 22.88073394] ; [30.88073394 35.11926606],0
v3,1,0.008252,6.978048,[18 24] ; [13 54],[11.94495413 30.05504587] ; [19.05504587 47.94495413],0
p2,1,0.035215,4.434737,[36  8] ; [45 26],[30.99130435 13.00869565] ; [50.00869565 20.99130435],0
p9,1,0.050686,3.818632,[34  9] ; [43 27],[29.30088496 13.69911504] ; [47.69911504 22.30088496],0
s8,1,0.076217,3.143786,[17 28] ; [16 55],[12.80172414 32.19827586] ; [20.19827586 50.80172414],0
d5,1,0.079597,3.073108,[40  5] ; [53 17],[36.39130435  8.60869565] ; [56.60869565 13.39130435],0
s6,1,0.103008,2.658344,[26 19] ; [30 41],[21.72413793 23.27586207] ; [34.27586207 36.72413793],0
s5,1,0.140737,2.169887,[10 34] ; [ 8 58],[ 7.2 36.8] ; [10.8 55.2],0
p6,1,0.153576,2.036364,[12 30] ; [12 58],[ 9. 33.] ; [15. 55.],0
p3,1,0.180293,1.795208,[18 25] ; [21 50],[14.71052632 28.28947368] ; [24.28947368 46.71052632],0
a2,1,0.183064,1.772575,[13 32] ; [13 58],[10.0862069 34.9137931] ; [15.9137931 55.0862069],0
a3,1,0.203404,1.617761,[34 11] ; [45 25],[30.91304348 14.08695652] ; [48.08695652 21.91304348],0
s3,1,0.208413,1.582414,[16 27] ; [35 36],[19.23684211 23.76315789] ; [31.76315789 39.23684211],0
u2,1,0.211986,1.557808,[8 2] ; [15 11],[6.38888889 3.61111111] ; [16.61111111  9.38888889],0
d3,1,0.230954,1.434979,[37  8] ; [50 19],[34.34210526 10.65789474] ; [52.65789474 16.34210526],0
b2,1,0.233038,1.422222,[ 8 16] ; [ 8 32],[ 6. 18.] ; [10. 30.],0
b3,1,0.233038,1.422222,[ 8 16] ; [ 8 32],[ 6. 18.] ; [10. 30.],0
s7,1,0.237785,1.393678,[16 26] ; [18 48],[13.22222222 28.77777778] ; [20.77777778 45.22222222],0
b1,1,0.243717,1.358965,[24 21] ; [30 41],[20.94827586 24.05172414] ; [33.05172414 37.94827586],0
a5,1,0.265723,1.238692,[33 12] ; [45 26],[30.25862069 14.74137931] ; [47.74137931 23.25862069],0
d4,1,0.272803,1.202598,[39  6] ; [55 15],[36.7826087  8.2173913] ; [57.2173913 12.7826087],0
a4,1,0.2828,1.153587,[21 24] ; [26 45],[18.23275862 26.76724138] ; [28.76724138 42.23275862],0
p1,1,0.292963,1.105953,[ 5 40] ; [ 4 66],[ 3.52173913 41.47826087] ; [ 5.47826087 64.52173913],0
p5,1,0.323173,0.976061,[ 3 41] ; [ 2 67],[ 1.94690265 42.05309735] ; [ 3.05309735 65.94690265],0
b5,1,0.363272,0.82655,[31 14] ; [43 28],[28.70689655 16.29310345] ; [45.29310345 25.70689655],0
r4,1,0.383039,0.760926,[35 10] ; [50 21],[32.97413793 12.02586207] ; [52.02586207 18.97413793],0
r1,1,0.383733,0.758709,[36  9] ; [51 19],[34.04347826 10.95652174] ; [52.95652174 17.04347826],0
r2,1,0.504835,0.444757,[40  5] ; [60 11],[38.79310345  6.20689655] ; [61.20689655  9.79310345],0
s4,1,0.504835,0.444757,[ 5 40] ; [11 60],[ 6.20689655 38.79310345] ; [ 9.79310345 61.20689655],0
u1,1,0.563266,0.334082,[ 6 39] ; [ 7 64],[ 5.04310345 39.95689655] ; [ 7.95689655 63.04310345],0
p8,1,0.591356,0.288231,[18 25] ; [25 43],[16.65765766 26.34234234] ; [26.34234234 41.65765766],0
s1,1,0.593704,0.284597,[ 2 41] ; [ 5 65],[ 2.66371681 40.33628319] ; [ 4.33628319 65.66371681],0
v4,1,0.605024,0.267484,[39  6] ; [59 12],[38.01724138  6.98275862] ; [59.98275862 11.01724138],0
u3,1,0.608874,0.261818,[8 3] ; [16  9],[7.33333333 3.66666667] ; [16.66666667  8.33333333],0
n4,1,0.62661,0.236685,[23 22] ; [33 38],[21.72413793 23.27586207] ; [34.27586207 36.72413793],0
n5,1,0.627086,0.236032,[20 24] ; [29 42],[18.74782609 25.25217391] ; [30.25217391 40.74782609],0
a8,1,0.636455,0.223409,[ 5 33] ; [ 7 62],[ 4.26168224 33.73831776] ; [ 7.73831776 61.26168224],0
d1,1,0.67167,0.179655,[24 21] ; [35 36],[22.88793103 22.11206897] ; [36.11206897 34.88793103],0
b4,1,0.751181,0.100542,[24 21] ; [40 31],[24.82758621 20.17241379] ; [39.17241379 31.82758621],0
p4,1,0.758336,0.094659,[18 26] ; [27 44],[17.2173913 26.7826087] ; [27.7826087 43.2173913],0
a1,1,0.778065,0.079435,[ 2 43] ; [ 4 67],[ 2.32758621 42.67241379] ; [ 3.67241379 67.32758621],0
r3,1,0.788749,0.07179,[37  7] ; [61 10],[37.49565217  6.50434783] ; [60.50434783 10.49565217],0
p7,1,0.808253,0.058894,[20 22] ; [34 34],[20.61818182 21.38181818] ; [33.38181818 34.61818182],0
p10,1,0.842312,0.039576,[26 17] ; [41 29],[25.49557522 17.50442478] ; [41.50442478 28.49557522],0
a6,1,0.854026,0.03385,[36  9] ; [55 15],[35.60869565  9.39130435] ; [55.39130435 14.60869565],0
n1,1,0.874408,0.024984,[4 8] ; [ 8 18],[3.78947368 8.21052632] ; [ 8.21052632 17.78947368],0
d2,1,0.931893,0.007304,[17 28] ; [27 43],[17.2173913 27.7826087] ; [26.7826087 43.2173913],0
n3,1,0.938278,0.005996,[8 4] ; [17  9],[7.89473684 4.10526316] ; [17.10526316  8.89473684],0
n2,1,0.95673,0.002944,[7 5] ; [16 11],[7.07692308 4.92307692] ; [15.92307692 11.07692308],0
s2,1,0.977885,0.000768,[16 28] ; [26 45],[16.06956522 27.93043478] ; [25.93043478 45.06956522],0
p11,1,0.984236,0.00039,[24 21] ; [38 33],[24.05172414 20.94827586] ; [37.94827586 33.05172414],0
