Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.155862,[73 71] ; [ 23 119],[48.33566434 95.66433566] ; [47.66433566 94.33566434],1
r1,1,7e-06,20.101926,[120  25] ; [84 59],[102.70833333  42.29166667] ; [101.29166667  41.70833333],1
r3,1,4.7e-05,16.54941,[143   1] ; [124  18],[134.43356643   9.56643357] ; [132.56643357   9.43356643],1
v1,1,0.000105,15.036388,[89 52] ; [56 84],[72.75800712 68.24199288] ; [72.24199288 67.75800712],1
r4,1,0.000542,11.963643,[133  12] ; [110  33],[122.34375  22.65625] ; [120.65625  22.34375],1
p3,1,0.001304,10.33661,[78 67] ; [50 93],[64.44444444 80.55555556] ; [63.55555556 79.44444444],0
p6,1,0.002957,8.833632,[60 85] ; [ 35 106],[48.16433566 96.83566434] ; [46.83566434 94.16433566],0
p7,1,0.007852,7.067027,[102  43] ; [76 62],[91.20141343 53.79858657] ; [86.79858657 51.20141343],0
a5,1,0.01202,6.307844,[99 46] ; [77 66],[88.61111111 56.38888889] ; [87.38888889 55.61111111],0
r2,1,0.032735,4.559586,[133   9] ; [123  20],[127.55087719  14.44912281] ; [128.44912281  14.55087719],0
n5,1,0.035053,4.442601,[116  27] ; [100  42],[108.37894737  34.62105263] ; [107.62105263  34.37894737],0
a3,1,0.043473,4.076925,[95 50] ; [77 66],[86.59722222 58.40277778] ; [85.40277778 57.59722222],0
u1,1,0.049852,3.846436,[ 10 135] ; [  3 140],[  6.54513889 138.45486111] ; [  6.45486111 136.54513889],0
d5,1,0.068148,3.327077,[91 54] ; [74 68],[83.36236934 61.63763066] ; [81.63763066 60.36236934],0
s8,1,0.083542,2.99461,[62 83] ; [47 96],[54.87847222 90.12152778] ; [54.12152778 88.87847222],0
n1,1,0.114957,2.484721,[ 9 24] ; [16 19],[12.13235294 20.86764706] ; [12.86764706 22.13235294],0
s1,1,0.118499,2.437042,[  3 141] ; [  8 134],[  5.53846154 138.46153846] ; [  5.46153846 136.53846154],0
s4,1,0.12849,2.310649,[ 20 125] ; [ 29 112],[ 24.84265734 120.15734266] ; [ 24.15734266 116.84265734],0
s7,1,0.148362,2.089014,[70 66] ; [59 79],[64.02919708 71.97080292] ; [64.97080292 73.02919708],0
n4,1,0.17241,1.861863,[107  38] ; [95 48],[101.70138889  43.29861111] ; [100.29861111  42.70138889],0
b5,1,0.186338,1.746336,[76 69] ; [86 57],[81.5625 63.4375] ; [80.4375 62.5625],0
d3,1,0.211342,1.562211,[64 81] ; [52 89],[58.81118881 86.18881119] ; [57.18881119 83.81118881],0
s5,1,0.217814,1.518716,[48 95] ; [ 37 101],[43.25622776 99.74377224] ; [41.74377224 96.25622776],0
n2,1,0.25563,1.292272,[29  5] ; [26  9],[27.10144928  6.89855072] ; [27.89855072  7.10144928],0
b1,1,0.287822,1.129782,[51 94] ; [59 84],[55.38194444 89.61805556] ; [54.61805556 88.38194444],0
s6,1,0.295998,1.092139,[96 45] ; [87 53],[91.82562278 49.17437722] ; [91.17437722 48.82562278],0
p5,1,0.302497,1.063154,[ 20 125] ; [ 14 128],[ 17.17770035 127.82229965] ; [ 16.82229965 125.17770035],0
n3,1,0.305257,1.051087,[27  7] ; [24 11],[25.13043478  8.86956522] ; [25.86956522  9.13043478],0
p11,1,0.32342,0.975066,[123  22] ; [115  28],[119.82638889  25.17361111] ; [118.17361111  24.82638889],0
p9,1,0.329143,0.952266,[137   8] ; [130  12],[134.89547038  10.10452962] ; [132.10452962   9.89547038],0
u3,1,0.380724,0.768363,[31 19] ; [35 30],[28.69565217 21.30434783] ; [37.30434783 27.69565217],0
n6,1,0.409699,0.679675,[122  21] ; [116  26],[119.41754386  23.58245614] ; [118.58245614  23.41754386],0
d4,1,0.413547,0.668581,[90 55] ; [82 61],[86.59722222 58.40277778] ; [85.40277778 57.59722222],0
b4,1,0.413704,0.66813,[83 62] ; [75 68],[79.54861111 65.45138889] ; [78.45138889 64.54861111],0
v4,1,0.476159,0.507646,[134   8] ; [131  11],[132.5   9.5] ; [132.5   9.5],0
a8,1,0.477491,0.504589,[ 15 121] ; [ 19 118],[ 16.93772894 119.06227106] ; [ 17.06227106 119.93772894],0
p12,1,0.480333,0.498107,[ 10 135] ; [  7 135],[  8.58885017 136.41114983] ; [  8.41114983 133.58885017],0
a6,1,0.485556,0.486359,[89 56] ; [82 61],[86.09375 58.90625] ; [84.90625 58.09375],0
b2,1,0.503029,0.44854,[30 53] ; [23 51],[28.01910828 54.98089172] ; [24.98089172 49.01910828],0
b3,1,0.503029,0.44854,[30 53] ; [23 51],[28.01910828 54.98089172] ; [24.98089172 49.01910828],0
p1,1,0.519317,0.41525,[ 12 133] ; [ 15 128],[ 13.59375 131.40625] ; [ 13.40625 129.59375],0
d2,1,0.550779,0.355923,[ 17 128] ; [ 20 122],[ 18.69337979 126.30662021] ; [ 18.30662021 123.69337979],0
a7,1,0.559376,0.340785,[97 47] ; [91 51],[94.65734266 49.34265734] ; [93.34265734 48.65734266],0
u2,1,0.565127,0.330904,[26 23] ; [38 27],[27.50877193 21.49122807] ; [36.49122807 28.50877193],0
a1,1,0.571932,0.31946,[  7 138] ; [  5 138],[  6.04166667 138.95833333] ; [  5.95833333 137.04166667],0
p4,1,0.604581,0.268142,[81 64] ; [75 67],[78.81533101 66.18466899] ; [77.18466899 64.81533101],0
s2,1,0.642092,0.216017,[64 80] ; [67 75],[65.95804196 78.04195804] ; [65.04195804 76.95804196],0
a4,1,0.739222,0.110811,[ 39 106] ; [ 36 107],[ 37.76041667 107.23958333] ; [ 37.23958333 105.76041667],0
p8,1,0.773783,0.082616,[77 68] ; [73 69],[75.78397213 69.21602787] ; [74.21602787 67.78397213],0
s3,1,0.859436,0.031362,[73 71] ; [70 71],[72.25263158 71.74736842] ; [70.74736842 70.25263158],0
p2,1,0.957966,0.002778,[121  24] ; [119  24],[120.83333333  24.16666667] ; [119.16666667  23.83333333],0
a2,1,0.974316,0.001037,[ 10 135] ; [ 10 133],[ 10.06944444 134.93055556] ; [  9.93055556 133.06944444],0
