Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,28.150883,[53 40] ; [ 1 31],[40.176 52.824] ; [13.824 18.176],1
a5,1,0.000231,13.563323,[61 32] ; [ 9 23],[52.08 40.92] ; [17.92 14.08],1
d4,1,0.000446,12.328757,[76 17] ; [16 16],[68.448 24.552] ; [23.552  8.448],1
a3,1,0.000603,11.767753,[64 29] ; [11 21],[55.8 37.2] ; [19.2 12.8],1
a4,1,0.002499,9.141195,[39 54] ; [ 4 28],[31.992 61.008] ; [11.008 20.992],0
d2,1,0.002563,9.09494,[42 50] ; [ 5 27],[34.87096774 57.12903226] ; [12.12903226 19.87096774],0
v2,1,0.002882,8.880659,[45 45] ; [ 6 25],[37.9338843 52.0661157] ; [13.0661157 17.9338843],0
d3,1,0.002988,8.814747,[60 33] ; [11 21],[52.824 40.176] ; [18.176 13.824],0
p10,1,0.019983,5.41336,[78 14] ; [21 11],[73.4516129 18.5483871] ; [25.5483871  6.4516129],0
v1,1,0.046878,3.949757,[44 47] ; [ 9 23],[39.21138211 51.78861789] ; [13.78861789 18.21138211],0
v3,1,0.07533,3.162873,[35 54] ; [ 7 25],[30.89256198 58.10743802] ; [11.10743802 20.89256198],0
p11,1,0.08252,3.014553,[75 18] ; [21 11],[71.424 21.576] ; [24.576  7.424],0
p3,1,0.09202,2.838676,[48 45] ; [11 21],[43.896 49.104] ; [15.104 16.896],0
n4,1,0.098545,2.728939,[67 26] ; [18 14],[63.24 29.76] ; [21.76 10.24],0
b2,1,0.099453,2.714286,[24 33] ; [ 4 15],[21. 36.] ; [ 7. 12.],0
b3,1,0.099453,2.714286,[24 33] ; [ 4 15],[21. 36.] ; [ 7. 12.],0
a7,1,0.108891,2.570237,[64 29] ; [17 15],[60.264 32.736] ; [20.736 11.264],0
a2,1,0.118059,2.442877,[12 81] ; [ 1 31],[ 9.672 83.328] ; [ 3.328 28.672],0
b4,1,0.137317,2.207766,[63 30] ; [17 15],[59.52 33.48] ; [20.48 11.52],0
n1,1,0.171857,1.866667,[13 14] ; [2 7],[11.25 15.75] ; [3.75 5.25],0
p5,1,0.180263,1.795453,[ 9 83] ; [ 6 26],[11.12903226 80.87096774] ; [ 3.87096774 28.12903226],0
r2,1,0.184545,1.760639,[87  5] ; [28  4],[85.32258065  6.67741935] ; [29.67741935  2.32258065],0
p2,1,0.211037,1.564298,[74 19] ; [22 10],[71.424 21.576] ; [24.576  7.424],0
s5,1,0.344456,0.893776,[29 56] ; [ 8 24],[26.88034188 58.11965812] ; [10.11965812 21.88034188],0
p12,1,0.425356,0.63547,[ 5 88] ; [ 3 29],[ 5.952 87.048] ; [ 2.048 29.952],0
p6,1,0.441758,0.591711,[35 55] ; [10 22],[33.19672131 56.80327869] ; [11.80327869 20.19672131],0
s3,1,0.474554,0.511353,[45 47] ; [18 14],[46.74193548 45.25806452] ; [16.25806452 15.74193548],0
p7,1,0.491,0.474334,[54 38] ; [16 15],[52.35772358 39.64227642] ; [17.64227642 13.35772358],0
s8,1,0.516342,0.421194,[35 58] ; [10 22],[33.48 59.52] ; [11.52 20.48],0
s4,1,0.551668,0.354337,[19 74] ; [ 5 27],[17.856 75.144] ; [ 6.144 25.856],0
n6,1,0.5792,0.30753,[82 11] ; [27  5],[81.096 11.904] ; [27.904  4.096],0
n3,1,0.584191,0.299507,[22  7] ; [6 3],[21.36842105  7.63157895] ; [6.63157895 2.36842105],0
s7,1,0.673249,0.177825,[35 53] ; [11 20],[34.01680672 53.98319328] ; [11.98319328 19.01680672],0
p4,1,0.690594,0.158444,[48 44] ; [18 14],[48.96774194 43.03225806] ; [17.03225806 14.96774194],0
p9,1,0.731037,0.118161,[79 12] ; [27  5],[78.42276423 12.57723577] ; [27.57723577  4.42276423],0
n2,1,0.736319,0.113389,[24  5] ; [7 2],[23.65789474  5.34210526] ; [7.34210526 1.65789474],0
b1,1,0.744206,0.106465,[32 61] ; [10 22],[31.248 61.752] ; [10.752 21.248],0
r3,1,0.756053,0.096514,[91  2] ; [31  1],[90.768  2.232] ; [31.232  0.768],0
a8,1,0.773261,0.083009,[10 78] ; [ 4 26],[10.44067797 77.55932203] ; [ 3.55932203 26.44067797],0
u2,1,0.774469,0.082102,[14 15] ; [11 10],[14.5 14.5] ; [10.5 10.5],0
p1,1,0.825706,0.048493,[10 83] ; [ 3 29],[ 9.672 83.328] ; [ 3.328 28.672],0
b5,1,0.828582,0.046881,[62 31] ; [22 10],[62.496 30.504] ; [21.504 10.496],0
a6,1,0.857816,0.032096,[54 39] ; [18 14],[53.568 39.432] ; [18.432 13.568],0
p8,1,0.858858,0.031623,[41 50] ; [15 17],[41.43089431 49.56910569] ; [14.56910569 17.43089431],0
u3,1,0.889816,0.019193,[13 16] ; [ 9 12],[12.76 16.24] ; [ 9.24 11.76],0
s2,1,0.889866,0.019175,[42 51] ; [14 18],[41.664 51.336] ; [14.336 17.664],0
s6,1,0.932838,0.007102,[53 35] ; [19 13],[52.8 35.2] ; [19.2 12.8],0
a1,1,0.967939,0.001615,[ 6 87] ; [ 2 30],[ 5.952 87.048] ; [ 2.048 29.952],0
s1,1,0.97011,0.001404,[ 3 89] ; [ 1 31],[ 2.96774194 89.03225806] ; [ 1.03225806 30.96774194],0
n5,1,0.994353,5e-05,[64 29] ; [22 10],[63.984 29.016] ; [22.016  9.984],0
