Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.314195,[126  10] ; [4 8],[119.45945946  16.54054054] ; [10.54054054  1.45945946],1
v4,1,3.8e-05,16.981458,[131   5] ; [8 4],[127.72972973   8.27027027] ; [11.27027027  0.72972973],1
r1,1,0.00019,13.930522,[109  26] ; [4 8],[103.7755102  31.2244898] ; [9.2244898 2.7755102],1
a5,1,0.000943,10.936453,[105  31] ; [4 8],[100.16216216  35.83783784] ; [8.83783784 3.16216216],1
r3,1,0.00174,9.805777,[131   5] ; [9 3],[128.64864865   7.35135135] ; [11.35135135  0.64864865],0
s3,1,0.020567,5.363136,[73 61] ; [2 9],[69.31034483 64.68965517] ; [5.68965517 5.31034483],0
u3,1,0.030524,4.679547,[33 15] ; [1 4],[30.79245283 17.20754717] ; [3.20754717 1.79245283],0
s2,1,0.055717,3.660502,[76 57] ; [3 8],[72.96527778 60.03472222] ; [6.03472222 4.96527778],0
n5,1,0.164252,1.934641,[104  32] ; [7 5],[102.  34.] ; [9. 3.],0
v1,1,0.164917,1.928553,[70 59] ; [4 8],[67.70212766 61.29787234] ; [6.29787234 5.70212766],0
p3,1,0.21675,1.525762,[81 54] ; [5 7],[78.97959184 56.02040816] ; [7.02040816 4.97959184],0
n4,1,0.240299,1.378841,[110  26] ; [8 4],[108.43243243  27.56756757] ; [9.56756757 2.43243243],0
a2,1,0.262684,1.254556,[ 30 106] ; [ 1 11],[ 28.48648649 107.51351351] ; [2.51351351 9.48648649],0
p2,1,0.262684,1.254556,[106  30] ; [11  1],[107.51351351  28.48648649] ; [9.48648649 2.51351351],0
s6,1,0.27439,1.194669,[98 36] ; [7 5],[96.36986301 37.63013699] ; [8.63013699 3.36986301],0
d2,1,0.280708,1.163658,[78 57] ; [5 7],[76.2244898 58.7755102] ; [6.7755102 5.2244898],0
s7,1,0.292132,1.10977,[60 67] ; [3 7],[58.40145985 68.59854015] ; [4.59854015 5.40145985],0
d3,1,0.301698,1.066674,[94 42] ; [10  2],[95.56756757 40.43243243] ; [8.43243243 3.56756757],0
a4,1,0.312156,1.021533,[66 70] ; [4 8],[64.32432432 71.67567568] ; [5.67567568 6.32432432],0
v2,1,0.337392,0.920315,[74 58] ; [5 7],[72.41666667 59.58333333] ; [6.58333333 5.41666667],0
a8,1,0.344446,0.893812,[ 11 108] ; [2 9],[ 11.9 107.1] ; [1.1 9.9],0
d4,1,0.353783,0.85984,[110  26] ; [11  1],[111.18918919  24.81081081] ; [9.81081081 2.18918919],0
u2,1,0.377922,0.77745,[29 19] ; [2 3],[28.0754717 19.9245283] ; [2.9245283 2.0754717],0
p5,1,0.384755,0.755454,[ 12 122] ; [ 2 10],[ 12.84931507 121.15068493] ; [ 1.15068493 10.84931507],0
p10,1,0.416511,0.660139,[101  34] ; [7 4],[99.8630137 35.1369863] ; [8.1369863 2.8630137],0
v3,1,0.447521,0.576923,[46 82] ; [3 9],[44.8 83.2] ; [4.2 7.8],0
b2,1,0.46507,0.533666,[31 55] ; [1 4],[30.24175824 55.75824176] ; [1.75824176 3.24175824],0
b3,1,0.46507,0.533666,[31 55] ; [1 4],[30.24175824 55.75824176] ; [1.75824176 3.24175824],0
n2,1,0.476538,0.506775,[23 13] ; [4 1],[23.70731707 12.29268293] ; [3.29268293 1.70731707],0
p8,1,0.522817,0.408333,[46 89] ; [3 9],[45. 90.] ; [4. 8.],0
a7,1,0.526431,0.401276,[102  34] ; [8 4],[101.08108108  34.91891892] ; [8.91891892 3.08108108],0
p9,1,0.530472,0.393487,[108  26] ; [8 3],[107.2  26.8] ; [8.8 2.2],0
n6,1,0.544218,0.367778,[116  20] ; [11  1],[116.7027027  19.2972973] ; [10.2972973  1.7027027],0
p6,1,0.571104,0.320838,[ 32 102] ; [ 2 10],[ 31.20547945 102.79452055] ; [2.79452055 9.20547945],0
n3,1,0.641034,0.217392,[26 11] ; [3 2],[25.54761905 11.45238095] ; [3.45238095 1.54761905],0
d1,1,0.658944,0.194809,[88 48] ; [7 5],[87.2972973 48.7027027] ; [7.7027027 4.2972973],0
a3,1,0.658944,0.194809,[88 48] ; [7 5],[87.2972973 48.7027027] ; [7.7027027 4.2972973],0
s5,1,0.682975,0.166796,[35 91] ; [4 8],[35.60869565 90.39130435] ; [3.39130435 8.60869565],0
a6,1,0.697377,0.151215,[87 49] ; [7 5],[86.37837838 49.62162162] ; [7.62162162 4.37837838],0
b5,1,0.697377,0.151215,[87 49] ; [7 5],[86.37837838 49.62162162] ; [7.62162162 4.37837838],0
b4,1,0.700474,0.147979,[83 53] ; [8 4],[83.62162162 52.37837838] ; [7.37837838 4.62162162],0
p11,1,0.818083,0.052905,[95 41] ; [8 4],[94.64864865 41.35135135] ; [8.35135135 3.64864865],0
p12,1,0.829183,0.046548,[ 14 122] ; [ 1 11],[ 13.78378378 122.21621622] ; [ 1.21621622 10.78378378],0
p1,1,0.829183,0.046548,[ 14 122] ; [ 1 11],[ 13.78378378 122.21621622] ; [ 1.21621622 10.78378378],0
b1,1,0.894206,0.017685,[54 82] ; [5 7],[54.21621622 81.78378378] ; [4.78378378 7.21621622],0
d5,1,0.910565,0.012617,[115  21] ; [10  2],[114.86486486  21.13513514] ; [10.13513514  1.86486486],0
s8,1,0.913724,0.011738,[58 76] ; [5 7],[57.82191781 76.17808219] ; [5.17808219 6.82191781],0
