Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.004779,7.961378,[20 11] ; [17 35],[13.81927711 17.18072289] ; [23.18072289 28.81927711],0
p9,1,0.005937,7.569286,[13 15] ; [40 12],[18.55  9.45] ; [34.45 17.55],0
a3,1,0.016534,5.745178,[20 11] ; [19 32],[14.74390244 16.25609756] ; [24.25609756 26.74390244],0
p11,1,0.023558,5.126847,[13 18] ; [35 17],[17.92771084 13.07228916] ; [30.07228916 21.92771084],0
p7,1,0.024216,5.079082,[10 21] ; [29 21],[14.92592593 16.07407407] ; [24.07407407 25.92592593],0
p10,1,0.033792,4.505182,[13 17] ; [35 17],[17.56097561 12.43902439] ; [30.43902439 21.56097561],0
p6,1,0.036166,4.389262,[ 4 26] ; [18 34],[ 8.04878049 21.95121951] ; [13.95121951 38.04878049],0
v4,1,0.045116,4.014312,[22  9] ; [46  6],[25.39759036  5.60240964] ; [42.60240964  9.39759036],0
p1,1,0.051427,3.794301,[ 5 26] ; [ 2 50],[ 2.61445783 28.38554217] ; [ 4.38554217 47.61445783],0
b1,1,0.065207,3.39973,[19 12] ; [21 31],[14.93975904 16.06024096] ; [25.06024096 26.93975904],0
d2,1,0.073047,3.213195,[15 16] ; [15 37],[11.20481928 19.79518072] ; [18.79518072 33.20481928],0
a7,1,0.082729,3.010461,[14 17] ; [33 18],[17.76829268 13.23170732] ; [29.23170732 21.76829268],0
a4,1,0.11683,2.459312,[10 21] ; [ 9 43],[ 7.09638554 23.90361446] ; [11.90361446 40.09638554],0
s4,1,0.137967,2.200493,[ 6 25] ; [18 34],[ 8.96385542 22.03614458] ; [15.03614458 36.96385542],0
p8,1,0.138246,2.19737,[ 8 22] ; [22 29],[11.11111111 18.88888889] ; [18.88888889 32.11111111],0
r2,1,0.152475,2.047314,[20 11] ; [41 11],[22.78313253  8.21686747] ; [38.21686747 13.78313253],0
d1,1,0.157891,1.994307,[13 18] ; [14 38],[10.08433735 20.91566265] ; [16.91566265 35.08433735],0
p3,1,0.160294,1.971455,[ 7 23] ; [20 32],[ 9.87804878 20.12195122] ; [17.12195122 34.87804878],0
u2,1,0.161989,1.955556,[3 8] ; [17 16],[5. 6.] ; [15. 18.],0
s8,1,0.190039,1.717316,[ 5 26] ; [15 37],[ 7.46987952 23.53012048] ; [12.53012048 39.46987952],0
n6,1,0.214927,1.537925,[16 15] ; [34 18],[18.6746988 12.3253012] ; [31.3253012 20.6746988],0
a1,1,0.280111,1.166552,[ 3 28] ; [ 2 50],[ 1.86746988 29.13253012] ; [ 3.13253012 48.86746988],0
a2,1,0.280111,1.166552,[ 3 28] ; [ 2 50],[ 1.86746988 29.13253012] ; [ 3.13253012 48.86746988],0
p4,1,0.280975,1.162368,[10 21] ; [23 29],[12.3253012 18.6746988] ; [20.6746988 31.3253012],0
n3,1,0.286308,1.136902,[6 8] ; [14  9],[7.56756757 6.43243243] ; [12.43243243 10.56756757],0
d3,1,0.398568,0.712642,[15 16] ; [29 21],[16.83950617 14.16049383] ; [27.16049383 22.83950617],0
v2,1,0.418462,0.65463,[10 20] ; [13 39],[ 8.41463415 21.58536585] ; [14.58536585 37.41463415],0
s2,1,0.538899,0.377585,[11 20] ; [22 30],[12.3253012 18.6746988] ; [20.6746988 31.3253012],0
r3,1,0.555804,0.347021,[24  7] ; [43  9],[25.02409639  5.97590361] ; [41.97590361 10.02409639],0
d4,1,0.569316,0.323829,[21 10] ; [32 20],[19.79518072 11.20481928] ; [33.20481928 18.79518072],0
