Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,77.698815,[99 58] ; [ 24 137],[60.72641509 96.27358491] ; [62.27358491 98.72641509],1
p6,1,0.0,40.326754,[68 90] ; [ 18 141],[ 42.86435331 115.13564669] ; [ 43.13564669 115.86435331],1
p2,1,0.0,29.224138,[142  16] ; [103  57],[121.72955975  36.27044025] ; [123.27044025  36.72955975],1
p7,1,0.0,25.803774,[110  46] ; [65 90],[87.78135048 68.21864952] ; [87.21864952 67.78135048],1
p8,1,4e-06,21.28595,[90 67] ; [ 49 107],[69.72204473 87.27795527] ; [69.27795527 86.72204473],1
s6,1,3.2e-05,17.274881,[110  46] ; [76 84],[91.82278481 64.17721519] ; [94.17721519 65.82278481],1
p5,1,0.001776,9.767572,[ 18 139] ; [  4 155],[ 10.93037975 146.06962025] ; [ 11.06962025 147.93037975],0
p11,1,0.001893,9.650863,[125  33] ; [102  59],[112.43260188  45.56739812] ; [114.56739812  46.43260188],0
a5,1,0.004006,8.281221,[119  39] ; [97 64],[106.98432602  51.01567398] ; [109.01567398  51.98432602],0
s7,1,0.005813,7.607467,[73 77] ; [ 51 103],[61.18421053 88.81578947] ; [62.81578947 91.18421053],0
r4,1,0.008904,6.841916,[143  15] ; [129  32],[134.72100313  23.27899687] ; [137.27899687  23.72100313],0
v4,1,0.011871,6.330061,[151   6] ; [141  18],[145.07594937  11.92405063] ; [146.92405063  12.07594937],0
s2,1,0.019018,5.499905,[83 74] ; [64 97],[72.5754717 84.4245283] ; [74.4245283 86.5754717],0
s3,1,0.020387,5.378455,[94 63] ; [75 85],[83.70031546 73.29968454] ; [85.29968454 74.70031546],0
s8,1,0.023669,5.118718,[62 95] ; [ 44 116],[ 52.49842271 104.50157729] ; [ 53.50157729 106.49842271],0
n5,1,0.024543,5.05582,[109  48] ; [91 68],[99.36708861 57.63291139] ; [100.63291139  58.36708861],0
s5,1,0.025557,4.98577,[ 49 105] ; [ 32 123],[ 40.36893204 113.63106796] ; [ 40.63106796 114.36893204],0
n6,1,0.02782,4.839213,[130  27] ; [116  44],[121.83596215  35.16403785] ; [124.16403785  35.83596215],0
n4,1,0.0298,4.720774,[117  41] ; [101  60],[107.97492163  50.02507837] ; [110.02507837  50.97492163],0
p1,1,0.033191,4.535885,[ 14 144] ; [  5 153],[  9.5 148.5] ; [  9.5 148.5],0
p12,1,0.037695,4.318718,[ 12 146] ; [  4 156],[  7.94968553 150.05031447] ; [  8.05031447 151.94968553],0
d3,1,0.05545,3.668513,[126  32] ; [112  47],[118.62460568  39.37539432] ; [119.37539432  39.62460568],0
u2,1,0.068424,3.320426,[28 18] ; [23 31],[23.46 22.54] ; [27.54 26.46],0
u1,1,0.087788,2.914469,[ 33 125] ; [ 22 139],[ 27.24137931 130.75862069] ; [ 27.75862069 133.24137931],0
p9,1,0.088299,2.905123,[128  30] ; [113  42],[121.65495208  36.34504792] ; [119.34504792  35.65495208],0
b3,1,0.090761,2.860818,[32 58] ; [20 64],[26.89655172 63.10344828] ; [25.10344828 58.89655172],0
b2,1,0.090761,2.860818,[32 58] ; [20 64],[26.89655172 63.10344828] ; [25.10344828 58.89655172],0
p10,1,0.097482,2.746263,[124  33] ; [112  46],[117.62539683  39.37460317] ; [118.37460317  39.62539683],0
s1,1,0.156721,2.005585,[  9 149] ; [  4 154],[  6.5 151.5] ; [  6.5 151.5],0
r2,1,0.163614,1.940501,[146   9] ; [143  16],[142.65923567  12.34076433] ; [146.34076433  12.65923567],0
r3,1,0.205961,1.599592,[148   8] ; [146  14],[145.13924051  10.86075949] ; [148.86075949  11.13924051],0
r1,1,0.22297,1.485151,[126  31] ; [120  41],[121.45283019  35.54716981] ; [124.54716981  36.45283019],0
a6,1,0.264944,1.242738,[124  34] ; [117  43],[119.74213836  38.25786164] ; [121.25786164  38.74213836],0
a4,1,0.293086,1.105392,[68 90] ; [ 60 101],[63.39811912 94.60188088] ; [64.60188088 96.39811912],0
u3,1,0.29824,1.082045,[27 17] ; [28 27],[24.44444444 19.55555556] ; [30.55555556 24.44444444],0
d2,1,0.315714,1.006618,[76 82] ; [68 92],[71.54716981 86.45283019] ; [72.45283019 87.54716981],0
n3,1,0.329381,0.951331,[30  8] ; [37 16],[27.97802198 10.02197802] ; [39.02197802 13.97802198],0
a8,1,0.383053,0.760881,[ 15 128] ; [ 21 131],[ 17.45084746 125.54915254] ; [ 18.54915254 133.45084746],0
d1,1,0.385028,0.754587,[93 65] ; [87 74],[89.15360502 68.84639498] ; [90.84639498 70.15360502],0
b5,1,0.410535,0.67725,[92 66] ; [101  60],[95.59247649 62.40752351] ; [97.40752351 63.59247649],0
a3,1,0.443271,0.587801,[111  47] ; [106  54],[107.81761006  50.18238994] ; [109.18238994  50.81761006],0
n1,1,0.500491,0.453895,[12 26] ; [20 32],[13.51111111 24.48888889] ; [18.48888889 33.51111111],0
a1,1,0.581186,0.304322,[  9 149] ; [  7 154],[  7.92476489 150.07523511] ; [  8.07523511 152.92476489],0
d4,1,0.619817,0.246125,[129  29] ; [134  26],[130.67295597  27.32704403] ; [132.32704403  27.67295597],0
