Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,47.376623,[ 20 380] ; [18 38],[ 33.33333333 366.66666667] ; [ 4.66666667 51.33333333],1
p9,1,0.015181,5.895398,[334  62] ; [54  2],[339.92920354  56.07079646] ; [48.07079646  7.92920354],0
p7,1,0.016299,5.770357,[253 139] ; [43 10],[260.74606742 131.25393258] ; [35.25393258 17.74606742],0
s6,1,0.016793,5.71789,[272 125] ; [44  8],[279.40311804 117.59688196] ; [36.59688196 15.40311804],0
n4,1,0.022412,5.213535,[322  79] ; [52  4],[328.17067834  72.82932166] ; [45.82932166 10.17067834],0
a3,1,0.030027,4.707728,[315  85] ; [51  5],[321.05263158  78.94736842] ; [44.94736842 11.05263158],0
s3,1,0.036578,4.369965,[229 166] ; [40 15],[236.12222222 158.87777778] ; [32.87777778 22.12222222],0
p10,1,0.043578,4.072835,[327  71] ; [52  4],[332.25110132  65.74889868] ; [46.74889868  9.25110132],0
r4,1,0.055527,3.666184,[388  14] ; [51  5],[385.3231441  16.6768559] ; [53.6768559  2.3231441],0
s1,1,0.061912,3.485403,[ 10 386] ; [ 4 52],[ 12.26548673 383.73451327] ; [ 1.73451327 54.26548673],0
n1,1,0.069157,3.302917,[30 55] ; [7 4],[32.76041667 52.23958333] ; [4.23958333 6.76041667],0
b3,1,0.073584,3.201215,[ 91 154] ; [24 23],[ 96.48972603 148.51027397] ; [18.51027397 28.48972603],0
b2,1,0.073584,3.201215,[ 91 154] ; [24 23],[ 96.48972603 148.51027397] ; [18.51027397 28.48972603],0
p11,1,0.089749,2.878875,[312  90] ; [49  7],[316.86026201  85.13973799] ; [44.13973799 11.86026201],0
s2,1,0.130699,2.284183,[217 180] ; [36 19],[222.21460177 174.78539823] ; [30.78539823 24.21460177],0
n6,1,0.154466,2.027587,[343  57] ; [51  4],[346.37362637  53.62637363] ; [47.62637363  7.37362637],0
a2,1,0.196759,1.666272,[158 244] ; [17 39],[153.60262009 248.39737991] ; [21.39737991 34.60262009],0
d2,1,0.220052,1.504031,[288 111] ; [44 11],[291.77973568 107.22026432] ; [40.22026432 14.77973568],0
n2,1,0.257264,1.283422,[55 30] ; [9 2],[56.66666667 28.33333333] ; [7.33333333 3.66666667],0
r2,1,0.271724,1.208024,[392   6] ; [54  2],[390.98678414   7.01321586] ; [55.01321586  0.98678414],0
a7,1,0.277335,1.180102,[319  82] ; [41 15],[315.88621444  85.11378556] ; [44.11378556 11.88621444],0
a5,1,0.331246,0.94402,[339  63] ; [50  6],[341.43668122  60.56331878] ; [47.56331878  8.43668122],0
p2,1,0.349779,0.874258,[339  62] ; [50  6],[341.33260394  59.66739606] ; [47.66739606  8.33260394],0
u1,1,0.351308,0.868726,[119 283] ; [20 36],[122.00436681 279.99563319] ; [16.99563319 39.00436681],0
b1,1,0.361929,0.831189,[147 255] ; [24 32],[150.09170306 251.90829694] ; [20.90829694 35.09170306],0
a6,1,0.387175,0.747796,[305  95] ; [39 16],[302.41758242  97.58241758] ; [41.58241758 13.41758242],0
u3,1,0.505245,0.443903,[57 30] ; [4 1],[57.68478261 29.31521739] ; [3.31521739 1.68478261],0
d3,1,0.570595,0.321688,[360  41] ; [48  7],[358.78947368  42.21052632] ; [49.21052632  5.78947368],0
v2,1,0.64884,0.207366,[243 146] ; [32 22],[241.4785553 147.5214447] ; [33.5214447 20.4785553],0
a4,1,0.672559,0.178624,[241 160] ; [32 24],[239.54704595 161.45295405] ; [33.45295405 22.54704595],0
v4,1,0.687786,0.161493,[390  11] ; [54  1],[390.44736842  10.55263158] ; [53.55263158  1.44736842],0
s4,1,0.697092,0.151515,[ 65 331] ; [10 44],[ 66. 330.] ; [ 9. 45.],0
a8,1,0.698279,0.150269,[ 50 301] ; [ 8 41],[ 50.895 300.105] ; [ 7.105 41.895],0
d4,1,0.732602,0.116736,[393   5] ; [54  1],[392.72847682   5.27152318] ; [54.27152318  0.72847682],0
u2,1,0.815823,0.054252,[56 30] ; [3 2],[55.75824176 30.24175824] ; [3.24175824 1.75824176],0
d5,1,0.837725,0.041945,[391   9] ; [54  1],[391.20879121   8.79120879] ; [53.79120879  1.20879121],0
b4,1,0.856956,0.03249,[239 163] ; [34 22],[239.62008734 162.37991266] ; [33.37991266 22.62008734],0
