Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.913629,[52 67] ; [52 10],[68.37569061 50.62430939] ; [35.62430939 26.37569061],1
p12,1,4.8e-05,16.539756,[  1 119] ; [10 53],[  7.21311475 112.78688525] ; [ 3.78688525 59.21311475],1
v1,1,0.017078,5.688354,[58 60] ; [42 20],[65.55555556 52.44444444] ; [34.44444444 27.55555556],0
n4,1,0.027166,4.880222,[86 35] ; [54  9],[92.06521739 28.93478261] ; [47.93478261 15.06521739],0
n5,1,0.032161,4.589893,[79 41] ; [51 12],[85.24590164 34.75409836] ; [44.75409836 18.24590164],0
p7,1,0.049822,3.847452,[80 39] ; [51 12],[85.65384615 33.34615385] ; [45.34615385 17.65384615],0
r4,1,0.054779,3.688795,[104  17] ; [60  3],[107.84782609  13.15217391] ; [56.15217391  6.84782609],0
u1,1,0.082625,3.012492,[ 15 106] ; [14 49],[ 19.07065217 101.92934783] ; [ 9.92934783 53.07065217],0
r1,1,0.093278,2.816869,[87 32] ; [53 10],[91.53846154 27.46153846] ; [48.46153846 14.53846154],0
p5,1,0.115628,2.475563,[ 10 111] ; [10 53],[ 13.15217391 107.84782609] ; [ 6.84782609 56.15217391],0
v4,1,0.137248,2.208541,[110  11] ; [61  2],[112.45108696   8.54891304] ; [58.54891304  4.45108696],0
r3,1,0.137248,2.208541,[110  11] ; [61  2],[112.45108696   8.54891304] ; [58.54891304  4.45108696],0
p4,1,0.144864,2.125511,[86 35] ; [51 12],[90.0923913 30.9076087] ; [46.9076087 16.0923913],0
p10,1,0.193011,1.694483,[91 29] ; [53 10],[94.42622951 25.57377049] ; [49.57377049 13.42622951],0
n6,1,0.216647,1.526443,[96 24] ; [55  8],[99.01639344 20.98360656] ; [51.98360656 11.01639344],0
p9,1,0.237558,1.395026,[95 26] ; [54  9],[97.98369565 23.01630435] ; [51.01630435 11.98369565],0
p8,1,0.244701,1.353308,[72 49] ; [43 20],[75.625 45.375] ; [39.375 23.625],0
b4,1,0.244981,1.351699,[70 51] ; [42 21],[73.65217391 47.34782609] ; [38.34782609 24.65217391],0
a2,1,0.251298,1.316076,[22 99] ; [16 47],[24.98913043 96.01086957] ; [13.01086957 49.98913043],0
s8,1,0.257317,1.283132,[29 92] ; [20 43],[32.22282609 88.77717391] ; [16.77717391 46.22282609],0
s2,1,0.260835,1.26432,[35 86] ; [23 39],[38.34972678 82.65027322] ; [19.65027322 42.34972678],0
s3,1,0.272885,1.202189,[46 74] ; [29 33],[49.45054945 70.54945055] ; [25.54945055 36.45054945],0
a7,1,0.288024,1.128833,[89 32] ; [50 12],[91.90710383 29.09289617] ; [47.09289617 14.90710383],0
s4,1,0.354098,0.858717,[ 20 100] ; [ 7 54],[ 17.90055249 102.09944751] ; [ 9.09944751 51.90055249],0
p11,1,0.362307,0.82988,[95 26] ; [53 10],[97.32608696 23.67391304] ; [50.67391304 12.32608696],0
a5,1,0.392805,0.730241,[85 36] ; [48 15],[87.46195652 33.53804348] ; [45.53804348 17.46195652],0
a3,1,0.396924,0.717626,[69 52] ; [40 23],[71.67934783 49.32065217] ; [37.32065217 25.67934783],0
p2,1,0.422577,0.643137,[98 23] ; [54  9],[99.95652174 21.04347826] ; [52.04347826 10.95652174],0
b1,1,0.450187,0.570181,[57 64] ; [26 37],[54.58152174 66.41847826] ; [28.41847826 34.58152174],0
r2,1,0.468802,0.524798,[110   9] ; [60  3],[111.15384615   7.84615385] ; [58.84615385  4.15384615],0
d2,1,0.507702,0.438799,[51 69] ; [30 33],[53.1147541 66.8852459] ; [27.8852459 35.1147541],0
d5,1,0.512105,0.429763,[99 22] ; [49 14],[97.32608696 23.67391304] ; [50.67391304 12.32608696],0
s5,1,0.53445,0.385923,[31 85] ; [19 42],[32.76836158 83.23163842] ; [17.23163842 43.76836158],0
a4,1,0.540276,0.375029,[50 71] ; [29 34],[51.95108696 69.04891304] ; [27.04891304 35.95108696],0
d4,1,0.548836,0.359407,[95 26] ; [47 16],[93.38043478 27.61956522] ; [48.61956522 14.38043478],0
p1,1,0.565222,0.330742,[ 12 109] ; [ 8 55],[ 13.15217391 107.84782609] ; [ 6.84782609 56.15217391],0
d1,1,0.58285,0.30165,[64 57] ; [36 27],[65.76086957 55.23913043] ; [34.23913043 28.76086957],0
n1,1,0.594853,0.282828,[ 6 16] ; [1 5],[ 5.5 16.5] ; [1.5 4.5],0
n2,1,0.594853,0.282828,[16  6] ; [5 1],[16.5  5.5] ; [4.5 1.5],0
p6,1,0.620248,0.24552,[46 73] ; [22 41],[44.46153846 74.53846154] ; [23.53846154 39.46153846],0
a1,1,0.624184,0.240031,[  4 117] ; [ 3 60],[  4.60326087 116.39673913] ; [ 2.39673913 60.60326087],0
b3,1,0.629424,0.232843,[25 44] ; [13 28],[23.83636364 45.16363636] ; [14.16363636 26.83636364],0
b2,1,0.629424,0.232843,[25 44] ; [13 28],[23.83636364 45.16363636] ; [14.16363636 26.83636364],0
a8,1,0.638464,0.220757,[11 98] ; [ 7 49],[11.89090909 97.10909091] ; [ 6.10909091 49.89090909],0
s1,1,0.693787,0.155016,[  3 118] ; [ 1 62],[  2.63043478 118.36956522] ; [ 1.36956522 61.63043478],0
s6,1,0.695097,0.153623,[63 55] ; [35 27],[64.24444444 53.75555556] ; [33.75555556 28.24444444],0
u3,1,0.729598,0.119481,[31 20] ; [13 10],[30.32432432 20.67567568] ; [13.67567568  9.32432432],0
u2,1,0.761971,0.091744,[24 28] ; [11 11],[24.59459459 27.40540541] ; [10.40540541 11.59459459],0
b5,1,0.765305,0.089115,[70 51] ; [35 28],[69.04891304 51.95108696] ; [35.95108696 27.04891304],0
n3,1,0.850857,0.035354,[19  3] ; [5 1],[18.85714286  3.14285714] ; [5.14285714 0.85714286],0
a6,1,0.870899,0.026412,[84 37] ; [43 20],[83.51630435 37.48369565] ; [43.48369565 19.51630435],0
d3,1,0.9846,0.000373,[77 44] ; [40 23],[76.94021739 44.05978261] ; [40.05978261 22.94021739],0
