Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,1e-06,24.132634,[5 5] ; [172  11],[9.17098446 0.82901554] ; [167.82901554  15.17098446],1
r3,1,2.7e-05,17.631343,[7 3] ; [177   5],[9.58333333 0.41666667] ; [174.41666667   7.58333333],1
v4,1,0.00029,13.133254,[7 3] ; [175   7],[9.47916667 0.52083333] ; [172.52083333   9.47916667],1
n6,1,0.001158,10.555556,[6 4] ; [165  15],[9. 1.] ; [162.  18.],0
p9,1,0.01089,6.483117,[7 3] ; [169  13],[9.16666667 0.83333333] ; [166.83333333  15.16666667],0
a5,1,0.026251,4.939386,[5 5] ; [146  37],[7.8238342 2.1761658] ; [143.1761658  39.8238342],0
a3,1,0.047517,3.926984,[5 5] ; [141  41],[7.60416667 2.39583333] ; [138.39583333  43.60416667],0
n3,1,0.053116,3.74026,[1 2] ; [27  6],[2.33333333 0.66666667] ; [25.66666667  7.33333333],0
d1,1,0.108948,2.569414,[4 6] ; [119  64],[6.37305699 3.62694301] ; [116.62694301  66.37305699],0
s2,1,0.145386,2.120004,[4 6] ; [114  67],[6.17801047 3.82198953] ; [111.82198953  69.17801047],0
a7,1,0.170211,1.881085,[6 4] ; [143  39],[7.76041667 2.23958333] ; [141.23958333  40.76041667],0
p3,1,0.174895,1.840474,[5 5] ; [128  54],[6.92708333 3.07291667] ; [126.07291667  55.92708333],0
p12,1,0.176663,1.825477,[3 7] ; [ 26 156],[1.51041667 8.48958333] ; [ 27.48958333 154.51041667],0
b1,1,0.182451,1.777546,[6 4] ; [ 71 112],[3.98963731 6.01036269] ; [ 73.01036269 109.98963731],0
a2,1,0.183267,1.770928,[1 9] ; [ 54 129],[2.84974093 7.15025907] ; [ 52.15025907 130.84974093],0
n2,1,0.200825,1.636364,[1 2] ; [23 10],[2. 1.] ; [22. 11.],0
s3,1,0.205369,1.603777,[4 6] ; [109  72],[5.91623037 4.08376963] ; [107.08376963  73.91623037],0
s4,1,0.221355,1.495566,[3 7] ; [ 28 154],[1.61458333 8.38541667] ; [ 29.38541667 152.61458333],0
a4,1,0.224257,1.476922,[3 7] ; [91 92],[4.87046632 5.12953368] ; [89.12953368 93.87046632],0
v1,1,0.231084,1.434179,[6 4] ; [138  42],[7.57894737 2.42105263] ; [136.42105263  43.57894737],0
s6,1,0.235661,1.406366,[6 4] ; [137  42],[7.56613757 2.43386243] ; [135.43386243  43.56613757],0
u3,1,0.290957,1.115189,[2 3] ; [27 15],[3.08510638 1.91489362] ; [25.91489362 16.08510638],0
r1,1,0.317282,1.00012,[7 3] ; [151  32],[8.1865285 1.8134715] ; [149.8134715  33.1865285],0
d2,1,0.337902,0.918374,[4 6] ; [101  81],[5.46875 4.53125] ; [99.53125 82.46875],0
d3,1,0.345138,0.891255,[6 4] ; [134  48],[7.29166667 2.70833333] ; [132.70833333  49.29166667],0
s7,1,0.356139,0.851462,[4 4] ; [114  59],[5.21546961 2.78453039] ; [112.78453039  60.21546961],0
s5,1,0.398038,0.714244,[3 7] ; [75 97],[4.28571429 5.71428571] ; [73.71428571 98.28571429],0
u2,1,0.426006,0.633688,[4 1] ; [26 16],[3.19148936 1.80851064] ; [26.80851064 15.19148936],0
a6,1,0.470854,0.51997,[6 4] ; [128  53],[7.01570681 2.98429319] ; [126.98429319  54.01570681],0
n5,1,0.536059,0.382893,[9 1] ; [150  32],[8.28125 1.71875] ; [150.71875  31.28125],0
s8,1,0.544833,0.366655,[5 5] ; [108  73],[5.91623037 4.08376963] ; [107.08376963  73.91623037],0
d5,1,0.587471,0.294311,[9 1] ; [152  30],[8.38541667 1.61458333] ; [152.61458333  29.38541667],0
n4,1,0.61254,0.256493,[8 2] ; [157  26],[8.5492228 1.4507772] ; [156.4507772  26.5492228],0
p7,1,0.634448,0.226077,[9 1] ; [152  28],[8.47368421 1.52631579] ; [152.52631579  27.47368421],0
u1,1,0.63607,0.223919,[2 8] ; [ 49 134],[2.64248705 7.35751295] ; [ 48.35751295 134.64248705],0
d4,1,0.656993,0.197197,[8 2] ; [155  27],[8.48958333 1.51041667] ; [154.51041667  27.48958333],0
b5,1,0.671942,0.179339,[7 3] ; [116  67],[6.37305699 3.62694301] ; [116.62694301  66.37305699],0
v3,1,0.675726,0.174977,[5 5] ; [101  77],[5.63829787 4.36170213] ; [100.36170213  77.63829787],0
a8,1,0.699967,0.148506,[2 8] ; [ 25 137],[1.56976744 8.43023256] ; [ 25.43023256 136.56976744],0
b4,1,0.745889,0.105018,[6 4] ; [119  64],[6.47668394 3.52331606] ; [118.52331606  64.47668394],0
b2,1,0.771569,0.084288,[2 3] ; [55 63],[2.31707317 2.68292683] ; [54.68292683 63.31707317],0
b3,1,0.771569,0.084288,[2 3] ; [55 63],[2.31707317 2.68292683] ; [54.68292683 63.31707317],0
p10,1,0.80605,0.060283,[9 1] ; [159  23],[8.75 1.25] ; [159.25  22.75],0
p2,1,0.847616,0.036926,[9 1] ; [161  22],[8.80829016 1.19170984] ; [161.19170984  21.80829016],0
p8,1,0.892634,0.018217,[7 3] ; [123  58],[6.80628272 3.19371728] ; [123.19371728  57.80628272],0
p5,1,0.945473,0.004678,[2 8] ; [ 35 148],[1.91709845 8.08290155] ; [ 35.08290155 147.91709845],0
p4,1,0.95212,0.003605,[8 2] ; [147  35],[8.07291667 1.92708333] ; [146.92708333  35.07291667],0
p11,1,0.986627,0.000281,[8 2] ; [146  37],[7.97927461 2.02072539] ; [146.02072539  36.97927461],0
