Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.864954,[49 91] ; [28  6],[61.95402299 78.04597701] ; [15.04597701 18.95402299],1
d3,1,0.44599,0.580822,[78 65] ; [21 13],[79.98305085 63.01694915] ; [19.01694915 14.98305085],0
v1,1,0.449894,0.57092,[45 98] ; [13 21],[46.85875706 96.14124294] ; [11.14124294 22.85875706],0
a8,1,0.524189,0.405644,[  8 121] ; [ 3 29],[  8.8136646 120.1863354] ; [ 2.1863354 29.8136646],0
n6,1,0.537965,0.379324,[88 54] ; [23 11],[89.55681818 52.44318182] ; [21.44318182 12.55681818],0
a7,1,0.58261,0.302034,[84 57] ; [22 12],[85.40571429 55.59428571] ; [20.59428571 13.40571429],0
d4,1,0.586602,0.295682,[102  39] ; [23 11],[100.71428571  40.28571429] ; [24.28571429  9.71428571],0
v2,1,0.595111,0.282433,[54 84] ; [15 19],[55.36046512 82.63953488] ; [13.63953488 20.36046512],0
n5,1,0.604445,0.268343,[78 64] ; [17 17],[76.64772727 65.35227273] ; [18.35227273 15.64772727],0
u3,1,0.650182,0.205671,[32 28] ; [ 9 10],[31.13924051 28.86075949] ; [9.86075949 9.13924051],0
s4,1,0.713875,0.134438,[ 23 120] ; [ 6 26],[ 23.69714286 119.30285714] ; [ 5.30285714 26.69714286],0
s5,1,0.731126,0.11808,[ 24 119] ; [ 6 25],[ 24.65517241 118.34482759] ; [ 5.34482759 25.65517241],0
n4,1,0.800596,0.063795,[91 51] ; [21 13],[90.36363636 51.63636364] ; [21.63636364 12.36363636],0
u1,1,0.896016,0.017081,[ 18 125] ; [ 4 30],[ 17.7740113 125.2259887] ; [ 4.2259887 29.7740113],0
p10,1,0.911221,0.012432,[ 36 107] ; [ 8 25],[ 35.75 107.25] ; [ 8.25 24.75],0
r2,1,0.950043,0.003925,[120  20] ; [29  5],[119.88505747  20.11494253] ; [29.11494253  4.88505747],0
s1,1,0.985252,0.000342,[  9 133] ; [ 2 30],[  8.97701149 133.02298851] ; [ 2.02298851 29.97701149],0
