Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,27.305691,[22  7] ; [16 60],[10.4952381 18.5047619] ; [27.5047619 48.4952381],1
p6,1,1e-06,23.640023,[16 14] ; [ 8 71],[ 6.60550459 23.39449541] ; [17.39449541 61.60550459],1
p5,1,3.2e-05,17.323032,[ 9 21] ; [ 2 74],[ 3.11320755 26.88679245] ; [ 7.88679245 68.11320755],1
p4,1,0.001099,10.652754,[18 11] ; [22 57],[10.74074074 18.25925926] ; [29.25925926 49.74074074],0
p10,1,0.009441,6.737444,[27  3] ; [52 28],[21.54545455  8.45454545] ; [57.45454545 22.54545455],0
p3,1,0.01099,6.46691,[16 13] ; [23 57],[10.37614679 18.62385321] ; [28.62385321 51.37614679],0
r3,1,0.025861,4.965278,[26  4] ; [78  2],[28.36363636  1.63636364] ; [75.63636364  4.36363636],0
a7,1,0.048514,3.892097,[22  8] ; [42 38],[17.45454545 12.54545455] ; [46.54545455 33.45454545],0
p9,1,0.053317,3.73396,[26  4] ; [54 25],[22.01834862  7.98165138] ; [57.98165138 21.01834862],0
s5,1,0.05635,3.641696,[12 17] ; [17 58],[ 8.08653846 20.91346154] ; [20.91346154 54.08653846],0
s1,1,0.072863,3.217321,[ 4 26] ; [ 3 75],[ 1.94444444 28.05555556] ; [ 5.05555556 72.94444444],0
s3,1,0.085059,2.965479,[10 19] ; [42 37],[13.96296296 15.03703704] ; [38.03703704 40.96296296],0
d4,1,0.107169,2.595473,[18 11] ; [62 18],[21.28440367  7.71559633] ; [58.71559633 21.28440367],0
b2,1,0.12323,2.375784,[ 4 15] ; [22 32],[ 6.76712329 12.23287671] ; [19.23287671 34.76712329],0
b3,1,0.12323,2.375784,[ 4 15] ; [22 32],[ 6.76712329 12.23287671] ; [19.23287671 34.76712329],0
v2,1,0.141021,2.166787,[18 10] ; [35 38],[14.69306931 13.30693069] ; [38.30693069 34.69306931],0
u1,1,0.151204,2.060062,[ 2 28] ; [14 66],[ 4.36363636 25.63636364] ; [11.63636364 68.36363636],0
d2,1,0.168516,1.896092,[10 19] ; [39 40],[13.15740741 15.84259259] ; [35.84259259 43.15740741],0
s7,1,0.21621,1.529352,[ 9 19] ; [36 43],[11.77570093 16.22429907] ; [33.22429907 45.77570093],0
a5,1,0.231472,1.431795,[21  9] ; [46 34],[18.27272727 11.72727273] ; [48.72727273 31.27272727],0
