Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,57.742438,[320  18] ; [31 20],[304.98200514  33.01799486] ; [46.01799486  4.98200514],1
p11,1,0.0,35.931998,[286  52] ; [26 27],[269.7084399  68.2915601] ; [42.2915601 10.7084399],1
p7,1,0.000155,14.314964,[246  83] ; [25 26],[234.62894737  94.37105263] ; [36.37105263 14.62894737],1
p2,1,0.001846,9.69644,[296  41] ; [38 15],[288.61025641  48.38974359] ; [45.38974359  7.61025641],0
p3,1,0.002527,9.120891,[207 129] ; [21 32],[196.93573265 139.06426735] ; [31.06426735 21.93573265],0
n6,1,0.00422,8.18644,[308  28] ; [41 11],[302.22680412  33.77319588] ; [46.77319588  5.22680412],0
n5,1,0.008439,6.937852,[279  58] ; [35 17],[272.02570694  64.97429306] ; [41.97429306 10.02570694],0
s8,1,0.018263,5.570786,[243  92] ; [30 23],[235.70876289  99.29123711] ; [37.29123711 15.70876289],0
p8,1,0.021462,5.288855,[198 136] ; [22 30],[190.3626943 143.6373057] ; [29.6373057 22.3626943],0
b4,1,0.022556,5.202347,[186 152] ; [38 15],[193.63682864 144.36317136] ; [30.36317136 22.63682864],0
p12,1,0.027626,4.851234,[ 40 297] ; [ 1 52],[ 35.42820513 301.57179487] ; [ 5.57179487 47.42820513],0
a3,1,0.030286,4.693006,[282  54] ; [38 15],[276.40102828  59.59897172] ; [43.59897172  9.40102828],0
p4,1,0.047266,3.935909,[236 100] ; [30 23],[229.75835476 106.24164524] ; [36.24164524 16.75835476],0
n3,1,0.067749,3.336722,[49 12] ; [10  7],[46.14102564 14.85897436] ; [12.85897436  4.14102564],0
a5,1,0.101693,2.678794,[275  63] ; [38 15],[270.57289003  67.42710997] ; [42.42710997 10.57289003],0
v1,1,0.103069,2.657401,[201 129] ; [26 27],[195.58746736 134.41253264] ; [31.41253264 21.58746736],0
s5,1,0.10985,2.556373,[157 167] ; [19 33],[151.65957447 172.34042553] ; [24.34042553 27.65957447],0
a8,1,0.121885,2.39293,[ 52 252] ; [12 33],[ 55.747851 248.252149] ; [ 8.252149 36.747851],0
u4,1,0.130333,2.288536,[ 11 327] ; [ 4 49],[ 12.96675192 325.03324808] ; [ 2.03324808 50.96675192],0
p6,1,0.190368,1.71477,[161 173] ; [20 32],[156.61658031 177.38341969] ; [24.38341969 27.61658031],0
v2,1,0.223448,1.482091,[205 122] ; [28 24],[201.03166227 125.96833773] ; [31.96833773 20.03166227],0
n1,1,0.232987,1.422531,[29 31] ; [11  6],[31.16883117 28.83116883] ; [8.83116883 8.16883117],0
v4,1,0.24312,1.362413,[332   5] ; [51  2],[330.95128205   6.04871795] ; [52.04871795  0.95128205],0
d4,1,0.246454,1.343296,[283  53] ; [47  5],[285.77319588  50.22680412] ; [44.22680412  7.77319588],0
s2,1,0.291301,1.113599,[252  85] ; [36 17],[248.86153846  88.13846154] ; [39.13846154 13.86153846],0
s1,1,0.335953,0.925815,[ 15 320] ; [ 4 49],[ 16.40463918 318.59536082] ; [ 2.59536082 50.40463918],0
v3,1,0.346946,0.884596,[160 167] ; [20 28],[156.96 170.04] ; [23.04 24.96],0
b5,1,0.353775,0.859869,[194 144] ; [34 19],[197.09462916 140.90537084] ; [30.90537084 22.09462916],0
a6,1,0.36715,0.813287,[228 108] ; [32 20],[225.15463918 110.84536082] ; [34.84536082 17.15463918],0
n4,1,0.408961,0.681818,[288  50] ; [42 10],[286.  52.] ; [44.  8.],0
u3,1,0.428378,0.627216,[39 17] ; [12  3],[40.22535211 15.77464789] ; [10.77464789  4.22535211],0
d1,1,0.451821,0.566079,[222 116] ; [32 21],[219.57033248 118.42966752] ; [34.42966752 18.57033248],0
p5,1,0.477191,0.505277,[ 57 276] ; [ 7 46],[ 55.21243523 277.78756477] ; [ 8.78756477 44.21243523],0
n2,1,0.483296,0.491418,[48 13] ; [12  5],[46.92307692 14.07692308] ; [13.07692308  3.92307692],0
b1,1,0.493722,0.468404,[130 208] ; [23 30],[132.26086957 205.73913043] ; [20.73913043 32.26086957],0
d5,1,0.529331,0.395675,[283  53] ; [42 10],[281.44329897  54.55670103] ; [43.55670103  8.44329897],0
s6,1,0.545926,0.364666,[286  46] ; [44  9],[284.57142857  47.42857143] ; [45.42857143  7.57142857],0
a2,1,0.548592,0.359846,[103 235] ; [14 39],[101.14066496 236.85933504] ; [15.85933504 37.14066496],0
u1,1,0.658504,0.195346,[ 86 252] ; [15 38],[ 87.30946292 250.69053708] ; [13.69053708 39.30946292],0
u2,1,0.70268,0.145698,[37 19] ; [10  4],[37.6 18.4] ; [9.4 4.6],0
a4,1,0.716607,0.131767,[169 168] ; [28 25],[170.22820513 166.77179487] ; [26.77179487 26.22820513],0
r1,1,0.72585,0.122956,[299  39] ; [46  7],[298.23529412  39.76470588] ; [46.76470588  6.23529412],0
s3,1,0.756307,0.096307,[251  84] ; [40 12],[251.89922481  83.10077519] ; [39.10077519 12.89922481],0
d3,1,0.795208,0.067368,[247  90] ; [39 13],[247.76863753  89.23136247] ; [38.23136247 13.76863753],0
r3,1,0.822452,0.050352,[333   5] ; [52  1],[332.81329923   5.18670077] ; [52.18670077  0.81329923],0
d2,1,0.827623,0.047416,[189 148] ; [30 22],[189.72493573 147.27506427] ; [29.27506427 22.72493573],0
b2,1,0.84563,0.037907,[101 132] ; [18 22],[101.56410256 131.43589744] ; [17.43589744 22.56410256],0
b3,1,0.84563,0.037907,[101 132] ; [18 22],[101.56410256 131.43589744] ; [17.43589744 22.56410256],0
a1,1,0.941115,0.005457,[ 20 318] ; [ 3 50],[ 19.88235294 318.11764706] ; [ 3.11764706 49.88235294],0
s4,1,0.970755,0.001344,[ 69 267] ; [11 42],[ 69.10025707 266.89974293] ; [10.89974293 42.10025707],0
a7,1,0.976537,0.000865,[243  95] ; [38 15],[242.91048593  95.08951407] ; [38.08951407 14.91048593],0
p1,1,0.998086,6e-06,[ 38 298] ; [ 6 47],[ 38.00514139 297.99485861] ; [ 5.99485861 47.00514139],0
