Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,75.424557,[228  76] ; [40 90],[187.7235023 116.2764977] ; [80.2764977 49.7235023],1
a3,1,0.0,29.38032,[251  54] ; [75 55],[228.57471264  76.42528736] ; [97.42528736 32.57471264],1
n4,1,1e-06,24.850659,[259  45] ; [83 47],[239.55760369  64.44239631] ; [102.44239631  27.55760369],1
n5,1,2.2e-05,17.974669,[254  50] ; [84 45],[237.30254042  66.69745958] ; [100.69745958  28.30254042],1
s6,1,3.1e-05,17.331589,[275  26] ; [98 30],[261.70862471  39.29137529] ; [111.29137529  16.70862471],1
s3,1,0.000152,14.353384,[278  26] ; [101  28],[266.08775982  37.91224018] ; [112.91224018  16.08775982],1
d2,1,0.000747,11.369673,[174 130] ; [51 78],[157.96766744 146.03233256] ; [67.03233256 61.96766744],1
s5,1,0.001328,10.303436,[155 134] ; [46 80],[139.97349398 149.02650602] ; [61.02650602 64.97349398],0
p6,1,0.001785,9.757952,[147 155] ; [41 86],[132.34498834 169.65501166] ; [55.65501166 71.34498834],0
a4,1,0.002028,9.523911,[160 146] ; [47 83],[145.27981651 160.72018349] ; [61.72018349 68.27981651],0
a5,1,0.004198,8.19604,[244  62] ; [87 43],[232.30733945  73.69266055] ; [98.69266055 31.30733945],0
u1,1,0.004893,7.918662,[ 80 226] ; [ 18 112],[ 68.77981651 237.22018349] ; [ 29.22018349 100.77981651],0
n6,1,0.005176,7.816847,[270  33] ; [101  27],[260.81902552  42.18097448] ; [110.18097448  17.81902552],0
r1,1,0.005431,7.729874,[261  44] ; [96 33],[250.88709677  54.11290323] ; [106.11290323  22.88709677],0
p3,1,0.006126,7.512748,[171 133] ; [54 75],[157.96766744 146.03233256] ; [67.03233256 61.96766744],0
n1,1,0.006702,7.351249,[33 29] ; [ 7 23],[26.95652174 35.04347826] ; [13.04347826 16.95652174],0
p5,1,0.011946,6.318813,[ 48 253] ; [  9 120],[ 39.9 261.1] ; [ 17.1 111.9],0
p9,1,0.012268,6.271717,[276  27] ; [105  22],[268.47209302  34.52790698] ; [112.52790698  14.47209302],0
r2,1,0.012914,6.180869,[300   4] ; [122   7],[296.27713626   7.72286374] ; [125.72286374   3.27713626],0
p4,1,0.014652,5.957887,[207  97] ; [72 57],[195.87990762 108.12009238] ; [83.12009238 45.87990762],0
s1,1,0.016875,5.709318,[ 18 284] ; [  1 127],[ 13.34418605 288.65581395] ; [  5.65581395 122.34418605],0
d1,1,0.022009,5.245073,[207  99] ; [73 57],[196.51376147 109.48623853] ; [83.48623853 46.51376147],0
a2,1,0.023126,5.159009,[ 91 215] ; [ 25 105],[ 81.41284404 224.58715596] ; [34.58715596 95.41284404],0
p8,1,0.024021,5.093135,[171 130] ; [58 71],[160.3 140.7] ; [68.7 60.3],0
p7,1,0.024543,5.055841,[208  86] ; [75 51],[198.1  95.9] ; [84.9 41.1],0
p1,1,0.025718,4.974874,[ 35 269] ; [  6 123],[ 28.7852194 275.2147806] ; [ 12.2147806 116.7852194],0
a7,1,0.028438,4.8013,[215  91] ; [103  25],[224.21198157  81.78801843] ; [93.78801843 34.21198157],0
v3,1,0.031484,4.626359,[135 158] ; [43 81],[125.06954436 167.93045564] ; [52.93045564 71.06954436],0
u4,1,0.035768,4.408147,[ 15 291] ; [  1 129],[ 11.2293578 294.7706422] ; [  4.7706422 125.2293578],0
v2,1,0.045797,3.989057,[182 114] ; [61 59],[172.90384615 123.09615385] ; [70.09615385 49.90384615],0
a8,1,0.057769,3.600305,[ 50 229] ; [ 13 111],[ 43.61538462 235.38461538] ; [ 19.38461538 104.61538462],0
d5,1,0.120779,2.407184,[258  45] ; [102  27],[252.5  50.5] ; [107.5  21.5],0
p2,1,0.166539,1.913821,[262  43] ; [104  25],[257.21198157  47.78801843] ; [108.78801843  20.21198157],0
b2,1,0.175255,1.837408,[ 88 120] ; [21 43],[ 83.35294118 124.64705882] ; [25.64705882 38.35294118],0
b3,1,0.175255,1.837408,[ 88 120] ; [21 43],[ 83.35294118 124.64705882] ; [25.64705882 38.35294118],0
s4,1,0.268245,1.225698,[ 78 226] ; [ 26 100],[ 73.5255814 230.4744186] ; [30.4744186 95.5255814],0
d3,1,0.269713,1.218204,[221  83] ; [87 42],[216.24018476  87.75981524] ; [91.75981524 37.24018476],0
v1,1,0.292595,1.107641,[178 119] ; [68 57],[173.13270142 123.86729858] ; [72.86729858 52.13270142],0
u2,1,0.329114,0.952381,[34 20] ; [29 25],[31.5 22.5] ; [31.5 22.5],0
u3,1,0.337382,0.920353,[40 15] ; [34 19],[37.68518519 17.31481481] ; [36.31481481 16.68518519],0
a1,1,0.373119,0.793249,[ 21 285] ; [  6 124],[ 18.94954128 287.05045872] ; [  8.05045872 121.94954128],0
n2,1,0.384214,0.757176,[53 10] ; [23  7],[51.48387097 11.51612903] ; [24.51612903  5.48387097],0
b1,1,0.406746,0.688291,[126 180] ; [48 82],[122.11926606 183.88073394] ; [51.88073394 78.11926606],0
r4,1,0.480664,0.497357,[288  18] ; [120  10],[286.34862385  19.65137615] ; [121.65137615   8.34862385],0
n3,1,0.484452,0.488824,[47 16] ; [21 10],[45.57446809 17.42553191] ; [22.42553191  8.57446809],0
p10,1,0.506152,0.442015,[262  42] ; [108  21],[259.76905312  44.23094688] ; [110.23094688  18.76905312],0
a6,1,0.546201,0.364167,[196 107] ; [88 42],[198.73441109 104.26558891] ; [85.26558891 44.73441109],0
b5,1,0.607569,0.26373,[185 121] ; [82 48],[187.38990826 118.61009174] ; [79.61009174 50.38990826],0
d4,1,0.729946,0.119161,[262  41] ; [114  16],[263.11316397  39.88683603] ; [112.88683603  17.11316397],0
r3,1,0.76653,0.08816,[295  10] ; [125   5],[294.48275862  10.51724138] ; [125.51724138   4.48275862],0
p11,1,0.770377,0.085195,[241  65] ; [104  26],[242.13302752  63.86697248] ; [102.86697248  27.13302752],0
b4,1,0.792581,0.069148,[176 130] ; [73 57],[174.75688073 131.24311927] ; [74.24311927 55.75688073],0
p12,1,0.818437,0.052696,[ 33 272] ; [ 13 116],[ 32.32718894 272.67281106] ; [ 13.67281106 115.32718894],0
