Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.785139,[27 75] ; [163  61],[59.44785276 42.55214724] ; [130.55214724  93.44785276],1
p3,1,0.0,43.908048,[32 70] ; [159  67],[59.39634146 42.60365854] ; [131.60365854  94.39634146],1
p2,1,0.0,35.887075,[68 34] ; [210  17],[86.18844985 15.81155015] ; [191.81155015  35.18844985],1
p6,1,0.0,32.658827,[16 84] ; [111 113],[39.19753086 60.80246914] ; [ 87.80246914 136.19753086],1
p4,1,1e-06,25.187898,[45 56] ; [165  60],[65.06134969 35.93865031] ; [144.93865031  80.06134969],1
p10,1,6.9e-05,15.832173,[74 27] ; [204  22],[85.86544343 15.13455657] ; [192.13455657  33.86544343],1
p11,1,0.000307,13.029175,[71 31] ; [197  31],[82.83636364 19.16363636] ; [185.16363636  42.83636364],1
p9,1,0.000361,12.72422,[76 24] ; [206  21],[86.23853211 13.76146789] ; [195.76146789  31.23853211],1
r4,1,0.001728,9.818095,[90 12] ; [221   7],[96.12727273  5.87272727] ; [214.87272727  13.12727273],0
s7,1,0.002469,9.163118,[43 53] ; [137  80],[55.20766773 40.79233227] ; [124.79233227  92.20766773],0
n5,1,0.007045,7.261519,[74 28] ; [194  34],[82.83636364 19.16363636] ; [185.16363636  42.83636364],0
s5,1,0.018072,5.589134,[28 69] ; [ 96 128],[37.47040498 59.52959502] ; [ 86.52959502 137.47040498],0
p5,1,0.020367,5.380157,[10 92] ; [ 46 182],[17.30909091 84.69090909] ; [ 38.69090909 189.30909091],0
n6,1,0.0212,5.310306,[84 18] ; [206  20],[90.18292683 11.81707317] ; [199.81707317  26.18292683],0
v1,1,0.035822,4.40554,[58 41] ; [160  67],[66.20245399 32.79754601] ; [151.79754601  75.20245399],0
r3,1,0.04134,4.162009,[95  6] ; [224   4],[97.93009119  3.06990881] ; [221.06990881   6.93009119],0
b4,1,0.048916,3.878227,[69 33] ; [128 100],[60.89090909 41.10909091] ; [136.10909091  91.89090909],0
s8,1,0.050133,3.837,[44 56] ; [126 100],[52.14723926 47.85276074] ; [117.85276074 108.14723926],0
b5,1,0.05179,3.782556,[68 34] ; [126 102],[59.96363636 42.03636364] ; [134.03636364  93.96363636],0
v2,1,0.093828,2.807448,[73 27] ; [182  42],[78.7037037 21.2962963] ; [176.2962963  47.7037037],0
a8,1,0.1163,2.46645,[ 8 80] ; [ 33 173],[12.27210884 75.72789116] ; [ 28.72789116 177.27210884],0
s3,1,0.133949,2.246129,[51 48] ; [136  89],[57.13888889 41.86111111] ; [129.86111111  95.13888889],0
n4,1,0.134057,2.24488,[81 21] ; [196  32],[85.61818182 16.38181818] ; [191.38181818  36.61818182],0
a7,1,0.155925,2.013305,[78 23] ; [158  69],[72.67073171 28.32926829] ; [163.32926829  63.67073171],0
p1,1,0.190311,1.715211,[ 8 94] ; [ 29 198],[11.47112462 90.52887538] ; [ 25.52887538 201.47112462],0
d5,1,0.255701,1.291882,[81 21] ; [191  35],[84.58536585 17.41463415] ; [187.41463415  38.58536585],0
n2,1,0.303567,1.058458,[20  8] ; [32  7],[21.73134328  6.26865672] ; [30.26865672  8.73134328],0
d4,1,0.336117,0.925185,[82 19] ; [193  33],[84.93883792 16.06116208] ; [190.06116208  35.93883792],0
r2,1,0.346535,0.886105,[100   2] ; [217   9],[98.57926829  3.42073171] ; [218.42073171   7.57926829],0
d3,1,0.35574,0.852876,[70 32] ; [167  60],[73.47720365 28.52279635] ; [163.52279635  63.47720365],0
d1,1,0.373521,0.791918,[61 41] ; [148  80],[64.6 37.4] ; [144.4  83.6],0
s4,1,0.387759,0.745957,[11 89] ; [ 33 194],[13.45565749 86.54434251] ; [ 30.54434251 196.45565749],0
r1,1,0.397733,0.71517,[84 18] ; [196  32],[86.54545455 15.45454545] ; [193.45454545  34.54545455],0
n1,1,0.425944,0.633857,[10 16] ; [11 27],[ 8.53125 17.46875] ; [12.46875 25.53125],0
u3,1,0.427836,0.628691,[16  9] ; [30 25],[14.375 10.625] ; [31.625 23.375],0
a6,1,0.449756,0.571267,[72 30] ; [150  76],[69.03658537 32.96341463] ; [152.96341463  73.03658537],0
a5,1,0.477767,0.503956,[76 26] ; [178  50],[78.50909091 23.49090909] ; [175.49090909  52.50909091],0
p12,1,0.488811,0.479142,[15 87] ; [ 27 199],[13.06097561 88.93902439] ; [ 28.93902439 197.06097561],0
u2,1,0.520161,0.413575,[16  9] ; [31 24],[14.6875 10.3125] ; [32.3125 22.6875],0
a4,1,0.560664,0.338556,[45 57] ; [108 119],[47.43465046 54.56534954] ; [105.56534954 121.43465046],0
s2,1,0.608182,0.262831,[52 48] ; [125 102],[54.12844037 45.87155963] ; [122.87155963 104.12844037],0
d2,1,0.628807,0.233682,[54 46] ; [116 111],[51.98776758 48.01223242] ; [118.01223242 108.98776758],0
n3,1,0.674971,0.175842,[19  8] ; [30 10],[19.74626866  7.25373134] ; [29.25373134 10.74626866],0
u4,1,0.714264,0.134055,[  2 100] ; [  6 222],[ 2.47272727 99.52727273] ; [  5.52727273 222.47272727],0
b2,1,0.72632,0.122517,[25 34] ; [60 91],[23.88095238 35.11904762] ; [61.11904762 89.88095238],0
b3,1,0.72632,0.122517,[25 34] ; [60 91],[23.88095238 35.11904762] ; [61.11904762 89.88095238],0
b1,1,0.729289,0.119765,[36 66] ; [ 85 143],[37.4 64.6] ; [ 83.6 144.4],0
a1,1,0.743364,0.107192,[ 7 95] ; [ 18 210],[ 7.72727273 94.27272727] ; [ 17.27272727 210.72727273],0
s1,1,0.849436,0.036039,[ 3 96] ; [  6 220],[ 2.74153846 96.25846154] ; [  6.25846154 219.74153846],0
a2,1,0.857386,0.032293,[25 77] ; [ 58 170],[25.65454545 76.34545455] ; [ 57.34545455 170.65454545],0
a3,1,0.903874,0.014585,[77 25] ; [172  54],[77.43292683 24.56707317] ; [171.56707317  54.43292683],0
u1,1,0.905179,0.01419,[20 82] ; [ 46 182],[20.4 81.6] ; [ 45.6 182.4],0
s6,1,0.991641,0.00011,[69 31] ; [154  69],[69.04024768 30.95975232] ; [153.95975232  69.04024768],0
