Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,109.637725,[34 56] ; [296  36],[70.37914692 19.62085308] ; [259.62085308  72.37914692],1
n6,1,0.0,42.5797,[56 32] ; [302  29],[75.18854415 12.81145585] ; [282.81145585  48.18854415],1
s7,1,8e-06,19.968454,[43 43] ; [242  81],[59.92665037 26.07334963] ; [225.07334963  97.92665037],1
s4,1,6.9e-05,15.82926,[36 54] ; [ 65 264],[21.69451074 68.30548926] ; [ 79.30548926 249.69451074],1
p5,1,0.000308,13.024054,[ 2 87] ; [ 57 274],[12.50238095 76.49761905] ; [ 46.49761905 284.50238095],1
p11,1,0.000552,11.932616,[60 30] ; [277  56],[71.70212766 18.29787234] ; [265.29787234  67.70212766],1
a3,1,0.000877,11.070411,[55 35] ; [260  72],[67.18009479 22.81990521] ; [247.81990521  84.18009479],1
p4,1,0.001966,9.581036,[45 45] ; [224 107],[57.50593824 32.49406176] ; [211.49406176 119.50593824],0
p3,1,0.004302,8.151561,[36 54] ; [189 143],[47.98578199 42.01421801] ; [177.01421801 154.98578199],0
p6,1,0.007429,7.166094,[25 63] ; [145 183],[35.96153846 52.03846154] ; [134.03846154 193.96153846],0
a5,1,0.007504,7.148093,[56 34] ; [254  79],[65.95744681 24.04255319] ; [244.04255319  88.95744681],0
b1,1,0.007794,7.080266,[26 64] ; [148 185],[37.0212766 52.9787234] ; [136.9787234 196.0212766],0
a8,1,0.010283,6.585247,[ 5 79] ; [ 53 256],[12.39694656 71.60305344] ; [ 45.60305344 263.39694656],0
u1,1,0.012367,6.257489,[10 80] ; [ 77 256],[18.5106383 71.4893617] ; [ 68.4893617 264.5106383],0
d2,1,0.022329,5.219952,[37 53] ; [181 150],[46.60332542 43.39667458] ; [171.39667458 159.60332542],0
p12,1,0.022876,5.177902,[ 4 86] ; [ 43 289],[10.02369668 79.97630332] ; [ 36.97630332 295.02369668],0
a4,1,0.031774,4.610671,[33 57] ; [164 168],[42.01421801 47.98578199] ; [154.98578199 177.01421801],0
v1,1,0.048982,3.875985,[40 47] ; [185 135],[48.0958231 38.9041769] ; [176.9041769 143.0958231],0
p2,1,0.052461,3.761015,[71 19] ; [289  43],[76.77725118 13.22274882] ; [283.22274882  48.77725118],0
